# Looe Key, Florida Coral Stable Isotope and Trace Metal Data from 1947-2002 CE
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/29952
#      Description: NOAA Landing Page
# Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/coral/atlantic/smith2006/smith2006-lk1.txt
#      Description: NOAA location of the template
#
#
# Data_Type: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: carbon isotopes, oxygen isotopes, trace metals
#---------------------------------------
# Contribution_Date
#    Date: 2020-06-04
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2020-06-04
#---------------------------------------
# Title
#    Study_Name: Looe Key, Florida Coral Stable Isotope and Trace Metal Data from 1947-2002 CE
#---------------------------------------
# Investigators
#      Investigators: Smith, Jennifer M.; Quinn, Terrence M.; Helmle, Kevin P.; Halley, Robert B.
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Time assigned by counting years in seasonal geochemistry and comparing to sampling paths on x-radiographs images.
#         Provided Keywords: Montastraea, geochemistry, replication, Florida Keys, salinity, sea surface temperature
#---------------------------------------
# Publication
# Authors: Smith, Jennifer M., Terrence M. Quinn, Kevin P. Helmle, and Robert B. Halley
# Published_Date_or_Year: 2006
# Published_Title: Reproducibility of geochemical and climatic signals in the Atlantic coral Montastraea faveolata 
# Journal_Name: Paleoceanography
# Volume: 21
# Edition: 
# Issue: 
# Pages: PA1010
# Report_Number: 
# DOI: 10.1029/2005PA001187
# Online_Resource: https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2005PA001187
# Full_Citation: 
# Abstract: Monthly resolved, 41-year-long stable isotopic and elemental ratio time series were generated from two separate heads of Montastraea faveolata from Looe Key, Florida, to assess the fidelity of using geochemical variations in Montastraea , the dominant reef-building coral of the Atlantic, to reconstruct sea surface environmental conditions at this site. The stable isotope time series of the two corals replicate well; mean values of d18O and d13C are indistinguishable between cores (compare 0.70‰ versus 0.68‰ for d13C and -3.90‰ versus -3.94‰ for d18O). Mean values from the Sr/Ca time series differ by 0.037 mmol/mol, which is outside of analytical error and indicates that nonenvironmental factors are influencing the coral Sr/Ca records at Looe Key. We have generated significant d18O-sea surface temperature (SST) (R = -0.84) and Sr/Ca-SST (R = -0.86) calibration equations at Looe Key; however, these equations are different from previously published equations for Montastraea . Variations in growth parameters or kinetic effects are not sufficient to explain either the observed differences in the mean offset between Sr/Ca time series or the disagreement between previous calibrations and our calculated d18O-SST and Sr/Ca-SST relationships. Calibration differences are most likely due to variations in seawater chemistry in the continentally influenced waters at Looe Key. Additional geochemical replication studies of Montastraea are needed and should include multiple coral heads from open ocean localities complemented whenever possible by seawater chemistry determinations.
#---------------------------------------
# Publication
# Authors: Jennifer M. Smith
# Published_Date_or_Year: 2006
# Published_Title: Geochemical Signatures in the Coral Montastraea: Modern and Mid-Holocene Perspectives
# Journal_Name: Thesis
# Volume: 
# Edition: 
# Issue: 
# Pages: 
# Report_Number: 
# DOI: 
# Online_Resource: https://scholarcommons.usf.edu/etd/2706/
# Full_Citation: Geochemical Signatures in the Coral Montastraea: Modern and Mid-Holocene, Dissertation, University of South Florida, 2006
# Abstract: 
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: NOAA Office of Global Programs
#    Grant: 
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: NOAA Coastal Ocean Program
#    Grant: NA160A1443
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: the St. Petersburg Progress Endowed Fellowship in Coastal Science
#    Grant: 
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Gulf Oceanographic Charitable Trust
#    Grant: 
#---------------------------------------
# Site_Information
# Site_Name: Looe Key, Florida
# Location: Florida
# Northernmost_Latitude: 24.556667
# Southernmost_Latitude: 24.556667
# Easternmost_Longitude: -81.4125
# Westernmost_Longitude: -81.4125
# Elevation: -4
#---------------------------------------
# Data_Collection
#   Collection_Name: LK1 isotopes and trace metals Smith2006
#   First_Year: 1947.21
#   Last_Year: 2002.63
#   Time_Unit: AD
#   Core_Length: 0.4
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
# Time assigned by counting years in seasonal geochemistry and comparing to sampling paths on x-radiographs images.
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## Sample	sample identification,,,,,corals and sclerosponges,,,C,LK1 is coral Looe Key1
## Depth	depth,,,centimeter,,corals and sclerosponges,raw,continuous line,N,sampling interval set by micromill interval
## Time	age,,,year Common Era,,corals and sclerosponges,,,N,time assigned by pairing maximum (minimum) Sr/Ca values with minimum (maximum) SST using the Analyseries software. This data is NOT interpolated to even time intervals.
## d13C_Mont	delta 13C,Montastraea sp.,,per mil PDB,,corals and sclerosponges,raw,isotope ratio mass spectrometry,N,0.02‰ 1 sigma analytical precision
## d18O_Mont	delta 18O,Montastraea sp.,,per mil PDB,,corals and sclerosponges,raw,isotope ratio mass spectrometry,N,0.06‰ 1 sigma analytical precision
## Sr/Ca_Mont	strontium/calcium,Montastraea sp.,,millimole per mole,,corals and sclerosponges,raw,elemental analysis,N,0.009 mmol/mol 1 sigma analytical precision
## Mg/Ca_Mont	magnesium/calcium,Montastraea sp.,,millimole per mole,,corals and sclerosponges,raw,elemental analysis,N,0.013 mmol/mol 1 sigma analytical precision
#------------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NaN
Sample	Depth	Time	d13C_Mont	d18O_Mont	Sr/Ca_Mont	Mg/Ca_Mont	
LK 1-439	22.35	1970.12	-1.05	-3.49	9.280	8.160	
LK 1-440	22.40	1970.01	-0.95	-3.33	9.280	12.210	
LK 1-441	22.45	1969.95	-1.52	-3.31	9.260	9.650	
LK 1-442	22.50	1969.90	-1.51	-3.53	9.260	9.400	
LK 1-443	22.55	1969.83	-1.10	-3.79	9.210	9.230	
LK 1-444	22.60	1969.77	-1.01	-4.12	9.150	8.680	
LK 1-445	22.65	1969.72	-0.77	-4.21	9.080	8.610	
LK 1-446	22.70	1969.66	-0.06	-4.09	9.080	8.210	
LK 1-447	22.75	1969.59	0.50	-4.27	9.130	8.350	
LK 1-448	22.80	1969.54	0.57	-4.31	9.070	12.070	
LK 1-449	22.85	1969.49	-0.16	-4.34	9.100	9.530	
LK 1-450	22.90	1969.44	-0.40	-4.17	9.120	9.550	
LK 1-451	22.95	1969.40	-0.62	-3.88	9.160	7.690	
LK 1-452	23.00	1969.35	-0.74	-3.59	9.210	8.350	
LK 1-453	23.05	1969.30	-0.56	-3.33	9.260	8.350	
LK 1-454	23.10	1969.26	-1.29	-3.50	9.230	6.690	
LK 1-455	23.15	1969.21	-1.33	-3.47	9.280	8.560	
LK 1-456	23.20	1969.10	-1.22	-3.40	NaN	NaN	
LK 1-457	23.25	1969.00	-1.38	-3.31	9.220	8.050	
LK 1-458	23.30	1968.89	-1.71	-3.88	9.130	8.770	
LK 1-459	23.35	1968.79	-0.54	-4.17	9.120	9.670	
LK 1-460	23.40	1968.73	-0.04	-4.10	9.140	7.880	
LK 1-461	23.45	1968.68	0.25	-3.78	9.170	6.120	
LK 1-462	23.50	1968.62	0.54	-4.07	9.120	8.450	
LK 1-463	23.55	1968.52	-0.03	-4.14	9.140	6.910	
LK 1-464	23.60	1968.42	-0.21	-3.69	9.210	7.650	
LK 1-465	23.65	1968.32	-0.39	-3.59	9.200	8.240	
LK 1-466	23.70	1968.22	-0.06	-3.42	9.230	10.040	
LK 1-467	23.75	1968.12	-0.79	-3.49	9.250	8.700	
LK 1-468	23.80	1968.07	-0.83	-3.69	9.200	7.000	
LK 1-469	23.85	1968.01	-0.96	-3.68	9.150	10.380	
LK 1-470	23.90	1967.96	-0.81	-3.95	9.090	10.130	
LK 1-471	23.95	1967.91	-0.81	-4.05	9.070	10.140	
LK 1-472	24.00	1967.86	-0.56	-4.10	9.140	10.470	
LK 1-473	24.05	1967.80	0.30	-4.19	9.000	10.400	
LK 1-474	24.10	1967.75	0.59	-4.31	9.000	7.310	
LK 1-475	24.15	1967.70	0.53	-4.23	8.970	7.650	
LK 1-476	24.20	1967.62	-0.18	-4.19	8.960	15.290	
LK 1-477	24.25	1967.49	-0.04	-3.77	9.080	14.760	
LK 1-478	24.30	1967.37	-0.72	-3.78	9.110	13.100	
LK 1-479	24.35	1967.25	-1.17	-3.57	9.130	9.430	
LK 1-480	24.40	1967.12	-1.29	-3.53	9.190	7.990	
LK 1-481	24.45	1967.04	-1.69	-3.57	9.120	11.480	
LK 1-482	24.50	1966.95	-1.49	-3.67	9.160	10.290	
LK 1-483	24.55	1966.87	-0.98	-3.82	9.120	10.730	
LK 1-484	24.60	1966.79	-0.38	-4.02	9.150	10.890	
LK 1-485	24.65	1966.70	0.48	-4.18	9.100	6.520	
LK 1-486	24.70	1966.62	0.90	-4.45	9.000	5.610	
LK 1-487	24.75	1966.52	0.14	-4.37	9.040	5.590	
LK 1-488	24.80	1966.42	-0.36	-4.21	9.060	6.500	
LK 1-489	24.85	1966.32	-0.06	-3.80	9.110	7.370	
LK 1-490	24.90	1966.22	-0.43	-3.67	9.180	7.480	
LK 1-491	24.95	1966.12	-0.80	-3.54	9.220	6.890	
LK 1-492	25.00	1966.07	-1.37	-3.74	9.200	6.350	
LK 1-493	25.05	1966.02	-1.51	-3.59	9.120	7.870	
LK 1-494	25.10	1965.97	-1.13	-3.75	9.070	7.500	
LK 1-495	25.15	1965.92	-1.56	-4.17	9.060	6.640	
LK 1-496	25.20	1965.87	-1.67	-4.26	9.060	6.200	
LK 1-497	25.25	1965.82	-1.32	-4.36	9.050	6.800	
LK 1-498	25.30	1965.77	-0.39	-4.29	9.040	6.670	
LK 1-499	25.35	1965.72	0.06	-4.36	9.040	5.990	
LK 1-500	25.40	1965.67	0.52	-4.24	9.030	6.000	
LK 1-501	25.45	1965.62	0.21	-4.18	9.020	7.190	
LK 1-502	25.50	1965.49	-0.02	-3.99	9.070	7.500	
LK 1-503	25.55	1965.37	-0.06	-3.96	9.130	9.050	
LK 1-504	25.60	1965.24	-0.28	-3.61	9.260	7.270	
LK 1-505	25.65	1965.12	-0.18	-3.70	9.340	7.360	
LK 1-506	25.70	1965.06	-0.96	-3.58	9.280	6.880	
LK 1-507	25.75	1965.01	-1.26	-3.74	9.300	5.940	
LK 1-508	25.80	1964.95	-1.67	-3.83	9.220	6.530	
LK 1-509	25.85	1964.90	-1.38	-3.86	9.160	8.310	
LK 1-510	25.90	1964.84	-0.88	-3.84	9.220	7.180	
LK 1-511	25.95	1964.79	-0.63	-3.78	9.070	7.230	
LK 1-512	26.00	1964.73	0.26	-4.04	9.090	8.130	
LK 1-513	26.05	1964.68	1.07	-3.96	9.050	6.620	
LK 1-514	26.10	1964.62	0.56	-4.13	9.010	6.480	
LK 1-515	26.15	1964.54	-0.03	-4.05	9.020	8.930	
LK 1-516	26.20	1964.45	-0.31	-4.11	9.110	10.610	
LK 1-517	26.25	1964.37	-0.13	-3.71	9.160	12.890	
LK 1-518	26.30	1964.29	-0.56	-3.63	9.180	16.060	
LK 1-519	26.35	1964.20	-1.19	-3.34	9.220	17.690	
LK 1-520	26.40	1964.12	-1.19	-3.20	9.280	15.300	
LK 1-521	26.45	1964.07	-1.82	-3.19	9.200	14.540	
LK 1-522	26.50	1964.03	-1.95	-3.39	9.210	10.920	
LK 1-523	26.55	1963.98	-1.94	-3.36	9.200	8.250	
LK 1-524	26.60	1963.94	-1.63	-3.69	9.160	8.270	
LK 1-525	26.65	1963.89	-1.35	-3.51	9.170	8.390	
LK 1-526	26.70	1963.85	-0.97	-3.80	9.090	7.960	
LK 1-527	26.75	1963.80	-1.14	-4.01	9.150	6.920	
LK 1-528	26.80	1963.76	-0.70	-4.29	9.050	8.370	
LK 1-529	26.85	1963.71	-0.11	-4.19	9.060	6.370	
LK 1-530	26.90	1963.66	0.85	-4.34	9.070	6.230	
LK 1-531	26.95	1963.62	0.64	-3.74	9.040	7.180	
LK 1-532	27.00	1963.54	-0.60	-3.37	9.110	10.700	
LK 1-533	27.05	1963.48	0.06	-3.51	9.180	12.170	
LK 1-534	27.10	1963.40	-0.26	-3.79	9.220	11.930	
LK 1-535	27.15	1963.34	-0.63	-3.39	9.220	10.110	
LK 1-536	27.20	1963.26	-1.32	-3.66	9.250	8.870	
LK 1-537	27.25	1963.20	-1.25	-3.46	9.270	11.540	
LK 1-538	27.30	1963.12	-1.73	-3.36	9.300	8.900	
LK 1-539	27.35	1963.06	-1.46	-3.30	9.160	8.520	
LK 1-540	27.40	1963.01	-1.59	-3.49	9.190	7.300	
LK 1-541	27.45	1962.95	-1.20	-3.32	9.180	6.640	
LK 1-542	27.50	1962.90	-0.72	-3.58	9.150	8.070	
LK 1-543	27.55	1962.84	-0.47	-3.71	9.120	7.510	
LK 1-544	27.60	1962.79	-0.42	-4.12	9.090	6.190	
LK 1-545	27.65	1962.73	0.26	-3.97	9.060	6.110	
LK 1-546	27.70	1962.68	0.81	-4.14	9.060	5.790	
LK 1-547	27.75	1962.62	0.23	-4.13	8.990	6.160	
LK 1-548	27.80	1962.50	0.12	-4.03	9.020	6.720	
LK 1-549	27.85	1962.38	-0.12	-3.79	9.150	8.070	
LK 1-550	27.90	1962.26	0.03	-3.59	9.290	8.150	
LK 1-551	27.95	1962.21	0.01	-3.40	9.300	10.490	
LK 1-552	28.00	1962.14	0.48	-3.29	9.250	13.170	
LK 1-553	28.05	1962.08	-0.05	-3.38	9.230	10.170	
LK 1-554	28.10	1962.01	-0.65	-3.67	9.210	9.130	
LK 1-555	28.15	1961.94	-0.87	-3.88	9.180	12.010	
LK 1-556	28.20	1961.89	-0.79	-3.93	9.170	10.830	
LK 1-557	28.25	1961.82	-0.44	-3.92	9.130	10.450	
LK 1-558	28.30	1961.75	0.58	-3.96	9.200	8.170	
LK 1-559	28.35	1961.69	0.59	-4.18	9.070	7.980	
LK 1-560	28.40	1961.62	0.88	-4.20	9.030	6.090	
LK 1-561	28.45	1961.47	0.28	-4.03	9.100	6.700	
LK 1-562	28.50	1961.33	0.56	-3.84	9.190	6.820	
LK 1-563	28.55	1961.18	-0.23	-3.61	9.210	6.900	
LK 1-564	28.60	1961.04	-0.36	-3.71	9.270	8.970	
LK 1-565	28.65	1960.99	-1.14	-3.60	9.260	7.240	
LK 1-566	28.70	1960.95	-1.28	-3.65	9.200	6.710	
LK 1-567	28.75	1960.90	-0.68	-3.57	9.190	6.530	
LK 1-568	28.80	1960.86	-1.27	-4.00	9.120	6.710	
LK 1-569	28.85	1960.81	-1.17	-4.12	9.140	6.320	
LK 1-570	28.90	1960.77	-1.10	-4.36	9.070	6.540	
LK 1-571	28.95	1960.72	-0.66	-4.41	9.030	6.150	
LK 1-572	29.00	1960.68	-0.63	-4.37	9.010	5.660	
LK 1-573	29.05	1960.63	-0.36	-4.46	9.050	5.590	
LK 1-574	29.10	1960.59	0.39	-4.37	8.970	5.940	
LK 1-575	29.15	1960.54	-0.09	-4.35	8.970	5.800	
LK 1-576	29.20	1960.49	0.17	-4.03	8.980	8.890	
LK 1-577	29.25	1960.44	-0.23	-3.82	9.190	6.550	
LK 1-578	29.30	1960.39	0.13	-3.77	9.110	7.910	
NaN	29.35	1960.33	-0.60	-3.44	9.250	6.350	
LK 1-613	29.40	1960.28	-0.75	-3.28	9.240	6.060	
LK 1-614	29.45	1960.23	-0.37	-3.37	9.280	6.150	
LK 1-615	29.50	1960.18	-1.21	-3.55	9.260	6.010	
LK 1-616	29.55	1960.12	-1.20	-3.57	9.310	6.920	
LK 1-617	29.60	1960.02	-0.77	-3.54	9.140	7.440	
LK 1-618	29.65	1959.92	-0.96	-3.73	9.140	6.160	
LK 1-619	29.70	1959.83	-0.56	-3.91	9.190	5.950	
LK 1-620	29.75	1959.74	-0.52	-4.13	9.110	5.980	
LK 1-621	29.80	1959.63	0.23	-3.73	9.090	6.400	
LK 1-622	29.85	1959.54	0.32	-4.09	9.060	5.580	
LK 1-623	29.90	1959.47	0.25	-4.21	9.120	6.040	
LK 1-624	29.95	1959.40	0.41	-4.08	9.170	5.920	
LK 1-625	30.00	1959.33	0.61	-3.83	9.190	6.420	
LK 1-626	30.05	1959.25	0.75	-3.58	9.200	7.950	
LK 1-627	30.10	1959.18	-0.22	-3.67	9.240	6.830	
LK 1-628	30.15	1959.11	-0.43	-3.50	9.240	7.410	
LK 1-629	30.20	1959.04	-0.65	-3.49	9.390	6.790	
LK 1-630	30.25	1958.97	-0.06	-3.58	9.220	8.750	
LK 1-631	30.30	1958.90	-0.16	-3.64	9.210	7.300	
LK 1-632	30.35	1958.83	-0.51	-4.02	9.210	6.130	
LK 1-633	30.40	1958.76	-0.24	-4.16	9.190	6.950	
LK 1-634	30.45	1958.69	0.22	-4.02	9.170	5.670	
LK 1-635	30.50	1958.62	0.52	-4.27	9.110	5.520	
LK 1-636	30.55	1958.52	0.37	-4.03	9.180	6.910	
LK 1-637	30.60	1958.42	-0.16	-3.99	9.210	7.660	
LK 1-638	30.65	1958.32	-0.18	-3.87	9.170	7.480	
LK 1-639	30.70	1958.22	-0.35	-3.56	9.240	6.440	
LK 1-640	30.75	1958.12	-0.28	-3.44	9.370	6.050	
LK 1-641	30.80	1957.95	-0.58	-3.87	9.160	7.840	
LK 1-642	30.85	1957.79	0.02	-4.10	9.150	6.290	
LK 1-643	30.90	1957.62	0.23	-4.45	9.070	6.240	
LK 1-644	30.95	1957.52	0.04	-4.38	9.100	7.260	
LK 1-645	31.00	1957.42	-0.17	-4.24	9.130	7.960	
LK 1-646	31.05	1957.32	0.21	-3.76	9.220	10.500	
LK 1-647	31.10	1957.22	0.00	-3.68	9.230	7.230	
LK 1-648	31.15	1957.19	-0.50	-3.63	9.240	7.180	
LK 1-649	31.20	1957.17	-0.49	-3.48	9.220	20.070	
LK 1-650	31.25	1957.14	-0.47	-3.53	9.190	22.030	
LK 1-651	31.30	1957.04	-0.48	-3.64	9.270	37.260	
LK 1-652	31.35	1956.93	-0.42	-3.90	9.200	27.710	
LK 1-653	31.40	1956.83	-0.37	-3.97	9.130	15.520	
LK 1-654	31.45	1956.73	0.09	-3.99	9.080	11.530	
LK 1-655	31.50	1956.62	0.33	-4.32	8.980	7.100	
LK 1-656	31.55	1956.51	0.58	-4.03	9.060	7.440	
LK 1-657	31.60	1956.39	-0.06	-4.09	9.080	6.880	
LK 1-658	31.65	1956.28	0.11	-3.78	9.140	6.600	
LK 1-659	31.70	1956.17	-0.17	-3.67	9.250	7.070	
LK 1-660	31.75	1956.11	-0.48	-3.49	9.200	13.700	
LK 1-661	31.80	1956.04	-0.50	-3.45	9.260	9.620	
LK 1-662	31.85	1955.99	-0.86	-3.67	9.210	13.360	
LK 1-663	31.90	1955.93	-1.07	-3.65	9.200	14.020	
LK 1-664	31.95	1955.88	-0.66	-3.69	9.160	14.560	
LK 1-665	32.00	1955.83	-1.14	-4.00	9.120	12.220	
LK 1-666	32.05	1955.78	-1.14	-4.24	9.090	11.620	
LK 1-667	32.10	1955.73	-0.38	-4.18	9.010	11.830	
LK 1-668	32.15	1955.67	-0.05	-4.41	9.030	10.690	
LK 1-669	32.20	1955.62	0.34	-4.41	8.980	11.080	
LK 1-670	32.25	1955.56	-0.26	-4.44	9.070	9.110	
LK 1-671	32.30	1955.51	-0.06	-4.20	9.020	8.210	
LK 1-672	32.35	1955.45	-0.38	-4.09	9.060	8.520	
LK 1-673	32.40	1955.40	-0.01	-3.82	9.050	10.270	
LK 1-674	32.45	1955.34	-0.27	-3.85	9.160	8.260	
LK 1-675	32.50	1955.29	-0.63	-3.69	9.110	11.520	
LK 1-676	32.55	1955.23	-0.79	-3.73	9.180	10.320	
LK 1-677	32.60	1955.18	-0.82	-3.49	9.170	12.980	
LK 1-678	32.65	1955.12	-0.63	-3.38	9.220	12.290	
LK 1-679	32.70	1955.04	-0.98	-3.55	9.210	13.580	
LK 1-680	32.75	1954.95	-0.57	-3.67	9.130	14.810	
LK 1-681	32.80	1954.87	-0.78	-3.96	9.120	10.030	
LK 1-682	32.85	1954.79	-0.51	-4.06	9.090	10.550	
LK 1-683	32.90	1954.70	0.53	-4.07	9.110	10.880	
LK 1-684	32.95	1954.62	0.70	-4.25	9.010	7.010	
LK 1-685	33.00	1954.57	0.53	-4.46	9.060	8.430	
LK 1-686	33.05	1954.53	0.07	-4.37	9.040	8.950	
LK 1-687	33.10	1954.48	-0.24	-4.00	9.070	12.230	
LK 1-688	33.15	1954.44	-0.68	-3.78	9.120	10.880	
LK 1-689	33.20	1954.39	-0.63	-3.62	9.180	9.900	
LK 1-690	33.25	1954.35	-1.04	-3.76	9.120	24.860	
LK 1-691	33.30	1954.30	-0.55	-3.66	9.110	30.140	
LK 1-692	33.35	1954.26	-0.01	-3.82	9.130	14.950	
LK 1-693	33.40	1954.21	-0.26	-3.95	9.290	9.130	
LK 1-694	33.45	1954.12	-0.82	-4.44	9.090	12.660	
LK 1-695	33.50	1954.03	0.00	-4.34	9.040	10.520	
LK 1-696	33.55	1953.95	0.41	-4.53	9.010	9.290	
LK 1-697	33.60	1953.86	0.60	-4.57	8.970	7.890	
LK 1-698	33.65	1953.74	0.30	-4.51	NaN	7.650	
LK 1-699	33.70	1953.62	0.17	-4.48	8.970	9.750	
LK 1-700	33.75	1953.50	-0.34	-4.11	9.160	14.150	
LK 1-701	33.80	1953.39	-0.27	-4.02	9.170	11.100	
LK 1-702	33.85	1953.27	-0.56	-3.96	9.230	10.620	
LK 1-703	33.90	1953.16	-0.65	-3.71	9.240	13.340	
LK 1-704	33.95	1953.04	-1.05	-3.64	9.290	11.670	
LK 1-705	34.00	1952.99	-1.36	-3.52	9.230	10.960	
LK 1-706	34.05	1952.95	-1.15	-3.55	9.200	11.620	
LK 1-707	34.10	1952.90	-1.45	-3.84	9.120	14.250	
LK 1-708	34.15	1952.86	-0.71	-3.88	9.140	8.230	
LK 1-709	34.20	1952.80	-0.04	-3.92	9.070	10.240	
LK 1-710	34.25	1952.76	0.02	-4.30	9.090	6.620	
LK 1-711	34.30	1952.71	0.83	-4.18	9.130	8.090	
LK 1-712	34.35	1952.67	0.86	-4.16	9.120	6.730	
LK 1-713	34.40	1952.62	0.20	-4.41	9.020	7.280	
LK 1-714	34.45	1952.49	0.06	-4.00	9.110	7.680	
LK 1-715	34.50	1952.37	-0.20	-4.19	9.150	7.400	
LK 1-716	34.55	1952.24	-0.32	-3.93	9.240	7.130	
LK 1-717	34.60	1952.12	-0.06	-3.49	9.300	7.550	
LK 1-718	34.65	1952.06	-0.28	-3.54	9.290	9.550	
LK 1-719	34.70	1951.99	-0.69	-3.75	9.220	10.830	
LK 1-720	34.75	1951.93	-0.35	-3.85	9.230	6.310	
LK 1-721	34.80	1951.87	-0.68	-4.09	9.160	11.960	
LK 1-722	34.85	1951.81	-0.75	-4.59	9.070	7.940	
LK 1-723	34.90	1951.74	0.57	-4.24	9.150	6.850	
LK 1-724	34.95	1951.68	1.28	-4.08	9.080	5.990	
LK 1-725	35.00	1951.62	0.83	-4.41	9.030	5.850	
LK 1-726	35.05	1951.55	0.02	-4.31	9.080	7.370	
LK 1-727	35.10	1951.48	-0.09	-4.14	9.150	8.010	
LK 1-728	35.15	1951.41	0.24	-3.66	9.190	7.560	
LK 1-729	35.20	1951.33	-0.71	-3.77	9.200	7.730	
LK 1-730	35.25	1951.26	-0.65	-3.35	9.220	7.930	
LK 1-731	35.30	1951.19	-1.11	-3.39	9.270	7.140	
LK 1-732	35.35	1951.12	-1.13	-3.52	9.320	6.100	
LK 1-733	35.40	1951.02	-1.38	-3.43	9.240	7.210	
LK 1-734	35.45	1950.92	-1.13	-3.62	9.230	6.200	
LK 1-735	35.50	1950.82	-1.11	-3.82	9.110	7.230	
LK 1-736	35.55	1950.73	-0.96	-3.85	9.220	7.040	
LK 1-737	35.60	1950.62	-0.85	-4.22	9.100	6.730	
LK 1-738	35.65	1950.55	-0.55	-4.16	9.110	7.420	
LK 1-739	35.70	1950.53	0.44	-3.89	9.190	7.640	
LK 1-740	35.75	1950.51	0.56	-3.97	9.160	5.830	
LK 1-741	35.80	1950.49	0.60	-4.27	9.100	5.610	
LK 1-742	35.85	1950.39	0.27	-4.23	9.110	5.260	
LK 1-743	35.90	1950.30	0.37	-3.93	9.150	5.710	
LK 1-744	35.95	1950.21	0.56	-3.61	9.330	5.200	
LK 1-745	36.00	1950.13	0.31	-3.76	9.260	5.800	
LK 1-746	36.05	1950.04	-0.63	-3.94	9.210	5.660	
LK 1-747	36.10	1949.95	-1.22	-3.95	NaN	5.120	
LK 1-748	36.15	1949.87	-0.84	-3.88	9.140	5.730	
LK 1-749	36.20	1949.79	-0.62	-4.23	9.140	5.480	
LK 1-750	36.25	1949.70	-0.95	-4.46	9.140	5.760	
LK 1-751	36.30	1949.62	-0.56	-4.52	9.060	5.410	
LK 1-752	36.35	1949.56	-0.08	-4.35	9.140	5.370	
LK 1-753	36.40	1949.52	0.12	-4.25	9.090	5.340	
LK 1-754	36.45	1949.46	0.39	-4.37	9.110	5.090	
LK 1-755	36.50	1949.42	0.04	-4.43	9.170	5.300	
LK 1-756	36.55	1949.36	0.21	-4.12	9.180	5.100	
LK 1-757	36.60	1949.31	-0.05	-4.07	9.330	4.640	
LK 1-758	36.65	1949.26	0.49	-3.76	9.330	4.780	
LK 1-759	36.70	1949.21	-0.13	-3.75	9.350	4.790	
LK 1-760	36.75	1949.13	-0.42	-3.99	9.260	5.110	
LK 1-761	36.80	1949.06	-0.68	-4.03	9.280	4.940	
LK 1-762	36.85	1948.98	-0.89	-4.05	9.340	4.880	
LK 1-763	36.90	1948.91	-0.44	-3.83	9.190	5.070	
LK 1-764	36.95	1948.85	-0.72	-4.01	9.210	5.280	
LK 1-765	37.00	1948.77	-0.59	-4.08	9.150	5.020	
LK 1-766	37.05	1948.70	-0.10	-4.03	9.120	5.330	
LK 1-767	37.10	1948.62	-0.58	-4.29	8.990	5.230	
LK 1-768	37.15	1948.55	-0.54	-4.12	9.020	5.360	
LK 1-769	37.20	1948.48	0.54	-4.15	9.100	5.050	
LK 1-770	37.25	1948.41	0.29	-4.65	9.020	4.970	
LK 1-771	37.30	1948.33	0.30	-4.68	9.070	4.820	
LK 1-772	37.35	1948.26	0.19	-4.22	9.130	5.610	
LK 1-773	37.40	1948.19	0.11	-4.26	9.150	5.900	
LK 1-774	37.45	1948.12	-0.23	-4.23	9.170	5.380	
LK 1-775	37.50	1948.04	-1.52	-4.08	9.260	5.340	
LK 1-776	37.55	1947.98	-0.71	-3.63	9.270	5.360	
LK 1-777	37.60	1947.94	-1.15	-3.98	9.230	6.640	
LK 1-778	37.65	1947.89	-0.64	-3.72	9.190	8.050	
LK 1-779	37.70	1947.84	-0.81	-3.90	NaN	NaN	
LK 1-780	37.75	1947.80	-0.73	-4.30	9.150	5.060	
LK 1-781	37.80	1947.76	-0.64	-4.28	9.070	6.810	
LK 1-782	37.85	1947.71	-0.43	-4.36	9.050	5.120	
LK 1-783	37.90	1947.66	0.86	-4.15	9.090	4.770	
LK 1-784	37.95	1947.62	-0.21	-4.51	8.970	5.310	
LK 1-785	38.00	1947.55	0.24	-4.68	NaN	4.440	
LK 1-786	38.05	NaN	NaN	NaN	9.060	5.010	
LK 1-787	38.10	1947.41	0.10	-4.35	9.210	9.170	
