# Sabine Bank, Vanuatu stable isotope salinity reconstruction from 1842-2007 CE
#-----------------------------------------------------------------------
#              World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                       NOAA Paleoclimatology Program 
#-----------------------------------------------------------------------
# NOTE: Please cite original reference when using these data,
# plus the data file URL and date accessed.
#
#  Online Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:13439
# 
# Archive/Proxy: Coral
#
#--------------------------------
# Contribution Date
# Date: 10/2012
#--------------------------------
# Title:     Sabine Bank, Vanuatu stable isotope salinity reconstruction from 1842-2007 CE
#--------------------------------
# Investigators: Meaghan K. Gorman , Terence M. Quinn, Frederick W. Taylor, Judson W. Partin, Guy Cabioch, James A. Austin, Jr., Bernard Pelletier, Valerie Ballu, Christophe Maes, Steffen Saustrup
# Description and Notes: Stable isotopic analyses (d18O and d13C) from a modern Porites lutea coral cored at Sabine Bank, Vanuatu in December 2006 and October 2007. The d18O anomaly data is used to investigate salinity variability at this location from 1842-2007 CE (span of 165 years). A 2-m long core (06SB-A1) was extracted from a Porites lutea coral head in 8 m of water at Sabine Bank, Vanuatu (166.07°E, 15.94°S), in December 2006. A 2.9-m long core (07SB-A2) was extracted from the same coral head in October 2007, reaching the base of the coral. We prepared the 8-cm diameter cores by cutting them into 6-mm thick slabs; X-radiographs of these slabs helped to determine the maximum growth axis of the coral, which guided the selection of the most appropriate sampling paths for micromilling powders. Using a computer assisted micromill drilling system, we collected coral sample powders at 1 mm intervals, which equates to approximate monthly sampling, given an estimate of an annual extension rate of 1.2 cm/yr. Core 06SB-A1 was sampled in its entirety and 07SB-A2 was sampled from 0 to 40 cm (to confirm overlap of the two cores and to gain an extra year in the time series) and from 143 to 290 cm, which overlaps with the lower end of 06SB-A1 and extends the time series back to 1842 CE. Results are only reported to a depth of 200 cm as a result of diagenetic alteration at the bottom of the core, which is visible as dark patches in the X- radiographs and large excursions, as well as the lack of an annual cycle in the geochemical time series. Stable isotope determinations were made on aliquots of sample powder using a Thermo-Finnigan MAT253 Isotope Ratio Mass Spectrometer (IRMS), with a Kiel IV Carbonate Device, and on a Thermo-Finnigan Delta V Plus IRMS with Gasbench II (GB II) connected to a Conflo IV, both at the Analytical Laboratory for Paleoclimate Studies (ALPS) at the Jackson School of Geosciences, University of Texas at Austin. The precision of the Kiel IV/MAT253 IRMS for samples in this study is 0.05 per mil for d18O and 0.03 per mil for d13C (1-sigma), as estimated via multiple analyses of a carbonate standard (n = 224), which is consistent with long- term precision for this instrument of 0.06 per mil for d18O and 0.03 per mil for d13C. The precision of the GB II/Delta V Plus IRMS is 0.07 per mil for d18O and 0.03 per mil for d13C (1-sigma), as estimated via multiple analyses of the same carbonate standard (n = 25), which is consistent with long-term precision for this instrument of 0.07 per mil for d18O and 0.03 per mil for d13C. Replicate coral samples analyzed on both mass spectrometers yield similar results (mean difference = 0.03 per mil for d18O and 0.12 per mil for d13C; n = 35). All stable isotope values are reported relative to Vienna Pee Dee Belemnite (VPDB), in standard delta notation. Reconstructed SSS = 34.861 + 1.772*d18Oanomaly. See the paper for a full description of the methods used. 
#
#--------------------
# Publication/Citation 
#   Authors: Gorman, M.K., T.M. Quinn, F.W. Taylor, J.W. Partin, G. Cabioch, J.A. Austin Jr., B. Pelletier, V. Ballu, C. Maes, and S. Saustrup. 
#   Journal Name: Paleoceanography
#   Published Title: A coral-based reconstruction of sea surface salinity at Sabine Bank, Vanuatu from 1842 to 2007 CE
#   Published Date or Year: 2012
#   Volume: 27
#   Report Number: PA3226
#   DOI: 10.1029/2012PA002302
# Abstract: Climate variability associated with the El NiÃ±o-Southern Oscillation (ENSO) results in large sea-surface temperature (SST) and sea-surface salinity (SSS) anomalies in many regions of the tropical Pacific Ocean. We investigate interannual changes in SSS driven by ENSO in the southwestern Pacific at Sabine Bank, Vanuatu (SBV, 166.04°E, 15.94°S) using monthly variations in coral d18O from 1842 to 2007 CE. We develop and apply a coral d18O -SSS transfer function, which is assessed using a calibration-verification exercise (1970-2007 CE). The 165-year reconstructed SSS record contains a prominent trend toward freshening from 1842 to 2007 CE; mean SSS for 1842-1872 CE is 35.46 Â± 0.28 psu, which contrasts with a mean value of 34.85 Â± 0.31 psu for 1977-2007 CE, with a freshening trend during the latter part of the 20th century that is not unprecedented with respect to the overall record. Variance in the record is concentrated in the interannual (42%) and interdecadal (29%) bands. The SBV-SSS record matches well with a similarly reconstructed SSS time series at Malo Channel, Vanuatu, which is located ~120 km to the east of SBV. This regional signal is likely driven by ENSO-related changes in the SPCZ and interdecadal changes in surface water advection. The pattern of interdecadal variability at SBV agrees reasonably well with coral records of interdecadal variability from Fiji and Tonga, especially in the pre-1940 portions of the records, further evidence for the regional extent of the salinity signal at Sabine Bank, Vanuatu.
#--------------------------------
# Funding Agency: 
#    Name: NSF
#    Grant: OCE 0517964 and OCE 0402349
#--------------------------------
# Site Information: 
# Name: Sabine Bank
# Region: Western Pacific Ocean, Vanuatu
#	Northmost Latitude:  15.94 S
# 	Southmost Latitude:  15.94 S
# 	Eastmost Longitude: 166.04 E
# 	Westmost Longitude: 166.04 E
# 	Elevation:depth(m): 8
#--------------------------------
# Data Collection 
# Core Name: Sabine Bank Composite Raw d18O and d13C
# First Year: 1842
# First Year: 2007
# Time Unit: AD
# Notes on Core: This is the time series of actual measurements that came off the instrument for the samples run and listed by consecutive number. Raw data begins at 1842.625 AD
#--------------------------------
# Variables    
# 
sample# Sample number, , ,,,,, 
d18Op.lutea 	delta 18O, Porites lutea,,per mil VPDB,,,,mass spectrometer 
d13Cp.lutea 	delta 13C, Porites lutea,,per mil VPDB,,,,mass spectrometer

sample#	d18Op.lutea	d13cp.lutea	
448	-4.67	-1.19	
449	-4.69	-1.00	
450	-4.73	-1.27	
451	-4.87	-1.36	
452	-4.84	-1.43	
453	-4.92	-1.09	
454	-5.04	-0.86	
455	-5.06	-0.98	
456	-4.94	-1.60	
457	-4.89	-2.08	
458	-4.78	-2.31	
459	-4.86	-1.91	
460	-4.78	-1.67	
461	-4.86	-1.66	
462	-4.72	-1.55	
463	-4.70	-1.43	
464	-4.79	-1.36	
465	-4.81	-1.29	
466	-4.74	-0.92	
467	-4.72	-1.17	
468	-4.88	-1.59	
469	-4.70	-1.47	
470	-4.77	-1.32	
471	-4.90	-1.41	
472	-4.58	-2.03	
473	-4.64	-1.75	
474	-4.44	-1.59	
475	-4.74	-1.81	
476	-4.77	-1.64	
477	-4.72	-1.72	
478	-4.73	-1.53	
479	-4.72	-0.98	
480	-4.61	-1.17	
481	-4.71	-1.56	
482	-4.64	-1.70	
483	-4.52	-1.82	
484	-4.35	-1.54	
485	-4.46	-1.30	
486	-4.55	-1.15	
487	-4.67	-1.10	
488	-4.69	-1.59	
489	-4.68	-1.43	
490	-4.97	-1.52	
491	-5.03	-1.63	
492	-5.01	-1.57	
493	-4.92	-1.76	
494	-4.79	-1.92	
495	-4.88	-1.75	
496	-4.76	-1.42	
497	-4.76	-1.39	
498	-4.89	-1.24	
499	-5.01	-1.22	
500	-4.99	-1.50	
501	-5.03	-1.37	
502	-4.98	-0.74	
503	-5.21	-1.26	
504	-5.00	-1.69	
505	-4.93	-1.75	
506	-4.70	-1.59	
507	-4.61	-1.37	
508	-4.63	-1.03	
509	-4.67	-0.85	
510	-4.65	-1.22	
511	-4.74	-1.27	
512	-4.80	-0.91	
513	-5.06	-0.98	
514	-4.98	-1.26	
515	-4.75	-1.44	
516	-4.58	-1.52	
517	-4.69	-1.44	
518	-4.50	-1.24	
519	-4.64	-1.24	
520	-4.73	-1.20	
521	-4.72	-1.42	
522	-4.63	-1.96	
523	-4.86	-1.35	
524	-4.96	-1.26	
525	-4.89	-1.20	
526	-4.87	-1.35	
527	-4.87	-1.11	
528	-5.09	-1.22	
529	-5.06	-1.21	
530	-4.79	-1.17	
531	-4.94	-1.40	
532	-4.82	-0.98	
533	-4.80	-0.80	
534	-4.97	-0.72	
535	-4.99	-1.00	
536	-5.08	-1.02	
537	-5.04	-1.06	
538	-5.14	-0.92	
539	-5.09	-0.90	
540	-5.11	-1.08	
541	-5.15	-1.40	
542	-5.05	-1.75	
543	-5.03	-1.59	
544	-4.92	-1.46	
545	-4.91	-1.44	
546	-4.83	-1.46	
547	-5.03	-1.40	
548	-5.07	-1.36	
549	-4.97	-1.28	
550	-5.09	-1.28	
551	-4.85	-1.44	
552	-4.80	-1.32	
553	-5.03	-1.20	
554	-5.28	-0.84	
555	-5.34	-0.99	
556	-5.27	-1.22	
557	-5.18	-1.20	
558	-4.98	-1.18	
559	-5.01	-1.23	
560	-4.74	-1.17	
561	-4.81	-1.19	
562	-4.73	-1.00	
563	-4.75	-0.93	
564	-4.81	-1.25	
565	-4.83	-1.11	
566	-5.00	-1.09	
567	-5.08	-0.92	
568	-5.18	-1.01	
569	-5.13	-1.20	
570	-4.92	-1.36	
571	-4.78	-1.25	
572	-4.66	-1.13	
573	-4.54	-1.07	
574	-4.71	-0.88	
575	-4.81	-0.88	
576	-4.89	-1.00	
577	-4.88	-1.37	
578	-4.90	-1.19	
579	-5.05	-0.94	
580	-4.89	-0.96	
581	-4.80	-1.28	
582	-4.99	-1.41	
583	-4.76	-1.37	
584	-4.66	-1.29	
585	-4.45	-1.30	
586	-4.66	-1.20	
587	-4.69	-1.02	
588	-4.56	-0.87	
589	-4.77	-1.00	
590	-4.94	-1.44	
591	-4.94	-1.10	
592	-5.00	-1.11	
593	-4.95	-1.18	
594	-4.89	-1.38	
595	-4.91	-1.47	
596	-4.58	-1.23	
597	-4.68	-1.01	
598	-4.77	-0.99	
599	-4.90	-0.94	
600	-4.93	-1.16	
601	-5.01	-1.23	
602	-5.12	-1.23	
603			
604	-5.12	-0.81	
605	-5.15	-1.02	
606	-5.12	-1.20	
607	-5.06	-1.45	
608	-4.87	-1.28	
609	-4.88	-1.18	
610	-4.91	-1.10	
611	-4.83	-1.01	
612	-4.93	-1.22	
613	-5.00	-1.22	
614	-5.05	-1.22	
615	-5.14	-1.66	
616	-5.01	-1.53	
617	-5.25	-1.32	
618	-5.09	-1.20	
619	-4.56	-1.25	
620	-4.69	-1.30	
621	-4.81	-1.17	
622	-4.76	-1.18	
623	-4.63	-0.91	
624	-4.75	-0.91	
625	-4.85	-1.10	
626	-4.76	-1.04	
627	-5.06	-1.04	
628	-4.91	-0.90	
629	-4.77	-1.00	
630	-4.68	-1.09	
631	-4.68	-1.32	
632	-4.60	-1.21	
633	-4.59	-1.08	
634	-4.62	-1.01	
635	-4.75	-0.93	
636	-4.73	-0.91	
637	-4.69	-1.30	
638	-4.81	-1.17	
639	-4.76	-1.18	
640	-4.63	-0.91	
641	-4.75	-0.91	
642	-4.85	-1.10	
643	-4.76	-1.04	
644	-5.06	-1.04	
645	-4.91	-0.90	
646	-4.77	-1.00	
647	-4.68	-1.09	
648	-4.68	-1.32	
649	-4.60	-1.21	
650	-4.59	-1.08	
651	-4.62	-1.01	
652	-4.75	-0.93	
653	-4.73	-0.91	
654	-4.91	-0.98	
655	-5.05	-0.99	
656	-4.85	-0.83	
657	-4.78	-0.71	
658	-4.88	-1.01	
659	-4.67	-1.11	
660	-4.60	-1.22	
661	-4.56	-1.31	
662	-4.66	-1.42	
663	-4.50	-1.18	
664	-4.59	-1.00	
665	-4.65	-1.59	
666	-4.70	-1.27	
667	-4.68	-0.90	
668	-4.76	-0.98	
669	-4.98	-1.30	
670	-4.86	-1.17	
671	-4.78	-0.98	
672	-4.90	-0.87	
673	-5.03	-0.74	
674	-4.84	-0.76	
675	-4.65	-0.82	
676	-4.76	-1.02	
677	-4.62	-0.69	
678	-4.60	-0.91	
679	-4.51	-0.90	
680	-4.55	-1.33	
681	-4.65	-1.21	
682	-4.59	-0.56	
683	-4.71	-0.62	
684	-4.46	-0.95	
685	-4.57	-1.07	
686	-4.56	-1.08	
687	-4.65	-1.22	
688	-4.62	-0.96	
689	-4.70	-1.00	
690	-4.81	-1.26	
691	-4.91	-1.05	
692	-5.02	-0.66	
693	-5.04	-0.71	
694	-4.92	-0.90	
695	-4.77	-1.37	
696	-4.65	-1.11	
697	-4.58	-1.12	
698	-4.62	-1.15	
699	-4.81	-0.93	
700	-4.73	-0.94	
701	-4.70	-0.89	
702	-4.79	-1.13	
703	-4.73	-0.87	
704	-4.94	-0.62	
705	-4.55	-0.75	
706	-4.63	-0.98	
707	-4.40	-0.96	
708	-4.34	-0.93	
709	-4.46	-1.08	
710	-4.54	-0.94	
711	-4.77	-1.06	
712	-4.81	-1.18	
713	-4.88	-1.16	
714	-4.88	-1.06	
715	-4.86	-1.03	
716	-4.97	-1.44	
717	-4.88	-1.35	
718	-4.74	-1.36	
719	-4.47	-1.27	
720	-4.52	-1.00	
721	-4.57	-0.87	
722	-4.65	-0.78	
723	-4.88	-1.07	
724	-4.95	-1.21	
725	-4.87	-0.55	
726	-5.02	-0.59	
727			
728	-5.01	-0.99	
729	-4.85	-1.13	
730	-4.88	-1.00	
731	-4.68	-1.44	
732	-4.63	-1.52	
733	-4.57	-1.39	
734	-4.51	-1.16	
735	-4.64	-1.01	
736	-4.90	-0.79	
737	-5.02	-0.45	
738	-5.12	-0.68	
739	-5.16	-0.82	
740	-5.15	-1.16	
741	-5.09	-1.21	
742	-4.92	-1.17	
743	-4.76	-1.55	
744	-4.78	-1.47	
745	-4.56	-1.27	
746	-4.49	-1.16	
747	-4.69	-0.97	
748	-4.74	-1.04	
749	-4.78	-1.04	
750	-4.92	-1.02	
751	-4.94	-0.83	
752	-5.01	-0.69	
753	-5.00	-0.89	
754	-4.93	-1.10	
755	-4.86	-1.43	
756	-4.81	-1.61	
757			
758	-4.83	-1.33	
759	-4.76	-1.02	
760	-4.58	-1.02	
761	-4.82	-1.07	
762	-4.71	-1.00	
763	-5.01	-1.21	
764	-5.14	-1.21	
765	-5.23	-0.95	
766	-5.27	-1.07	
767	-5.19	-1.09	
768	-5.14	-1.07	
769	-4.83	-1.37	
770	-4.77	-1.39	
771	-4.73	-1.42	
772	-4.81	-1.56	
773	-4.84	-1.63	
774	-4.92	-1.51	
775	-4.77	-1.41	
776	-4.95	-1.37	
777	-4.88	-1.46	
778	-4.92	-1.43	
779	-4.88	-1.27	
780	-4.91	-1.24	
781	-5.03	-1.44	
782	-4.95	-1.61	
783	-4.90	-1.64	
784	-4.79	-1.62	
785	-4.88	-1.62	
786	-4.75	-1.76	
787	-4.62	-1.63	
788	-4.70	-1.36	
789	-4.72	-1.26	
790	-4.78	-1.22	
791	-4.87	-1.28	
792	-4.69	-1.00	
793	-4.76	-0.78	
794	-4.84	-1.27	
795	-4.92	-0.91	
796	-4.91	-1.06	
797			
798	-4.65	-1.37	
799	-4.57	-1.03	
800	-4.76	-0.97	
801	-4.67	-1.07	
802	-4.80	-1.25	
803	-4.86	-0.96	
804	-5.11	-1.32	
805	-5.00	-1.01	
806	-5.02	-1.33	
807	-4.93	-1.59	
808	-4.66	-1.55	
809	-4.60	-1.54	
810	-4.56	-1.54	
811	-4.56	-1.48	
812	-4.65	-1.35	
813	-4.71	-1.27	
814	-4.67	-1.29	
815	-4.76	-1.35	
816	-4.75	-1.37	
817	-4.90	-1.45	
818	-5.05	-1.26	
819	-5.00	-1.11	
820	-4.92	-1.41	
821	-4.70	-1.56	
822	-4.55	-1.65	
823	-4.43	-1.50	
824	-4.45	-1.13	
825	-4.52	-1.03	
826	-4.63	-1.05	
827	-4.73	-0.93	
828	-4.85	-1.18	
829	-4.91	-1.19	
830	-5.06	-1.14	
831	-4.98	-1.25	
832	-4.71	-1.44	
833	-4.71	-1.61	
834	-4.60	-1.73	
835	-4.63	-1.55	
836	-4.68	-1.39	
837	-4.88	-1.38	
838	-5.06	-1.26	
839	-4.91	-1.21	
840	-4.91	-1.20	
841	-4.95	-1.26	
842	-4.93	-1.36	
843	-4.82	-1.21	
844	-4.99	-1.25	
845	-4.95	-1.05	
846	-4.86	-1.27	
847	-4.84	-1.47	
848	-4.85	-1.50	
849	-4.94	-1.26	
850	-4.88	-1.17	
851	-4.89	-1.28	
852	-4.93	-1.41	
853	-5.00	-1.40	
854	-4.84	-1.11	
855	-5.06	-1.13	
856	-5.18	-0.92	
857	-5.10	-1.33	
858	-5.02	-1.52	
859	-4.88	-1.36	
860	-4.81	-1.35	
861	-4.82	-1.24	
862	-4.95	-1.12	
863	-4.88	-1.03	
864	-4.79	-1.14	
865	-4.83	-1.19	
866	-4.83	-1.18	
867	-4.77	-1.03	
868	-4.73	-1.22	
869	-4.71	-0.81	
870	-4.69	-0.38	
871	-4.80	-0.55	
872	-4.77	-1.13	
873	-4.59	-1.11	
874	-4.50	-0.90	
875	-4.36	-1.08	
876	-4.26	-0.92	
877	-4.43	-0.86	
878	-4.44	-1.11	
879	-4.50	-0.79	
880	-4.61	-0.91	
881	-4.47	-0.93	
882	-4.53	-1.13	
883	-4.41	-1.41	
884	-4.37	-1.33	
885	-4.30	-1.05	
886	-4.40	-0.99	
887	-4.45	-1.00	
888	-4.57	-0.93	
889	-4.50	-0.92	
890	-4.53	-1.28	
891	-4.79	-1.16	
892	-4.70	-1.06	
893	-4.65	-1.04	
894	-4.86	-1.03	
895	-4.71	-1.09	
896	-4.56	-1.13	
897	-4.56	-1.12	
898	-4.46	-0.90	
899	-4.62	-0.79	
900	-4.71	-1.17	
901	-4.77	-1.21	
902	-4.96	-1.24	
903	-4.98	-1.12	
904	-5.01	-0.91	
905	-4.93	-0.92	
906	-4.76	-0.89	
907	-4.57	-0.81	
908	-4.68	-0.99	
909	-4.75	-0.92	
910	-4.75	-0.88	
911	-4.80	-0.88	
912	-4.67	-0.85	
913	-4.74	-0.96	
914	-4.75	-1.04	
915	-4.84	-0.95	
916	-4.83	-0.93	
917	-4.92	-1.05	
918	-4.76	-1.17	
919	-4.72	-1.19	
920	-4.67	-1.19	
921	-4.69	-1.11	
922	-4.65	-1.12	
923	-4.68	-1.03	
924	-4.82	-1.02	
925	-4.84	-0.99	
926	-4.84	-0.91	
927			
928	-4.83	-0.97	
929	-4.75	-1.23	
930	-4.66	-1.33	
931	-4.51	-1.51	
932			
933	-4.45	-1.15	
934	-4.42	-1.01	
935	-4.47	-1.23	
936	-4.77	-1.33	
937	-4.82	-1.30	
938	-4.84	-1.15	
939	-5.13	-1.73	
940	-5.09	-1.61	
941	-5.06	-1.51	
942	-4.78	-1.15	
943	-4.81	-1.20	
944	-4.53	-1.05	
945	-4.53	-1.04	
946	-4.52	-0.88	
947	-4.67	-1.01	
948	-4.66	-1.03	
949	-4.72	-1.15	
950	-4.70	-1.26	
951	-4.87	-1.13	
952	-4.92	-0.96	
953	-5.01	-1.00	
954	-5.03	-1.24	
955	-4.74	-1.23	
956	-4.41	-1.22	
957	-4.32	-1.17	
958	-4.51	-1.40	
959	-4.42	-1.20	
960			
961	-4.48	-1.15	
962	-4.63	-1.19	
963	-4.52	-1.11	
964	-4.64	-1.04	
965	-4.62	-0.86	
966	-4.55	-1.02	
967	-4.58	-1.39	
968	-4.53	-1.61	
969	-4.68	-1.65	
970	-4.59	-1.44	
971	-4.52	-1.22	
972	-4.59	-1.26	
973	-4.89	-1.19	
974	-4.76	-1.10	
975	-4.94	-1.15	
976	-4.84	-1.25	
977	-5.02	-1.08	
978	-5.17	-0.95	
979	-5.08	-1.16	
980	-5.13	-1.50	
981	-5.13	-1.51	
982	-4.96	-1.44	
983	-4.79	-1.59	
984	-4.72	-1.56	
985	-4.72	-1.53	
986	-4.77	-1.30	
987	-4.80	-1.13	
988	-4.79	-1.09	
989	-4.79	-0.95	
990	-4.81	-1.22	
991	-4.93	-1.65	
992	-5.05	-2.01	
993	-5.09	-1.56	
994	-5.01	-1.34	
995	-4.91	-1.46	
996	-4.73	-1.34	
997	-4.63	-1.06	
998	-4.72	-1.24	
999	-4.62	-1.19	
1000	-4.78	-1.22	
1001	-4.89	-1.25	
1002	-4.85	-1.28	
1003	-4.81	-0.81	
1004	-4.86	-0.80	
1005	-4.93	-1.38	
1006	-4.77	-1.46	
1007	-4.82	-1.70	
1008	-4.61	-1.66	
1009	-4.47	-1.52	
1010	-4.47	-1.31	
1011	-4.37	-1.27	
1012	-4.44	-1.05	
1013	-4.43	-0.81	
1014	-4.65	-1.23	
1015	-4.57	-1.11	
1016	-4.67	-0.72	
1017	-4.72	-0.65	
1018	-4.73	-1.10	
1019	-4.53	-1.34	
1020	-4.62	-1.50	
1021	-4.48	-1.25	
1022	-4.69	-0.91	
1023	-4.76	-1.07	
1024	-4.79	-1.07	
1025	-5.03	-1.19	
1026	-5.11	-1.18	
1027	-5.01	-0.62	
1028	-4.99	-0.97	
1029	-4.73	-1.12	
1030	-4.80	-1.09	
1031	-4.79	-1.00	
1032	-4.89	-0.94	
1033	-5.11	-1.18	
1034	-5.00	-1.53	
1035	-4.98	-1.27	
1036	-5.15	-0.81	
1037	-5.24	-0.93	
1038	-4.98	-0.94	
1039	-4.90	-1.15	
1040	-4.84	-1.16	
1041	-4.81	-0.99	
1042	-4.89	-1.20	
1043	-4.89	-1.20	
1044	-5.07	-1.25	
1045	-5.19	-1.24	
1046	-5.31	-1.40	
1047	-5.27	-1.04	
1048	-5.18	-1.18	
1049	-5.18	-1.21	
1050	-4.86	-1.17	
1051	-4.91	-1.52	
1052	-5.03	-1.49	
1053	-4.94	-1.26	
1054	-4.99	-1.27	
1055	-4.91	-1.09	
1056	-5.05	-1.02	
1057	-5.05	-1.20	
1058	-5.05	-1.13	
1059	-5.22	-0.79	
1060	-5.33	-0.97	
1061	-5.35	-1.18	
1062	-5.17	-1.34	
1063	-4.90	-1.31	
1064	-4.84	-1.32	
1065	-4.73	-1.28	
1066	-5.07	-1.29	
1067	-4.86	-1.18	
1068	-5.07	-1.21	
1069	-4.78	-0.98	
1070	-4.98	-1.04	
1071			
1072	-5.13	-0.89	
1073	-5.26	-1.25	
1074	-5.03	-1.29	
1075	-4.97	-1.41	
1076	-4.91	-1.35	
1077	-4.88	-1.33	
1078	-4.81	-1.14	
1079	-4.75	-1.08	
1080	-4.81	-1.12	
1081	-5.01	-1.26	
1082	-4.95	-1.10	
1083	-4.95	-0.77	
1084	-5.08	-1.17	
1085	-5.05	-1.39	
1086	-5.02	-1.65	
1087	-5.02	-1.99	
1088	-4.95	-1.91	
1089	-4.84	-1.62	
1090	-4.80	-1.24	
1091	-4.87	-1.30	
1092	-4.77	-1.13	
1093	-5.09	-1.44	
1094	-5.04	-1.45	
1095	-5.30	-1.03	
1096	-5.28	-0.98	
1097	-5.30	-1.44	
1098	-5.16	-1.41	
1099	-5.04	-1.35	
1100	-4.91	-1.36	
1101	-5.05	-1.24	
1102	-5.03	-1.10	
1103	-4.90	-1.81	
1104	-5.05	-1.32	
1105	-4.95	-1.36	
1106	-5.06	-1.14	
1107	-5.29	-1.22	
1108	-5.22	-0.94	
1109	-5.14	-1.09	
1110	-5.09	-1.25	
1111	-5.03	-1.23	
1112	-5.05	-1.48	
1113	-4.85	-1.31	
1114	-4.74	-1.19	
1115	-4.80	-1.14	
1116	-4.84	-0.89	
1117	-4.93	-1.16	
1118	-4.92	-1.36	
1119	-5.09	-1.25	
1120	-5.07	-0.88	
1121	-5.15	-1.18	
1122	-5.08	-1.37	
1123	-4.95	-1.45	
1124	-4.81	-1.55	
1125			
1126	-4.62	-1.35	
1127	-4.67	-1.46	
1128	-4.64	-1.35	
1129	-4.57	-1.16	
1130	-4.60	-1.12	
1131	-4.74	-1.33	
1132	-4.82	-1.38	
1133	-4.81	-1.20	
1134	-4.79	-1.12	
1135	-4.60	-1.26	
1136	-4.43	-1.31	
1137	-4.45	-1.18	
1138	-4.45	-0.92	
1139	-4.72	-0.91	
1140	-4.82	-1.20	
1141	-4.83	-1.03	
1142	-4.86	-0.94	
1143			
1144	-4.69	-1.22	
1145	-4.39	-1.03	
1146	-4.58	-1.25	
1147	-4.51	-0.98	
1148	-4.68	-1.02	
1149	-4.67	-1.07	
1150	-5.01	-1.32	
1151	-4.96	-1.07	
1152	-5.12	-1.19	
1153	-5.14	-1.25	
1154	-5.12	-1.24	
1155	-4.94	-1.23	
1156	-4.75	-1.50	
1157			
1158	-4.75	-1.13	
1159	-4.80	-1.31	
1160	-4.97	-1.43	
1161	-4.83	-1.21	
1162	-4.85	-1.49	
1163	-4.86	-1.09	
1164	-5.04	-0.99	
1165	-5.08	-1.25	
1166	-5.13	-1.51	
1167	-4.84	-1.53	
1168	-4.93	-1.83	
1169	-4.73	-1.83	
1170	-4.76	-1.54	
1171	-4.65	-1.38	
1172	-4.59	-1.19	
1173	-4.58	-1.17	
1174	-4.71	-1.55	
1175	-4.93	-1.77	
1176	-4.93	-1.35	
1177	-5.05	-1.42	
1178	-4.85	-1.32	
1179	-4.81	-1.00	
1180	-4.70	-1.40	
1181	-4.89	-1.34	
1182	-5.03	-1.30	
1183	-4.79	-1.33	
1184	-5.14	-1.29	
1185	-4.75	-1.35	
1186	-4.86	-1.34	
1187	-4.83	-1.01	
1188	-5.21	-1.33	
1189	-4.96	-1.30	
1190	-5.27	-1.27	
1191	-5.07	-1.17	
1192	-5.23	-1.03	
1193	-5.33	-1.33	
1194	-5.18	-1.39	
1195	-5.03	-1.42	
1196	-4.90	-1.29	
1197	-4.92	-1.24	
1198	-4.85	-1.07	
1199	-4.89	-0.81	
1200	-4.85	-0.78	
1201	-4.95	-0.87	
1202	-4.89	-1.49	
1203	-5.33	-1.72	
1204	-5.44	-1.81	
1205	-5.52	-1.98	
1206	-5.24	-1.65	
1207	-5.10	-1.42	
1208	-4.96	-1.40	
1209	-4.97	-1.20	
1210	-4.88	-0.91	
1211	-4.88	-0.91	
1212	-4.85	-0.92	
1213	-5.16	-1.33	
1214	-5.16	-1.15	
1215	-5.05	-0.69	
1216	-5.02	-0.81	
1217	-5.12	-1.12	
1218	-4.86	-1.19	
1219	-4.85	-1.22	
1220	-4.81	-1.24	
1221	-4.89	-1.22	
1222	-4.93	-1.26	
1223	-5.05	-1.19	
1224	-4.93	-1.05	
1225	-4.98	-1.50	
1226	-5.03	-1.42	
1227	-5.07	-1.19	
1228	-5.19	-1.28	
1229	-4.98	-1.35	
1230	-4.94	-1.37	
1231	-5.15	-1.48	
1232	-5.00	-1.22	
1233	-4.89	-1.07	
1234	-4.88	-0.90	
1235	-4.88	-0.77	
1236	-5.05	-1.10	
1237	-5.09	-1.09	
1238	-5.17	-1.15	
1239	-4.98	-1.24	
1240	-5.33	-1.29	
1241	-5.30	-1.02	
1242	-5.22	-1.20	
1243	-5.11	-1.06	
1244	-4.92	-1.08	
1245	-4.92	-1.17	
1246	-4.98	-1.28	
1247	-4.91	-1.39	
1248	-4.90	-1.05	
1249	-4.94	-1.14	
1250	-5.06	-1.34	
1251	-4.99	-1.40	
1252	-5.11	-1.13	
1253	-4.95	-0.70	
1254	-5.03	-0.67	
1255	-5.05	-0.94	
1256	-4.97	-0.80	
1257	-4.74	-0.52	
1258	-4.71	-0.56	
1259	-4.87	-0.90	
1260	-4.75	-0.60	
1261	-4.90	-0.42	
1262	-4.83	-0.88	
1263	-4.99	-0.80	
1264	-4.99	-0.87	
1265	-4.80	-0.76	
1266	-5.02	-0.67	
1267	-4.90	-0.69	
1268	-4.72	-0.24	
1269	-4.99	-0.59	
1270	-4.86	-0.55	
1271	-4.81	-0.64	
1272	-4.70	-0.63	
1273	-4.84	-0.66	
1274	-5.03	-0.75	
1275	-4.93	-0.69	
1276	-4.87	-0.29	
1277	-5.07	-0.47	
1278	-4.85	-0.99	
1279	-4.81	-1.00	
1280	-4.88	-0.85	
1281	-4.62	-0.89	
1282	-4.61	-0.89	
1283	-4.89	-1.01	
1284	-4.92	-1.21	
1285	-4.86	-0.86	
1286	-5.01	-0.86	
1287	-5.09	-1.12	
1288	-5.10	-1.03	
