"","time","lat","lon","depth","temp","salt"
"60","1967-10-15T00:00:00Z",73.75,274.25,5.01,-1.31197273731232,29.3224182128906
"61","1967-11-15T00:00:00Z",72.75,273.75,5.01,-1.22319638729095,30.1388740539551
"62","1967-11-15T00:00:00Z",72.75,274.25,5.01,-1.22478663921356,30.1271095275879
"63","1967-11-15T00:00:00Z",73.25,273.75,5.01,-1.24425601959229,30.0512542724609
"64","1967-11-15T00:00:00Z",73.25,274.25,5.01,-1.26643991470337,29.9668617248535
"65","1967-11-15T00:00:00Z",73.75,273.75,5.01,-1.39764308929443,29.5355472564697
"66","1967-11-15T00:00:00Z",73.75,274.25,5.01,-1.39643228054047,29.5511093139648
"67","1967-12-15T00:00:00Z",72.75,273.75,5.01,-1.2631254196167,30.5348052978516
"68","1967-12-15T00:00:00Z",72.75,274.25,5.01,-1.26487028598785,30.5295677185059
"69","1967-12-15T00:00:00Z",73.25,273.75,5.01,-1.28398585319519,30.4921054840088
"70","1967-12-15T00:00:00Z",73.25,274.25,5.01,-1.30918788909912,30.4195823669434
"71","1967-12-15T00:00:00Z",73.75,273.75,5.01,-1.44861936569214,29.5851554870605
"72","1967-12-15T00:00:00Z",73.75,274.25,5.01,-1.43212628364563,29.6744918823242
"73","1968-01-15T00:00:00Z",72.75,273.75,5.01,-1.27943289279938,30.9966812133789
"74","1968-01-15T00:00:00Z",72.75,274.25,5.01,-1.28121948242188,30.993257522583
"75","1968-01-15T00:00:00Z",73.25,273.75,5.01,-1.30625128746033,30.9655723571777
"76","1968-01-15T00:00:00Z",73.25,274.25,5.01,-1.33802890777588,30.8718605041504
"77","1968-01-15T00:00:00Z",73.75,273.75,5.01,-1.43475747108459,30.2014751434326
"78","1968-01-15T00:00:00Z",73.75,274.25,5.01,-1.43025517463684,30.2308330535889
"79","1968-02-15T00:00:00Z",72.75,273.75,5.01,-1.28264319896698,31.3303852081299
"80","1968-02-15T00:00:00Z",72.75,274.25,5.01,-1.28507280349731,31.326488494873
"81","1968-02-15T00:00:00Z",73.25,273.75,5.01,-1.3111857175827,31.3079299926758
"82","1968-02-15T00:00:00Z",73.25,274.25,5.01,-1.34332430362701,31.2205600738525
"83","1968-02-15T00:00:00Z",73.75,273.75,5.01,-1.45150005817413,30.293384552002
"84","1968-02-15T00:00:00Z",73.75,274.25,5.01,-1.44886612892151,30.3288898468018
"85","1968-03-15T00:00:00Z",72.75,273.75,5.01,-1.27542197704315,31.6448707580566
"86","1968-03-15T00:00:00Z",72.75,274.25,5.01,-1.27947115898132,31.6391334533691
"87","1968-03-15T00:00:00Z",73.25,273.75,5.01,-1.32035338878632,31.599250793457
"88","1968-03-15T00:00:00Z",73.25,274.25,5.01,-1.37002015113831,31.4460201263428
"89","1968-03-15T00:00:00Z",73.75,273.75,5.01,-1.45108890533447,30.6747283935547
"90","1968-03-15T00:00:00Z",73.75,274.25,5.01,-1.44589138031006,30.7176971435547
"91","1968-04-15T00:00:00Z",72.75,273.75,5.01,-1.2671811580658,31.873929977417
"92","1968-04-15T00:00:00Z",72.75,274.25,5.01,-1.27158999443054,31.8689842224121
"93","1968-04-15T00:00:00Z",73.25,273.75,5.01,-1.31698179244995,31.8144111633301
"94","1968-04-15T00:00:00Z",73.25,274.25,5.01,-1.36635828018188,31.6859436035156
"95","1968-04-15T00:00:00Z",73.75,273.75,5.01,-1.47418522834778,30.8262805938721
"96","1968-04-15T00:00:00Z",73.75,274.25,5.01,-1.4725866317749,30.8892002105713
"97","1968-05-15T00:00:00Z",72.75,273.75,5.01,-1.26810801029205,32.0293731689453
"98","1968-05-15T00:00:00Z",72.75,274.25,5.01,-1.27113938331604,32.0259017944336
"99","1968-05-15T00:00:00Z",73.25,273.75,5.01,-1.31383490562439,31.9883728027344
"100","1968-05-15T00:00:00Z",73.25,274.25,5.01,-1.35689091682434,31.900899887085
"101","1968-05-15T00:00:00Z",73.75,273.75,5.01,-1.44817340373993,31.4874000549316
"102","1968-05-15T00:00:00Z",73.75,274.25,5.01,-1.43711066246033,31.5302906036377
"103","1968-06-15T00:00:00Z",72.75,273.75,5.01,-1.27127039432526,32.1416397094727
"104","1968-06-15T00:00:00Z",72.75,274.25,5.01,-1.27435839176178,32.1373329162598
"105","1968-06-15T00:00:00Z",73.25,273.75,5.01,-1.34040284156799,32.0662689208984
"106","1968-06-15T00:00:00Z",73.25,274.25,5.01,-1.37985718250275,31.9692306518555
"107","1968-06-15T00:00:00Z",73.75,273.75,5.01,-1.45994639396667,31.3275394439697
"108","1968-06-15T00:00:00Z",73.75,274.25,5.01,-1.45559644699097,31.4143390655518
"109","1968-07-15T00:00:00Z",72.75,273.75,5.01,-0.642413914203644,32.155460357666
"110","1968-07-15T00:00:00Z",72.75,274.25,5.01,-0.657004356384277,32.1514320373535
"111","1968-07-15T00:00:00Z",73.25,273.75,5.01,-0.427834033966064,32.0942192077637
"112","1968-07-15T00:00:00Z",73.25,274.25,5.01,-0.317154169082642,32.0289001464844
"113","1968-07-15T00:00:00Z",73.75,273.75,5.01,-0.128223925828934,31.2024955749512
"114","1968-07-15T00:00:00Z",73.75,274.25,5.01,-0.23778934776783,31.3297309875488
