# Antongil Bay, Madagascar Stable Isotope and Trace Element Data from 1965-2007 CE
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/22951
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/zinke2012/zinke2012-andra-iso.txt
#      Description: NOAA location of the template
#
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes, carbon isotopes, trace metals
#---------------------------------------
# Contribution_Date
#    Date: 2017-10-31
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2017-10-31
#---------------------------------------
# Title
#    Study_Name: Antongil Bay, Madagascar Stable Isotope and Trace Element Data from 1965-2007 CE
#---------------------------------------
# Investigators
#      Investigators: Zinke, Jens
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Chronologies based on seasonal cycles in stable isotopes
#         Provided Keywords: corals, stable isotopes, Madagascar, Indian Ocean
#---------------------------------------
# Publication
# Authors: Grove, C. A., J. Zinke, T. Scheufen, E. Epping, W. Boer, B. Randriamanantsoa and G-J. A. Brummer 
# Published_Date_or_Year: 2012
# Published_Title: Spatial linkages between coral proxies of terrestrial runoff across a large embayment in Madagascar
# Journal_Name: Biogeosciences
# Volume: 9
# Edition: 
# Issue: 
# Pages: 3063-3081
# Report Number: 
# DOI: 10.5194/bg-9-3063-2012
# Online_Resource: https://www.biogeosciences.net/9/3063/2012/bg-9-3063-2012.pdf
# Full_Citation: 
# Abstract: Coral cores provide vital climate reconstructions for site-specific temporal variability in river flow and sediment load. Yet, their ability to record spatial differences across multiple catchments is relatively unknown. Here, we investigate spatial linkages between four coral proxies of terrestrial runoff and their relationships between sites. Coral cores were drilled in and around Antongil Bay, the largest bay in Madagascar, and individually analysed for fifteen years of continuous luminescence (G / B), Ba / Ca, d 18Osw and d 13C data. Each coral core was drilled close to individual river mouths (= 7 km), and proxy data were compared to modelled river discharge and sediment runoff data for the three corresponding catchments. A reasonable agreement between terrestrial runoff proxies with modelled river discharge and sediment yield was observed. Some inconsistencies between proxy and modelled data are likely linked to proxy behaviour, watershed size and local environmental physiochemical parameters. In general, the further a coral resided from its river source, the weaker the proxy relationship was with modelled data and other corals, due to mixing gradients and currents. Nevertheless, we demonstrate that two coral Ba / Ca and luminescence (G / B) records influenced by the same watershed are reproducible. Furthermore, a strong Ba / Ca relationship was observed between two cores from distant watersheds, with baseline averages in agreement with modelled sediment runoff data. As humic acids behave conservatively in the water column, luminescence (G / B) data gave the highest regional correlations between cores, and showed the most consistent relationship with site specific modelled discharge. No statistical relationship was observed between cores in terms of interannual d 18Osw and d 13C, meaning corals were recording a localised signal at their respective sites, confounded by vital effects. Comparing proxy baseline averages and mean seasonal cycles provided a good overview of the runoff dynamics of the bay system.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Netherlands Organization for Scientific Research
#    Grant: SINDOCOM
#---------------------------------------
# Site Information
# Site_Name: ANDRA, Antongil Bay
# Location: Madagascar
# Country: Madagascar
# Northernmost_Latitude: -15.686167
# Southernmost_Latitude: -15.686167
# Easternmost_Longitude: 49.956983
# Westernmost_Longitude: 49.956983
# Elevation: -4
#---------------------------------------
# Data_Collection
#   Collection_Name: ANDRA isotope Zinke2012
#   First_Year: 1971
#   Last_Year: 2006
#   Time_Unit: AD
#   Core_Length: 1.2
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
# Chronology based on seasonal cycles in stable isotopes
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## age_CE	age,,,year CE,,,,,N,
## d13C-porite	delta 13C,Porites sp.,,per mil PDB,Annual,corals and sclerosponges,interpolated,isotope ratio mass spectrometry,N,interpolated linearly to monthly time steps
## d18O-porite	delta 18O,Porites sp.,,per mil PDB,Annual,corals and sclerosponges,interpolated,isotope ratio mass spectrometry,N,interpolated linearly to monthly time steps
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: NA
age_CE	d13C-porite	d18O-porite	
1971.583333	-2.36	-5.11	
1971.666667	-2.40	-5.16	
1971.75	-2.48	-5.52	
1971.833333	-3.43	-5.73	
1971.916667	-3.14	-5.61	
1972	-3.30	-5.27	
1972.083333	-3.10	-5.04	
1972.166667	-2.43	-4.95	
1972.25	-2.53	-4.90	
1972.333333	-2.65	-5.16	
1972.416667	-3.08	-5.43	
1972.5	-3.65	-5.92	
1972.583333	-3.67	-5.89	
1972.666667	-3.98	-5.33	
1972.75	-2.77	-4.77	
1972.833333	-2.41	-5.17	
1972.916667	-2.18	-5.40	
1973	-2.25	-5.16	
1973.083333	-2.32	-5.08	
1973.166667	-2.40	-5.12	
1973.25	-2.85	-5.32	
1973.333333	-3.31	-5.52	
1973.416667	-3.52	-5.67	
1973.5	-3.71	-5.73	
1973.583333	-3.86	-5.70	
1973.666667	-3.87	-5.68	
1973.75	-3.83	-5.68	
1973.833333	-3.59	-5.42	
1973.916667	-3.35	-5.16	
1974	-3.21	-4.98	
1974.083333	-3.11	-4.85	
1974.166667	-2.90	-4.72	
1974.25	-2.21	-4.58	
1974.333333	-1.52	-4.44	
1974.416667	-1.46	-4.49	
1974.5	-1.56	-4.60	
1974.583333	-1.78	-4.72	
1974.666667	-2.19	-4.84	
1974.75	-2.60	-4.96	
1974.833333	-3.20	-5.28	
1974.916667	-3.07	-5.41	
1975	-3.15	-5.53	
1975.083333	-3.41	-5.48	
1975.166667	-3.53	-5.19	
1975.25	-3.69	-5.12	
1975.333333	-2.31	-4.43	
1975.416667	-1.91	-4.47	
1975.5	-2.14	-4.83	
1975.583333	-2.47	-5.13	
1975.666667	-2.62	-5.17	
1975.75	-2.99	-5.08	
1975.833333	-2.67	-5.12	
1975.916667	-2.38	-5.12	
1976	-2.28	-4.88	
1976.083333	-2.19	-4.74	
1976.166667	-2.09	-4.82	
1976.25	-2.20	-4.95	
1976.333333	-2.55	-5.14	
1976.416667	-3.12	-5.40	
1976.5	-3.82	-5.70	
1976.583333	-3.97	-5.78	
1976.666667	-3.95	-5.79	
1976.75	-4.09	-5.56	
1976.833333	-4.22	-5.33	
1976.916667	-4.19	-5.33	
1977	-4.15	-5.29	
1977.083333	-4.08	-5.17	
1977.166667	-3.95	-5.00	
1977.25	-3.70	-4.74	
1977.333333	-3.64	-4.67	
1977.416667	-3.74	-4.77	
1977.5	-3.24	-4.74	
1977.583333	-2.49	-4.64	
1977.666667	-2.43	-4.80	
1977.75	-2.51	-5.00	
1977.833333	-2.83	-5.03	
1977.916667	-2.63	-5.19	
1978	-2.49	-5.23	
1978.083333	-2.60	-5.18	
1978.166667	-2.88	-5.06	
1978.25	-2.98	-4.54	
1978.333333	-3.65	-4.53	
1978.416667	-3.87	-4.43	
1978.5	-3.56	-4.38	
1978.583333	-2.82	-4.34	
1978.666667	-1.97	-4.27	
1978.75	-1.52	-4.34	
1978.833333	-2.61	-4.50	
1978.916667	-2.48	-5.11	
1979	-2.89	-5.13	
1979.083333	-3.67	-4.73	
1979.166667	-4.34	-4.36	
1979.25	-4.23	-4.10	
1979.333333	-3.41	-4.22	
1979.416667	-2.59	-4.34	
1979.5	-2.63	-4.38	
1979.583333	-2.85	-4.66	
1979.666667	-2.76	-5.03	
1979.75	-3.52	-5.17	
1979.833333	-4.31	-5.23	
1979.916667	-4.08	-5.13	
1980	-4.14	-4.79	
1980.083333	-4.11	-4.44	
1980.166667	-3.80	-4.26	
1980.25	-3.44	-4.31	
1980.333333	-3.14	-4.43	
1980.416667	-2.93	-4.51	
1980.5	-2.88	-4.58	
1980.583333	-2.94	-4.60	
1980.666667	-3.15	-4.75	
1980.75	-2.70	-4.80	
1980.833333	-3.33	-5.57	
1980.916667	-3.00	-5.46	
1981	-3.30	-5.49	
1981.083333	-3.86	-5.44	
1981.166667	-4.42	-5.42	
1981.25	-4.10	-5.29	
1981.333333	-3.72	-4.91	
1981.416667	-3.33	-4.73	
1981.5	-2.82	-4.80	
1981.583333	-2.65	-4.90	
1981.666667	-2.53	-4.92	
1981.75	-2.35	-4.96	
1981.833333	-2.50	-5.11	
1981.916667	-3.33	-5.64	
1982	-3.79	-5.76	
1982.083333	-3.29	-5.66	
1982.166667	-3.45	-5.22	
1982.25	-3.49	-4.91	
1982.333333	-3.00	-4.89	
1982.416667	-2.39	-4.98	
1982.5	-2.05	-5.13	
1982.583333	-2.59	-5.47	
1982.666667	-3.18	-5.56	
1982.75	-3.25	-5.36	
1982.833333	-3.19	-5.02	
