# Ras Umm Sidd 245 Year Coral d18O, Sr/Ca, SST and d18Osw Data
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/24690 
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/coral/red_sea/ras-umm-sidd2018bmon.txt
#       Description: NOAA location of the template
#
# Original_Source_URL: https://www.ncdc.noaa.gov/paleo/study/1861 
#       Description: NOAA/WDS Paleo Felis et al. (2000) Ras Umm Sidd coral d18O data
#
# Original_Source_URL: https://doi.org/10.1594/PANGAEA.65775
#       Description: PANGAEA Felis et al. (2018) Ras Umm Sidd coral d18O, Sr/Ca, SST and d18Osw Data
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset DOI: 
#
# Parameter_Keywords: oxygen isotopes, trace metals
#--------------------
# Contribution_Date
#	Date: 2018-07-23 
#--------------------
# File_Last_Modified_Date
#	Date: 2018-07-23 
#--------------------
# Title
#	Study_Name: Ras Umm Sidd 245 Year Coral d18O, Sr/Ca, SST and d18Osw Data
#--------------------
# Investigators
#	Investigators: Felis, T.; Ionita, M.; Rimbu, N.; Lohmann, G.; Kölling, M.
#--------------------
# Description_Notes_and_Keywords
#	Description: Coral oxygen isotope (d18O) and strontium/calcium data and reconstructed sea surface temperature and d18Oseawater from 
#	northern Red Sea coral RUS-95 collected off Ras Umm Sidd, Egypt, for the past 245 years.  Data are presented at both annual and bimonthly resolution. 
#--------------------
# Publication 
#	Authors: Thomas Felis, Monica Ionita, Norel Rimbu, Gerrit Lohmann, Martin Kölling
#	Published_Date_or_Year: 2018-07-05      
#	Published_Title: Mild and Arid Climate in the Eastern Sahara-Arabian Desert During the Late Little Ice Age
#	Journal_Name: Geophysical Research Letters 
#	Volume: 45
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 10.1029/2018GL078617
#	Online_Resource: https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018GL078617
#	Full_Citation: 
#	Abstract: The climate of the Sahara and Arabian Deserts during the Little Ice Age is not well known, due to a lack of annually resolved natural and documentary archives. We present an annual reconstruction of temperature and aridity derived from Sr/Ca and oxygen isotopes in a coral of the desert-surrounded northern Red Sea. Our data indicate that the eastern Sahara and Arabian Deserts did not experience pronounced cooling during the late Little Ice Age (~1750-1850) but suggest an even more arid mean climate than in the following ~150 years. The mild temperatures are broadly in line with predominantly negative phases of the North Atlantic Oscillation during the Little Ice Age. The more arid climate is best explained by meridional advection of dry continental air from Eurasia. We find evidence for an abrupt termination of the more arid climate after 1850, coincident with a reorganization of the atmospheric circulation over Europe. 
#------------------
# Publication 
#	Authors: Thomas Felis, Jürgen Pätzold, Yossi Loya, Maoz Fine, Ahmed H. Nawar, Gerold Wefer
#	Published_Date_or_Year: 2000-12-01     
#	Published_Title: A coral oxygen isotope record from the northern Red Sea documenting NAO, ENSO, and North Pacific teleconnections on Middle East climate variability since the year 1750 
#	Journal_Name: Paleoceanography
#	Volume: 15
#	Edition: 
#	Issue: 6
#	Pages: 679-694
#	Report_Number: 
#	DOI: 10.1029/1999PA000477
#	Online_Resource: https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/1999PA000477
#	Full_Citation: 
#	Abstract: A 245-year coral oxygen isotope record from the northern Red Sea (Ras Umm Sidd/Egypt, ~28N) in bimonthly resolution is presented. The mean annual coral d18O signal apparently reflects varying proportions of both sea surface temperature and d18Oseawater variability. In conjunction with instrumental observations of climate the coral record suggests for interannual and longer timescales that colder periods are accompanied by more arid conditions in the northern Red Sea but increased rainfall in the southeastern Mediterranean, whereas warmer periods are accompanied by decreased rainfall in the latter and less arid conditions in the northern Red Sea. A ~70-year oscillation of probably North Atlantic origin dominates the coral time series. Interannual to interdecadal variability is correlated with instrumental indices of the North Atlantic Oscillation (NAO), the El Nino-Southern Oscillation (ENSO), and North Pacific climate variability. The results suggest that these modes contributed consistently to Middle East climate variability since at least 1750, preferentially at a period of ~5.7 years. 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Deutsche Forschungsgemeinschaft
#	Grant: 
#------------------
# Site_Information 
#       Site_Name: Ras Umm Sidd 
#       Location: Ocean>Indian Ocean>Red Sea
#	Country: 
#	Northernmost_Latitude: 27.85 
# 	Southernmost_Latitude: 27.85 
# 	Easternmost_Longitude: 34.32 
# 	Westernmost_Longitude: 34.32 
# 	Elevation: -6 m  
#------------------
# Data_Collection   
#	Collection_Name: RasUmmSidd2018bmon
#	Earliest_Year: 1751
#	Most_Recent_Year: 1995
#	Time_Unit: AD 
#	Core_Length: 2.6 m
#	Notes:  
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, free text) 
#
## age_CE	age, , , years CE, , , , ,N,
## d18O	delta 18O, Porites sp., , per mil VPDB, bimonthly, Corals and Sclerosponges,,isotope ratio mass spectrometry,N,
## Sr/Ca	strontium/calcium, , , mmol/mol, bimonthly, Corals and Sclerosponges, , ,N,
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_CE	d18O	Sr/Ca
1785.083	-3.03	9.387
1785.250	-3.26	9.325
1785.417	-3.45	9.259
1785.583	-3.86	9.084
1785.750	-3.41	9.127
1785.917	-3.15	9.284
1786.083	-3.02	9.403
1786.250	-3.34	9.401
1786.417	-3.43	9.184
1786.583	-3.75	9.094
1786.750	-3.74	9.134
1786.917	-3.39	9.227
1787.083	-3.06	9.460
1787.250	-3.21	9.347
1787.417	-3.64	9.218
1787.583	-3.65	9.152
1787.750	-3.37	9.319
1787.917	-3.30	9.381
1788.083	-3.05	9.429
1788.250	-3.21	9.371
1788.417	-3.34	9.280
1788.583	-3.52	9.112
1788.750	-3.47	9.168
1788.917	-3.15	9.304
1789.083	-2.77	9.449
1789.250	-3.09	9.397
1789.417	-3.59	9.175
1789.583	-3.78	9.110
1789.750	-3.51	9.166
1789.917	-3.01	9.352
1790.083	-2.76	9.512
1790.250	-3.35	9.365
1790.417	-3.65	9.214
1790.583	-3.56	9.186
1790.750	-3.40	9.291
1790.917	-3.06	9.396
1791.083	-2.62	9.526
1791.250	-3.19	9.390
1791.417	-3.46	9.138
1791.583	-3.54	9.160
1791.750	-3.50	9.178
1791.917	-3.06	9.331
1792.083	-2.88	9.455
1792.250	-3.26	9.345
1792.417	-3.82	9.154
1792.583	-4.01	9.063
1792.750	-3.62	9.199
1792.917	-3.22	9.323
1793.083	-2.80	9.453
1793.250	-3.09	9.435
1793.417	-3.43	9.294
1793.583	-3.76	9.126
1793.750	-3.41	9.152
1793.917	-3.29	9.263
1794.083	-2.91	9.448
1794.250	-2.89	9.459
1794.417	-3.47	9.361
1794.583	-3.81	9.143
1794.750	-3.58	9.152
1794.917	-3.48	9.175
1795.083	-3.02	9.371
1795.250	-2.97	9.334
1795.417	-3.49	9.264
1795.583	-3.79	9.186
1795.750	-3.52	9.226
1795.917	-3.49	9.287
1796.083	-2.97	9.439
1796.250	-3.22	9.400
1796.417	-3.56	9.259
1796.583	-3.83	9.150
1796.750	-3.59	9.187
1796.917	-3.49	9.240
1797.083	-2.94	9.428
1797.250	-3.00	9.395
1797.417	-3.51	9.263
1797.583	-3.62	9.179
1797.750	-3.61	9.211
1797.917	-3.39	9.300
1798.083	-2.88	9.471
1798.250	-3.44	9.470
1798.417	-3.80	9.191
1798.583	-3.96	9.120
1798.750	-3.85	9.197
1798.917	-3.35	9.267
1799.083	-3.01	9.250
1799.250	-3.70	9.094
1799.417	-3.71	9.083
1799.583	-3.57	9.152
1799.750	-3.41	9.235
1799.917	-3.25	9.302
1800.083	-3.08	9.368
1800.250	-3.25	9.276
1800.417	-3.62	9.178
1800.583	-3.75	9.128
1800.750	-3.48	9.212
1800.917	-3.22	9.341
1801.083	-3.17	9.447
1801.250	-3.29	9.365
1801.417	-3.85	9.189
1801.583	-3.56	9.200
1801.750	-3.20	9.306
1801.917	-3.05	9.426
1802.083	-2.97	9.457
1802.250	-3.24	9.407
1802.417	-3.57	9.313
1802.583	-3.67	9.155
1802.750	-3.65	9.163
1802.917	-3.39	9.246
1803.083	-3.11	9.372
1803.250	-3.05	9.440
1803.417	-3.48	9.297
1803.583	-3.71	9.173
1803.750	-3.76	9.156
1803.917	-3.43	9.332
1804.083	-3.25	9.425
1804.250	-3.38	9.343
1804.417	-3.60	9.214
1804.583	-3.86	9.091
1804.750	-3.71	9.128
1804.917	-3.48	9.240
1805.083	-3.34	9.322
1805.250	-3.31	9.363
1805.417	-3.40	9.300
1805.583	-3.75	9.135
1805.750	-3.65	9.196
1805.917	-3.22	9.308
1806.083	-2.74	9.537
1806.250	-3.03	9.445
1806.417	-3.47	9.286
1806.583	-3.60	9.267
1806.750	-3.33	9.324
1806.917	-3.02	9.437
1807.083	-2.96	9.498
1807.250	-3.21	9.433
1807.417	-3.56	9.269
1807.583	-3.71	9.150
1807.750	-3.40	9.201
1807.917	-3.00	9.414
1808.083	-2.93	9.487
1808.250	-3.19	9.423
1808.417	-3.57	9.313
1808.583	-3.67	9.240
1808.750	-3.78	9.173
1808.917	-3.45	9.263
1809.083	-3.16	9.385
1809.250	-3.13	9.430
1809.417	-3.19	9.428
1809.583	-3.31	9.379
1809.750	-3.56	9.278
1809.917	-3.39	9.226
1810.083	-3.00	9.422
1810.250	-3.28	9.384
1810.417	-3.45	9.192
1810.583	-3.67	9.159
1810.750	-3.53	9.266
1810.917	-3.17	9.345
1811.083	-3.04	9.412
1811.250	-3.27	9.277
1811.417	-3.42	9.223
1811.583	-3.79	9.140
1811.750	-3.62	9.132
1811.917	-3.27	9.237
1812.083	-2.93	9.383
1812.250	-3.12	9.333
1812.417	-3.37	9.230
1812.583	-3.92	9.109
1812.750	-3.67	9.177
1812.917	-3.26	9.287
1813.083	-2.79	9.438
1813.250	-2.97	9.332
1813.417	-3.37	9.142
1813.583	-3.45	9.158
1813.750	-3.58	9.209
1813.917	-3.32	9.315
1814.083	-3.10	9.390
1814.250	-3.16	9.320
1814.417	-3.33	9.204
1814.583	-3.92	9.104
1814.750	-3.58	9.192
1814.917	-3.36	9.296
1815.083	-2.96	9.445
1815.250	-2.96	9.433
1815.417	-3.39	9.299
1815.583	-3.43	9.205
1815.750	-3.37	9.245
1815.917	-3.13	9.378
1816.083	-3.01	9.441
1816.250	-3.17	9.428
1816.417	-3.52	9.258
1816.583	-3.68	9.176
1816.750	-3.39	9.282
1816.917	-3.07	9.399
1817.083	-2.61	9.550
1817.250	-2.78	9.569
1817.417	-3.29	9.408
1817.583	-3.44	9.284
1817.750	-3.54	9.319
1817.917	-3.44	9.302
1818.083	-2.93	9.475
1818.250	-2.93	9.477
1818.417	-3.52	9.285
1818.583	-3.47	9.228
1818.750	-3.19	9.332
1818.917	-2.93	9.452
