# Palau 215 Year Coral Stable Isotope Data 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/palau2014ri.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-04-11
#--------------------
# Title
#	Study_Name: Palau 215 Year Coral Stable Isotope Data
#--------------------
# Investigators
#       Investigators: Osborne, M.C.; Dunbar, R.B.; Mucciarone, D.A.; Druffel, E.; Sanchez-Cabeza, J.-A.
#--------------------
# Description_and_Notes
#	Description: Palau Stable Isotope Data 1793-2008. Records of past climate and ocean environment 
#       derived from stable isotope data. Site name acronyms are as follows: UC = Ulong Channel; RI = Rock Islands
#--------------------
# Publication 
#       Authors: Michael C. Osborne, Robert B. Dunbar, David A. Mucciarone, Ellen Druffel, Joan-Albert Sanchez-Cabeza 
#       Published_Date_or_Year: 2014-04-04    
#       Published_Title: A 215-yr coral d18O time series from Palau records dynamics of the West Pacific Warm Pool following the end of the Little Ice Age
#       Journal_Name: Coral Reefs
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: http://link.springer.com/article/10.1007/s00338-014-1146-1
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: The West Pacific Warm Pool (WPWP) is a critical region of the global climate system that is closely linked with the El Nino-Southern Oscillation (ENSO). We have generated two monthly resolved coral d18O (d18OCRL) records from a key region of the WPWP, the Republic of Palau (7N, 135E). The isotopic time series span the years 1793-2008 and 1899-2008. During the period of overlap, the two records are well correlated at interannual and annual periods. Multiple lines of evidence demonstrate a strong ENSO signal in Palau d18OCRL. Our records are consistent with previous investigations of twentieth-century tropical Pacific climate variability. We identify a regionally coherent bi-decadal cycle in the WPWP following the termination of the Little Ice Age. The Palau d18OCRL records show long-term trends towards warming/freshening, suggesting a century scale increase in the strength of the hydrologic cycle associated with the WPWP. Our study represents an important addition to the network of tropical paleo-archives.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: IAEA
#       Grant: Project "Nuclear and isotopic studies of the El Nino phenomenon in the ocean"
#------------------
# Site_Information 
#       Site_Name: Rock Islands
#       Location: Ocean>Pacific Ocean>Western Pacific Ocean>Micronesia>Palau
#	Country: Republic of Palau
#	Northernmost_Latitude: 7.2708
# 	Southernmost_Latitude: 7.2708
# 	Easternmost_Longitude: 134.3837 
# 	Westernmost_Longitude: 134.3837 
# 	Elevation: m  
#------------------
# Data_Collection   
#	Collection_Name: Palau2014RI
#	Earliest_Year: 1899
#	Most_Recent_Year: 2008
#	Time_Unit: AD
#	Core_Length: m
#	Notes: 
#------------------
# Chronology: 
# 
#
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , , AD, , , , ,N
##d13Cporite	delta13C, porites, , per mil VPDB, ,coral, , ,N 
##d18Oporite	delta18O, porites, , per mil VPDB, ,coral, , ,N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_AD	d13Cporite	d18Oporite
1930.83	-1.199205883	-5.63747957
1930.75	-1.423549887	-5.627092534
1930.67	-1.464839397	-5.56124733
1930.58	-1.269223974	-5.50953374
1930.50	-1.523523459	-5.653004748
1930.42	-1.849096654	-5.640646301
1930.33	-1.317447258	-5.61685729
1930.25	-0.967153822	-5.535101169
1930.17	-0.922096311	-5.472744923
1930.08	-1.20475968	-5.60510442
1930.00	-1.518291463	-5.61525113
1929.92	-1.371277952	-5.620091586
1929.83	-1.443586408	-5.794338684
1929.75	-1.259890745	-5.722997181
1929.67	-1.288504922	-5.877951999
1929.58	-1.317719066	-5.744460781
1929.50	-1.706636487	-5.77421711
1929.42	-1.210566254	-5.841243374
1929.33	-1.28513373	-5.741556347
1929.25	-1.079547183	-5.589465133
1929.17	-0.788459359	-5.478666286
1929.08	-1.201513934	-5.512892781
1929.00	-1.4998167	-5.742374376
1928.92	-1.50019787	-5.558949996
1928.83	-1.343989016	-5.483294053
1928.75	-1.354338596	-5.784257954
1928.67	-1.230443774	-5.71646307
1928.58	-1.600070384	-5.818800979
1928.50	-1.319614529	-5.754320802
1928.42	-1.873381041	-5.671796298
1928.33	-1.312027559	-5.744544467
1928.25	-1.083074811	-5.752631779
1928.17	-1.082939504	-5.482276659
1928.08	-1.430449348	-5.777187403
1928.00	-1.61232513	-5.608644943
1927.92	-1.595243748	-5.807481287
1927.83	-1.834650813	-5.825417976
1927.75	-1.656139577	-5.936174423
1927.67	-0.979372381	-5.943616371
1927.58	-1.66002614	-5.871936255
1927.50	-1.78824967	-5.863559227
1927.42	-1.585727388	-5.818428523
1927.33	-1.234951554	-5.609460335
1927.25	-1.267258743	-5.64930327
1927.17	-1.375938951	-5.533493977
1927.08	-1.32686963	-5.629161326
1927.00	-1.471207403	-5.666272713
1926.92	-1.547145649	-5.685591244
1926.83	-1.651558535	-5.672443369
1926.75	-1.756061511	-5.754932089
1926.67	-1.409655033	-5.733539085
1926.58	-1.272441072	-5.787431216
1926.50	-1.86459415	-5.757686853
1926.42	-1.617684632	-5.614404701
1926.33	-1.60711356	-5.640909538
1926.25	-1.480138101	-5.607797576
1926.17	-1.04898399	-5.335478287
1926.08	-1.499229958	-5.361491895
1926.00	-1.717772232	-5.448257134
1925.92	-1.629206653	-5.503749399
1925.83	-1.924443065	-5.524035912
1925.75	-1.649150155	-5.710414077
1925.67	-1.52292468	-5.5793388
1925.58	-1.563007114	-5.676503579
1925.50	-1.524545489	-5.670237045
1925.42	-1.563711519	-5.677170336
1925.33	-1.318615674	-5.857829143
1925.25	-1.513950047	-5.665251269
1925.17	-1.419545113	-5.335499744
1925.08	-1.433493509	-5.610755082
1925.00	-1.618272274	-5.754828934
1924.92	-1.500836533	-5.826129584
1924.83	-1.371956049	-5.814920406
1924.75	-1.407465713	-5.843743067
1924.67	-1.316494752	-5.72498895
1924.58	-1.341583084	-5.743369851
1924.50	-1.439514695	-5.802496414
1924.42	-1.385240088	-5.732045271
1924.33	-1.51631005	-5.628397615
1924.25	-1.470993764	-5.550591131
1924.17	-1.307977019	-5.366977196
1924.08	-1.435432865	-5.380663101
1924.00	-1.647502266	-5.57129013
1923.92	-1.565470639	-5.623211157
1923.83	-1.46422516	-5.729012393
1923.75	-1.064371655	-5.823330354
1923.67	-1.436215008	-5.699568859
1923.58	-1.51706454	-5.710295764
1923.50	-1.687254417	-5.75620164
1923.42	-1.4224133	-5.704435275
1923.33	-1.353228644	-5.754809206
1923.25	-1.324453574	-5.56368854
1923.17	-1.119209586	-5.423741798
1923.08	-1.411435395	-5.662407261
1923.00	-1.384264464	-5.641641687
1922.92	-1.462851927	-5.650942085
1922.83	-1.340881277	-5.669167707
1922.75	-0.959104972	-5.697546609
1922.67	-0.883972791	-5.650678498
1922.58	-1.352079294	-5.724583633
1922.50	-1.450829841	-5.657423437
1922.42	-1.240112144	-5.677868701
1922.33	-0.81861624	-5.631833976
1922.25	-1.00677781	-5.592919347
1922.17	-1.20116788	-5.548243027
1922.08	-1.336461945	-5.642355331
1922.00	-1.268607943	-5.851735007
1921.92	-1.405674609	-5.897114067
1921.83	-1.451197494	-5.818483599
1921.75	-1.475062273	-5.942383924
1921.67	-1.508545039	-5.778058602
1921.58	-1.284042453	-5.721441403
1921.50	-1.102546834	-5.855203888
1921.42	-1.061230105	-5.626524233
1921.33	-1.094675454	-5.584292773
1921.25	-1.258972976	-5.521492592
1921.17	-1.421478926	-5.491784554
1921.08	-1.566280304	-5.600508194
1921.00	-1.509094773	-5.724888783
1920.92	-1.419945537	-5.831966381
1920.83	-1.08331257	-5.725540142
1920.75	-0.983007072	-5.776304703
1920.67	-1.0855543	-5.799993019
1920.58	-1.41894692	-5.880943756
1920.50	-1.379324375	-5.774169426
1920.42	-1.075889646	-5.690942268
1920.33	-0.719484387	-5.551985722
1920.25	-0.942240714	-5.449340801
1920.17	-1.143884479	-5.381249409
1920.08	-1.007082057	-5.443115539
1920.00	-1.090204905	-5.549526419
1919.92	-1.251629888	-5.453934412
1919.83	-0.85915457	-5.52570651
1919.75	-1.41712708	-5.637073891
1919.67	-0.968363522	-5.381747227
1919.58	-1.202713796	-5.645189938
1919.50	-1.321147926	-5.639344959
1919.42	-1.206455766	-5.766068439
1919.33	-0.992588261	-5.586320084
1919.25	-0.889762388	-5.409212556
1919.17	-0.826337753	-5.198026161
1919.08	-0.836447822	-5.261720141
1919.00	-0.737280142	-5.204669962
1918.92	-0.663826941	-5.354057293
1918.83	-1.03873652	-5.441789086
1918.75	-1.222155644	-5.456217609
1918.67	-0.829075216	-5.459356289
1918.58	-1.443327177	-5.51716269
1918.50	-1.111397991	-5.607554589
1918.42	-1.244232236	-5.716309528
1918.33	-1.109938079	-5.714621616
1918.25	-1.023736921	-5.625463426
1918.17	-1.451475917	-5.47854517
1918.08	-1.444577937	-5.540465599
1918.00	-1.443962838	-5.554921775
1917.92	-1.37085539	-5.625076275
1917.83	-1.360607761	-5.707121225
1917.75	-1.538316708	-5.657630243
1917.67	-1.358679472	-5.852518539
1917.58	-1.416563652	-5.748505188
1917.50	-1.143891112	-5.853174215
1917.42	-1.145596682	-5.720715981
1917.33	-1.359002829	-5.593301172
1917.25	-1.077564016	-5.752795545
1917.17	-1.067720233	-5.496247749
1917.08	-1.306760822	-5.538535867
1917.00	-1.574971099	-5.758580178
1916.92	-1.679636522	-5.813318881
1916.83	-1.649702584	-5.954770709
1916.75	-1.345917429	-5.908428191
1916.67	-1.373039304	-5.992139797
1916.58	-2.077287667	-5.909155031
1916.50	-1.458712436	-5.887726503
1916.42	-1.777345701	-5.698593508
1916.33	-1.547482819	-5.68377788
1916.25	-1.936509099	-5.820099942
1916.17	-1.597871362	-5.626716595
1916.08	-1.717489065	-5.702026992
1916.00	-1.683179357	-5.655230717
1915.92	-1.533744036	-5.721868973
1915.83	-1.879789426	-5.699367813
1915.75	-1.883740948	-5.80925962
1915.67	-1.755175768	-5.736177902
1915.58	-1.585308319	-5.838288542
1915.50	-1.895583722	-5.810114179
1915.42	-1.557746469	-5.631335716
1915.33	-1.168987083	-5.407022614
1915.25	-1.202945223	-5.290389475
1915.17	-1.179320036	-5.242128592
1915.08	-1.196650731	-5.386997449
1915.00	-1.2829767	-5.473983183
1914.92	-1.254269758	-5.534590394
1914.83	-1.149782453	-5.552095726
1914.75	-1.013905524	-5.405540251
1914.67	-0.984579562	-5.407226067
1914.58	-1.431057047	-5.497657812
1914.50	-1.517337124	-5.517757
1914.42	-1.76591897	-5.547292031
1914.33	-1.055311023	-5.470700213
1914.25	-0.817939491	-5.436038137
1914.17	-0.750048219	-5.197621207
1914.08	-1.075481172	-5.461368383
1914.00	-1.042469286	-5.414994907
1913.92	-0.854382733	-5.591431988
1913.83	-0.93924111	-5.610352683
1913.75	-1.106313881	-5.620572805
1913.67	-1.391229952	-5.651393683
1913.58	-1.750261293	-5.748404322
1913.50	-1.394307279	-5.603008248
1913.42	-1.219708773	-5.687070612
1913.33	-1.124970774	-5.481459985
1913.25	-1.116838301	-5.429163265
1913.17	-1.23214355	-5.253071051
1913.08	-1.386287387	-5.501547868
1913.00	-1.559036216	-5.599531009
1912.92	-1.303548145	-5.644439375
1912.83	-1.35684453	-5.618868348
1912.75	-1.300093535	-5.777030471
1912.67	-1.507716821	-5.707564696
1912.58	-1.712113017	-5.715652009
1912.50	-1.34664798	-5.707114994
1912.42	-1.161943243	-5.46891699
1912.33	-1.129496164	-5.401300845
1912.25	-1.094086478	-5.283298383
1912.17	-1.201715349	-5.231983643
1912.08	-0.890362843	-5.297566186
1912.00	-1.106436564	-5.304677778
1911.92	-1.232484589	-5.37420427
1911.83	-1.152447997	-5.337212067
1911.75	-1.060174993	-5.611395196
1911.67	-1.199564784	-5.596372084
1911.58	-1.111264849	-5.517235824
1911.50	-1.123230396	-5.635128002
1911.42	-1.297368427	-5.59896527
1911.33	-1.284202943	-5.715364809
1911.25	-0.900960761	-5.642437708
1911.17	-0.837815522	-5.451788883
1911.08	-0.874159124	-5.549951245
1911.00	-1.054166494	-5.696065407
1910.92	-1.089455072	-5.696645198
1910.83	-1.250026642	-5.635342102
1910.75	-1.188641782	-5.887345768
1910.67	-0.996600448	-5.856040936
1910.58	-1.116297099	-5.659083057
1910.50	-1.302046715	-5.71068285
1910.42	-0.969968996	-5.720933398
1910.33	-1.289359389	-5.699823837
1910.25	-0.932063545	-5.693003151
1910.17	-1.317845164	-5.427507858
1910.08	-1.130858061	-5.498433319
1910.00	-0.991006047	-5.596811541
1909.92	-0.899709037	-5.629751581
1909.83	-0.878032981	-5.502046566
1909.75	-1.085909991	-5.660442649
1909.67	-1.162145157	-5.612325801
1909.58	-1.275549234	-5.759518144
1909.50	-1.227660953	-5.730990152
1909.42	-1.177309785	-5.68611145
1909.33	-1.427789046	-5.761627516
1909.25	-1.41110182	-5.629425749
1909.17	-1.094391404	-5.491444569
1909.08	-1.242864902	-5.570874608
1909.00	-1.107720028	-5.548188652
1908.92	-1.433251765	-5.704229138
1908.83	-1.41386853	-5.821122035
1908.75	-1.423675084	-5.808003886
1908.67	-1.139374251	-5.807313525
1908.58	-1.041192648	-5.749021909
1908.50	-1.414323217	-5.768545068
1908.42	-1.548888788	-5.760661413
1908.33	-1.792696813	-5.559310696
1908.25	-1.436362741	-5.526672968
1908.17	-1.139824687	-5.313952427
1908.08	-1.608458339	-5.341949444
1908.00	-1.718441902	-5.457328777
1907.92	-1.486267386	-5.693111877
1907.83	-0.940536855	-5.69927166
1907.75	-1.475051104	-5.636116486
1907.67	-1.835940419	-5.57142971
1907.58	-1.661508738	-5.685549717
1907.50	-1.712733446	-5.614329796
1907.42	-1.172053276	-5.594378452
1907.33	-1.232535182	-5.531281929
1907.25	-1.448008953	-5.454187374
1907.17	-1.595048843	-5.434701424
1907.08	-1.416742399	-5.804342867
1907.00	-1.437688788	-5.769387521
1906.92	-1.331692509	-5.764219885
1906.83	-1.644908316	-5.895500966
1906.75	-1.764178084	-5.818473174
1906.67	-1.780307774	-5.773162333
1906.58	-1.784083939	-5.562542952
1906.50	-1.11428603	-5.547326225
1906.42	-0.937837155	-5.378294635
1906.33	-0.887627275	-5.3938918
1906.25	-1.205263518	-5.431877399
1906.17	-1.341306864	-5.284078102
1906.08	-1.504406206	-5.548007582
1906.00	-2.118671302	-5.604884362
1905.92	-1.369989479	-5.582836865
1905.83	-1.138743697	-5.644408207
1905.75	-1.54957004	-5.669794314
1905.67	-1.898488509	-5.599329037
1905.58	-1.469936457	-5.562634736
1905.50	-1.128095208	-5.351955395
1905.42	-1.098321153	-5.476089702
1905.33	-0.85871391	-5.331478449
1905.25	-0.906065647	-5.33147914
1905.17	-1.13179463	-5.268244247
1905.08	-1.485930175	-5.575702791
1905.00	-1.373760043	-5.561198692
1904.92	-1.420654128	-5.821527276
1904.83	-1.234885751	-5.643766861
1904.75	-1.704742837	-5.688826933
1904.67	-1.076555072	-5.772553902
1904.58	-1.763313105	-5.726666825
1904.50	-0.784181176	-5.648786526
1904.42	-1.157734746	-5.645733949
1904.33	-1.057051598	-5.56897543
1904.25	-1.180478581	-5.666327738
1904.17	-1.336425363	-5.542922955
1904.08	-1.442355932	-5.760161368
1904.00	-1.460177154	-5.736719022
1903.92	-1.394700493	-5.721251181
1903.83	-1.302965917	-5.764735602
1903.75	-1.212811443	-5.648469843
1903.67	-1.173033296	-5.858126621
1903.58	-1.431449508	-5.823972099
1903.50	-1.357219875	-5.731196504
1903.42	-1.300061029	-5.665278667
1903.33	-1.102281328	-5.41685177
1903.25	-1.070805675	-5.286180451
1903.17	-0.929250954	-5.18083952
1903.08	-1.043703872	-5.320479657
1903.00	-1.126722752	-5.408192616
1902.92	-0.993371781	-5.56934315
1902.83	-1.25022894	-5.649476509
1902.75	-0.807432416	-5.58852912
1902.67	-0.968967734	-5.790062408
1902.58	-1.226258945	-5.683124243
1902.50	-1.548209606	-5.679030399
1902.42	-1.672239255	-5.802865083
1902.33	-1.030198751	-5.908775787
1902.25	-1.313838801	-5.690892066
1902.17	-0.86701089	-5.542209129
1902.08	-1.665898783	-5.615559177
1902.00	-1.412542813	-5.709742918
1901.92	-0.907675338	-5.511355848
1901.83	-1.604849635	-6.001783352
1901.75	-1.412420766	-5.969577571
1901.67	-1.510584901	-5.903395271
1901.58	-1.651363466	-5.808986908
1901.50	-1.456716476	-5.763834457
1901.42	-1.482744156	-5.520212523
1901.33	-1.37174008	-5.608690599
1901.25	-1.846089535	-5.514154448
1901.17	-1.330937563	-5.489223938
1901.08	-1.726450735	-5.622657951
1901.00	-1.677518616	-5.651126826
1900.92	-1.656421839	-5.688650589
1900.83	-1.563166257	-5.818707997
1900.75	-1.763464506	-5.841527389
1900.67	-1.967911302	-5.806512814
1900.58	-1.957482388	-5.855560837
1900.50	-2.020215213	-5.658403696
1900.42	-1.504300056	-5.404983501
1900.33	-1.256773324	-5.402568054
1900.25	-1.543662063	-5.482603153
1900.17	-1.62041968	-5.327624302
1900.08	-1.416654978	-5.61731199
1900.00	-1.309449145	-5.629630071
1899.92	-1.455364261	-5.839028266
1899.83	-1.301667272	-5.767630558
1899.75	-1.399512195	-5.939051639
1899.67	-1.738420701	-5.746238251
1899.58	-2.189102372	-5.675644808
1899.50	-2.254904209	-5.728385429
1899.42	-2.373182079	-5.792395258
1899.33	-2.193244294	-5.891583889
1899.25	-1.78436176	-5.729005951
1899.17	-1.556152044	-5.545769672
