age	Sr/Ca-D.heli	Sr/Ca-P.loba	d18O-D.heli	d18O-P.loba	
1962.63	8.9532	8.8304	-4.211	-5.2126
1962.71	8.9581	8.8632	-3.9485	-4.7099
1962.79	9.0578	8.9572	-3.6219	-4.4395
1962.88	9.1101	9.0379	-3.5864	-4.5552
1962.96	9.1395	8.9756	-3.7969	-4.798
1963.04	9.1676	8.9243	-4.0353	-4.9781
1963.13	9.1957	8.8741	-4.4372	-5.0944
1963.21	9.175	8.8377	-4.6088	-5.1212
1963.29	9.1526	8.8012	-4.7726	-5.1479
1963.38	9.148	8.8936	-5.0995	-5.1986
1963.46	9.145	8.8181	-5.2399	-5.1849
1963.54	9.1419	8.7848	-4.6704	-4.8598
1963.63	9.1433	8.812	-4.111	-4.829
1963.71	9.1474	8.8684	-3.5597	-4.7475
1963.79	9.0943	9.0025	-3.9546	-4.6804
1963.88	9.1239	8.9584	-4.1711	-4.672
1963.96	9.1478	9.0646	-4.2866	-4.6036
1964.04	9.1702	8.9669	-4.4041	-4.6652
1964.13	9.1858	8.8767	-4.4092	-4.528
1964.21	9.1708	8.8542	-4.0121	-4.814
1964.29	9.0887	8.8285	-4.3014	-4.987
1964.38	9.0357	8.8189	-4.4801	-5.1214
1964.46	9.0236	8.7746	-4.5447	-4.7327
1964.54	9.0428	8.7797	-4.5662	-4.7723
1964.63	9.0621	8.8254	-4.5877	-4.7689
1964.71	9.0814	8.925	-4.6092	-4.3484
1964.79	9.1007	9.0253	-4.6307	-4.5423
1964.88	9.12	9.0713	-4.6503	-4.4635
1964.96	9.1815	8.9949	-3.9156	-4.4565
1965.04	9.2911	8.9493	-2.9239	-4.4904
1965.13	9.2417	8.839	-2.7463	-4.9992
1965.21	9.2008	8.825	-2.8836	-5.1847
1965.29	9.11	8.8107	-2.9396	-5.2328
1965.38	9.0193	8.8171	-2.9957	-5.2498
1965.46	8.9931	8.8024	-3.0361	-5.1706
1965.54	9.0064	8.7847	-3.067	-5.0653
1965.63	9.0196	8.8114	-3.0979	-4.9669
1965.71	9.0329	8.8555	-3.1289	-4.8686
1965.79	9.0462	8.989	-3.1598	-4.4201
1965.88	9.1047	9.0822	-3.9202	-4.3338
1965.96	9.1244	9.0327	-4.4497	-4.4704
1966.04	9.1709	8.9835	-4.4524	-4.6101
1966.13	9.2105	8.8844	-4.5207	-4.9289
1966.21	9.1178	8.7956	-3.128	-5.2984
1966.29	9.0044	8.7791	-4.4962	-5.3046
1966.38	8.9796	8.7733	-4.1813	-5.3122
1966.46	8.9548	8.7433	-3.8663	-5.1564
1966.54	8.93	8.7477	-3.5514	-5.064
1966.63	8.907	8.7689	-3.2197	-4.9508
1966.71	8.9812	8.8433	-2.6707	-4.6906
1966.79	9.0057	8.9067	-3.0235	-4.4428
1966.88	9.0302	8.9839	-3.3764	-4.3376
1966.96	9.0546	9.0561	-3.7292	-4.2506
1967.04	9.0791	9.0349	-4.0821	-4.3095
1967.13	9.0901	8.9842	-4.2788	-4.5277
1967.21	9.0802	8.8411	-4.2347	-4.8808
1967.29	9.0493	8.796	-4.2078	-5.0143
1967.38	8.9532	8.7771	-4.2394	-5.0575
1967.46	8.9879	8.7511	-4.3348	-5.0083
1967.54	8.9916	8.7637	-3.9044	-5.0078
1967.63	8.9885	8.7924	-3.3588	-5.0275
1967.71	9.0006	8.9317	-3.1602	-4.5453
1967.79	9.0298	8.9575	-3.3456	-4.5499
1967.88	9.0597	8.9773	-3.5185	-4.5627
1967.96	9.097	8.9578	-3.5796	-4.5511
1968.04	9.1343	8.9381	-3.6408	-4.5393
1968.13	9.1675	8.9383	-3.7154	-4.8882
1968.21	9.1436	8.855	-3.9761	-5.1802
1968.29	9.1223	8.8177	-4.1464	-5.1943
1968.38	9.1138	8.7803	-3.8589	-5.2083
1968.46	9.1054	8.769	-3.7106	-5.2961
1968.54	9.097	8.8102	-4.1572	-5.4954
1968.63	9.0867	8.7684	-4.4755	-5.1793
1968.71	9.0698	8.8242	-4.3236	-4.9162
1968.79	9.0693	8.9768	-4.169	-4.6256
1968.88	9.1204	8.9982	-4.0061	-4.5676
1968.96	9.1715	9.0021	-3.8432	-4.6356
1969.04	9.1719	8.9466	-3.9442	-5.1411
1969.13	9.1671	8.8602	-4.1209	-5.2241
1969.21	9.1034	8.8746	-4.1637	-5.3883
1969.29	9.0397	8.8585	-4.2065	-5.2571
1969.38	8.9977	8.8409	-4.3416	-5.065
1969.46	8.976	8.8456	-4.5632	-5.0049
1969.54	8.9542	8.8308	-4.7849	-5.0071
1969.63	8.9605	8.8399	-4.4693	-4.9579
1969.71	8.9692	8.8552	-4.4972	-4.6734
1969.79	8.9778	8.9334	-4.9997	-4.5673
1969.88	9.139	9.0385	-3.618	-4.4595
1969.96	9.1685	9.0251	-3.5555	-4.6732
1970.04	9.1981	8.9687	-3.4931	-4.8799
1970.13	9.2221	8.8857	-3.4203	-4.8645
1970.21	9.1307	8.857	-4.0214	-5.1533
1970.29	9.0911	8.8702	-4.1666	-5.1253
1970.38	9.0516	8.845	-4.3118	-5.0124
1970.46	9.012	8.8681	-4.457	-5.0357
1970.54	9.0534	8.875	-4.6428	-5.0887
1970.63	9.1039	8.8242	-4.8331	-5.1529
1970.71	9.1371	8.9026	-4.9279	-4.63
1970.79	9.1068	9.0347	-4.6716	-4.3555
1970.88	9.0765	9.0844	-4.4153	-4.3061
1970.96	9.1096	9.1275	-3.6775	-4.2171
1971.04	9.2188	8.9725	-3.7936	-4.4821
1971.13	9.3205	8.8889	-3.2844	-5.3926
1971.21	9.2201	8.8822	-3.8626	-5.3322
1971.29	9.1498	8.8331	-4.3133	-5.4267
1971.38	9.0111	8.8226	-4.1707	-5.2827
1971.46	8.9976	8.8171	-3.8344	-5.189
1971.54	8.9896	8.8129	-3.6685	-5.1997
1971.63	9.001	8.821	-4.1321	-4.5863
1971.71	8.9593	8.8963	-3.6535	-4.5479
1971.79	9.0259	8.9668	-3.6043	-4.4973
1971.88	9.11	9.0448	-3.6241	-4.3824
1971.96	9.194	9.0075	-3.5478	-4.4106
1972.04	9.2699	8.9367	-3.4781	-4.5604
1972.13	9.2214	8.8729	-3.5649	-4.9044
1972.21	9.173	8.8145	-3.6516	-5.0409
1972.29	9.0904	8.8294	-3.7631	-4.9942
1972.38	8.9698	8.7971	-4.161	-5.5626
1972.46	8.9204	8.8083	-4.5452	-5.3294
1972.54	8.9329	8.8196	-4.4396	-5.0962
1972.63	8.9656	8.8309	-4.4193	-4.8631
1972.71	8.9984	8.9721	-4.3989	-4.5768
1972.79	9.0311	8.9945	-4.3786	-4.5617
1972.88	9.0639	9.008	-4.3583	-4.5533
1972.96	9.0649	9.0085	-4.1762	-4.5659
1973.04	9.1554	8.9823	-3.5751	-4.6217
1973.13	9.2108	8.9349	-3.4432	-4.8652
1973.21	9.1075	8.8616	-4.3556	-5.0291
1973.29	9.0368	8.8103	-3.8333	-5.0675
1973.38	9.0109	8.8237	-4.0822	-5.1735
1973.46	8.9851	8.7857	-4.3311	-5.0227
1973.54	9.022	8.7345	-4.418	-4.8067
1973.63	9.0538	8.7463	-4.5267	-4.6781
1973.71	9.0204	8.8986	-4.901	-4.5015
1973.79	9.0163	8.9541	-4.9604	-4.3257
1973.88	9.0785	9.0591	-4.0685	-4.2984
1973.96	9.1871	9.0349	-3.417	-4.2525
1974.04	9.3297	8.9937	-3.8394	-4.2412
1974.13	9.2689	8.9438	-4.0035	-4.4279
1974.21	9.1811	8.8613	-4.0917	-4.4715
1974.29	9.0933	8.872	-4.1798	-4.4511
1974.38	9.0055	8.8681	-4.268	-4.8932
1974.46	8.9555	8.9127	-4.3097	-5.22
1974.54	8.9934	8.7559	-4.2434	-4.8535
1974.63	9.0565	8.7846	-4.3575	-5.1147
1974.71	9.021	8.8508	-4.7727	-4.8934
1974.79	9.0273	8.9975	-4.9278	-4.5104
1974.88	9.0917	9.0248	-4.4731	-4.4421
1974.96	9.1817	9.0169	-3.6923	-4.7495
1975.04	9.1964	8.9555	-4.0332	-4.8342
1975.13	9.1699	8.8833	-4.01	-5.1185
1975.21	9.1206	8.8244	-3.967	-5.0671
1975.29	9.0472	8.8298	-4.0709	-5.3035
1975.38	9.0011	8.7841	-4.0187	-5.2116
1975.46	8.962	8.7299	-4.1608	-5.1057
1975.54	8.9293	8.7396	-4.5717	-5.0565
1975.63	8.9566	8.7719	-5.1041	-5.0273
1975.71	8.9729	8.8794	-4.8273	-4.8493
1975.79	8.995	8.9478	-4.1619	-4.5034
1975.88	9.0882	9.0773	-4.1992	-4.2717
1975.96	9.1054	9.052	-4.1982	-4.5365
1976.04	9.1229	8.9639	-3.9886	-4.5904
1976.13	9.1336	8.8863	-4.2462	-4.3007
1976.21	9.1114	8.8778	-3.9938	-5.0886
1976.29	9.0898	8.8379	-4.2601	-4.4974
1976.38	8.976	8.8225	-4.6557	-4.4421
