# Ogasawara Coral Data and Salinity Reconstruction
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/8608
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/ogasawara2009.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2010-08-01 
#--------------------
# Title
#	Study_Name: Ogasawara Coral Data and Salinity Reconstruction
#--------------------
# Investigators
#       Investigators: Felis, T.; Suzuki, A.; Kuhnert, H.; Dima, M.; Lohmann, G.; Kawahata, H. 
#--------------------
# Description_and_Notes
#	Description: Two annually resolved reconstructions of d18O seawater (salinity)  variations in the surface waters of the western subtropical North  Pacific Ocean were generated by combining the annual average coral  d18O record with the Sr/Ca and U/Ca records, respectively.    Core OGA-02-1 was drilled vertically through a living Porites  coral at Miyanohama on the north coast of Chichijima in the  Ogasawara Islands (Japan), located in the southwestward return flow  of the Kuroshio recirculation system. The massive colony, growing  at 5.6 m water depth on the island's northern side (27� 6.355� N,  142� 11.645� E), is directly exposed to open-ocean conditions.  The core is without gap over its total length of 1.74 m.  Individual segments fit seamlessly. The bimonthly resolved records  of d18O, Sr/Ca, and U/Ca generated from the coral skeleton show  clear annual cycles that can be counted back to the year 1873.  This age model is corroborated by the skeletal pattern of annual  density-band pairs as revealed by X-radiographs.
#--------------------
# Publication 
#       Authors: Felis, T.; Suzuki, A.; Kuhnert, H.; Dima, M.; Lohmann, G.; Kawahata, H. 
#       Published_Date_or_Year: 2009
#       Published_Title: Subtropical coral reveals abrupt early-twentieth-century freshening in the western North Pacific Ocean.
#       Journal_Name: Geology
#       Volume: 37
#       Edition: 
#       Issue: 6
#       Pages: 527-530
#       DOI: 10.1130/G25581A.1
#       Online_Resource: 
#       Full_Citation: Felis, T., A. Suzuki, H. Kuhnert, M. Dima, G. Lohmann, and H. Kawahata. 2009. Subtropical coral reveals abrupt early-twentieth-century freshening in the western North Pacific Ocean. Geology, Vol. 37, No. 6, pp. 527-530, June 2009. doi:10.1130/G25581A.1 
#       Abstract: Instrumental climate observations provide robust records of global land  and ocean temperatures during the twentieth century. Unlike for temperature,  continuous salinity observations in the surface ocean are scarce prior to  1970, and the magnitude of salinity changes during the twentieth century  is largely unknown. Surface ocean salinity is a major component in climate  dynamics, as it influences ocean circulation and water mass formation.  Here we present an annually resolved reconstruction of salinity variations  in the surface waters of the western subtropical North Pacific Ocean since 1873, based on bimonthly records of d18O, Sr/Ca, and U/Ca in a coral from  the Ogasawara Islands. The reconstruction indicates that an abrupt regime  shift toward fresher surface ocean conditions occurred between 1905 and  1910. Observational atmospheric data suggest that the abrupt freshening  was associated with a weakening of the winds that drive the Kuroshio  Current system and the associated subtropical gyre circulation. We note  that the abrupt early-twentieth-century freshening in the western  subtropical North Pacific precedes abrupt climate change in the northern  North Atlantic by a few years. The potential for abrupt regime shifts  in surface ocean salinity should be considered in climate predictions  for the coming decades.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Deutsche Forschungsgemeinschaft through DFG Research Center/Cluster of Excellence "The Ocean in the Earth System", University of Bremen, Germany
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Ministry of the Environment, Japan
#       Grant: 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: Alexander von Humboldt Foundation, Germany
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Miyanohama (Chichijima) reef, Ogasawara Islands, Japan
#       Location: Asia>Eastern Asia>Japan
#	Country: Japan 
#	Northernmost_Latitude: 27.106
# 	Southernmost_Latitude: 27.106
# 	Easternmost_Longitude: 142.194 
# 	Westernmost_Longitude: 142.194
# 	Elevation: -5.6 m  
#------------------
# Data_Collection   
#	Collection_Name: 09japa01a 
#	Earliest_Year: 1872
#	Most_Recent_Year: 1994
#	Time_Unit: AD
#	Core_Length: 1.74 m
#	Notes: 
#------------------
# Species
#	Species_Name: Porites sp. 
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Porites sp., , permil VPDB, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites sp., ,mmol/mol, ,Corals and Sclerosponges, , ,N
##U/Ca	Uranium/Calcium, Porites sp., ,�mol/mol, ,Corals and Sclerosponges, , ,N
##d13C	delta 13C, Porites sp., ,permil VPDB, , Corals and Sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	Sr/Ca	U/Ca	d13C
1890.917	-4.25	9.08	1.23	-1.90
1891.083	-3.67	9.21	1.29	-1.55
1891.250	-3.89	9.11	1.26	-1.26
1891.417	-4.15	9.00	1.19	-1.16
1891.583	-4.55	8.92	1.14	-1.26
1891.750	-4.66	8.94	1.14	-1.48
1891.917	-4.07	9.08	1.21	-2.08
1892.083	-3.64	9.18	1.32	-1.50
1892.250	-3.72	9.14	1.30	-0.86
1892.417	-4.23	8.97	1.18	-0.85
1892.583	-4.47	8.82	1.14	-1.08
1892.750	-4.45	8.93	1.15	-1.26
1892.917	-3.74	9.15	1.27	-1.42
1893.083	-3.39	9.22	1.35	-0.91
1893.250	-3.73	9.08	1.25	-0.46
1893.417	-4.34	8.99	1.17	-0.71
1893.583	-4.42	8.99	1.17	-0.98
1893.750	-4.08	9.10	1.24	-1.65
1893.917	-3.73	9.24	1.33	-1.55
1894.083	-3.49	9.29	1.38	-1.00
1894.250	-3.63	9.21	1.33	-0.49
1894.417	-4.08	9.06	1.23	-0.42
1894.583	-4.42	8.96	1.16	-0.87
1894.750	-4.49	9.03	1.19	-1.49
1894.917	-4.05	9.22	1.32	-1.60
1895.083	-3.68	9.39	1.45	-1.50
1895.250	-3.58	9.40	1.47	-1.21
1895.417	-4.07	9.11	1.28	-0.68
1895.583	-4.62	8.94	1.14	-0.54
1895.750	-4.61	9.09	1.22	-1.18
1895.917	-4.22	9.21	1.31	-1.79
1896.083	-3.62	9.34	1.42	-1.78
1896.250	-3.48	9.29	1.42	-1.25
1896.417	-4.06	9.02	1.20	-0.67
1896.583	-4.56	8.77	1.10	-0.94
1896.750	-4.61	8.98	1.18	-1.08
1896.917	-4.30	9.06	1.24	-1.79
1897.083	-3.75	9.19	1.34	-1.96
1897.250	-3.68	9.21	1.35	-1.56
1897.417	-3.85	9.13	1.28	-1.47
1897.583	-4.46	8.99	1.19	-0.91
1897.750	-4.68	8.84	1.13	-0.69
1897.917	-4.21	8.85	1.27	-1.76
1898.083	-3.72	9.28	1.40	-1.69
1898.250	-3.62	9.31	1.41	-1.27
1898.417	-3.94	9.02	1.26	-0.63
1898.583	-4.32	8.98	1.18	-0.38
1898.750	-4.51	8.87	1.14	-0.91
1898.917	-4.26	9.04	1.22	-1.28
1899.083	-3.58	9.20	1.35	-1.19
1899.250	-3.55	9.12	1.36	-0.48
1899.417	-4.12	8.98	1.24	-0.29
1899.583	-4.48	8.99	1.22	-0.63
1899.750	-4.49	8.94	1.19	-1.13
1899.917	-4.27	9.01	1.21	-1.48
1900.083	-3.91	9.21	1.33	-1.45
1900.250	-3.77	9.09	1.33	-1.16
1900.417	-4.55	8.92	1.15	-1.04
1900.583	-4.79	8.86	1.13	-1.46
1900.750	-4.67	8.85	1.14	-1.69
1900.917	-4.10	9.12	1.26	-2.16
1901.083	-3.62	9.10	1.35	-1.62
1901.250	-3.90	8.93	1.27	-1.75
1901.417	-4.50	8.89	1.16	-1.71
1901.583	-4.84	8.85	1.10	-1.40
1901.750	-4.61	8.94	1.15	-1.74
1901.917	-4.11	9.09	1.25	-2.21
1902.083	-3.66	9.28	1.38	-1.95
1902.250	-3.78	9.29	1.39	-1.80
1902.417	-4.28	9.09	1.27	-1.75
1902.583	-4.64	8.96	1.17	-1.80
1902.750	-4.62	8.97	1.18	-1.70
1902.917	-4.30	8.82	1.21	-2.06
1903.083	-3.68	9.21	1.36	-1.83
1903.250	-3.60	9.24	1.39	-1.24
1903.417	-4.18	8.99	1.23	-1.07
1903.583	-4.65	8.72	1.10	-1.03
1903.750	-4.73	8.85	1.11	-1.58
1903.917	-4.09	9.02	1.22	-2.07
1904.083	-3.68	9.22	1.34	-1.58
1904.250	-3.94	9.09	1.25	-1.25
1904.417	-4.42	8.94	1.15	-1.35
1904.583	-4.61	8.88	1.12	-1.53
1904.750	-4.61	8.89	1.12	-1.84
1904.917	-4.35	9.01	1.17	-2.11
1905.083	-3.72	9.21	1.29	-1.96
1905.250	-3.73	9.18	1.28	-1.41
1905.417	-4.35	9.00	1.16	-1.35
1905.583	-4.47	8.94	1.13	-1.24
1905.750	-4.67	8.68	1.13	-1.85
1905.917	-3.97	9.08	1.25	-2.57
1906.083	-3.59	9.07	1.30	-2.28
1906.250	-3.66	9.18	1.35	-1.60
1906.417	-4.54	8.63	1.15	-1.30
1906.583	-4.65	9.02	1.20	-0.86
1906.750	-4.37	9.15	1.37	-1.97
1906.917	-3.83	9.24	1.33	-1.98
1907.083	-3.73	9.29	1.36	-1.76
1907.250	-4.06	9.16	1.28	-1.69
1907.417	-4.56	8.99	1.18	-1.67
1907.583	-4.70	8.96	1.15	-1.60
1907.750	-4.62	9.02	1.19	-1.79
1907.917	-4.17	9.18	1.30	-2.16
1908.083	-3.69	9.29	1.37	-2.14
1908.250	-3.85	9.24	1.33	-1.99
1908.417	-4.42	9.06	1.23	-1.95
1908.583	-4.68	8.95	1.16	-1.77
1908.750	-4.56	9.00	1.19	-1.87
1908.917	-4.43	9.07	1.24	-2.02
1909.083	-4.10	9.18	1.35	-2.31
1909.250	-3.89	9.28	1.39	-1.78
1909.417	-4.38	9.02	1.22	-1.37
