# Palau 215 Year Coral Stable Isotope Data 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/palau2014uc.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2014-04-11
#--------------------
# Title
#	Study_Name: Palau 215 Year Coral Stable Isotope Data
#--------------------
# Investigators
#       Investigators: Osborne, M.C.; Dunbar, R.B.; Mucciarone, D.A.; Druffel, E.; Sanchez-Cabeza, J.-A.
#--------------------
# Description_and_Notes
#	Description: Palau Stable Isotope Data 1793-2008. Records of past climate and ocean environment 
#       derived from stable isotope data. Site name acronyms are as follows: UC = Ulong Channel; RI = Rock Islands
#--------------------
# Publication 
#       Authors: Michael C. Osborne, Robert B. Dunbar, David A. Mucciarone, Ellen Druffel, Joan-Albert Sanchez-Cabeza 
#       Published_Date_or_Year: 2014-04-04    
#       Published_Title: A 215-yr coral d18O time series from Palau records dynamics of the West Pacific Warm Pool following the end of the Little Ice Age
#       Journal_Name: Coral Reefs
#       Volume: 
#       Edition: 
#       Issue: 
#       Pages: 
#       DOI: http://link.springer.com/article/10.1007/s00338-014-1146-1
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: The West Pacific Warm Pool (WPWP) is a critical region of the global climate system that is closely linked with the El Nino-Southern Oscillation (ENSO). We have generated two monthly resolved coral d18O (d18OCRL) records from a key region of the WPWP, the Republic of Palau (7N, 135E). The isotopic time series span the years 1793-2008 and 1899-2008. During the period of overlap, the two records are well correlated at interannual and annual periods. Multiple lines of evidence demonstrate a strong ENSO signal in Palau d18OCRL. Our records are consistent with previous investigations of twentieth-century tropical Pacific climate variability. We identify a regionally coherent bi-decadal cycle in the WPWP following the termination of the Little Ice Age. The Palau d18OCRL records show long-term trends towards warming/freshening, suggesting a century scale increase in the strength of the hydrologic cycle associated with the WPWP. Our study represents an important addition to the network of tropical paleo-archives.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: IAEA
#       Grant: Project "Nuclear and isotopic studies of the El Nino phenomenon in the ocean"
#------------------
# Site_Information 
#       Site_Name: Ulong Channel
#       Location: Ocean>Pacific Ocean>Western Pacific Ocean>Micronesia>Palau
#	Country: Republic of Palau
#	Northernmost_Latitude: 7.2859
# 	Southernmost_Latitude: 7.2859
# 	Easternmost_Longitude: 134.2503 
# 	Westernmost_Longitude: 134.2503 
# 	Elevation: m  
#------------------
# Data_Collection   
#	Collection_Name: Palau2014UC
#	Earliest_Year: 1793
#	Most_Recent_Year: 2008
#	Time_Unit: AD
#	Core_Length: m
#	Notes: 
#------------------
# Chronology: 
# 
#
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , , AD, , , , ,N
##d13Cporite	delta13C, porites, , per mil VPDB, ,coral, , ,N 
##d18Oporite	delta18O, porites, , per mil VPDB, ,coral, , ,N 
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_AD	d13Cporite	d18Oporite
1962.92	-2.354119633	-5.632048774
1962.83	-2.46490217	-5.685462491
1962.75	-2.394125756	-5.800744807
1962.67	-2.102777938	-5.798721086
1962.58	-1.97147028	-5.723896125
1962.50	-1.990725494	-5.781760886
1962.42	-1.795758784	-5.781346969
1962.33	-1.62339928	-5.725623281
1962.25	-1.835767978	-5.607680635
1962.17	-2.008627594	-5.488277674
1962.08	-2.684725269	-5.498313319
1962.00	-2.746785262	-5.548617204
1961.92	-2.516311635	-5.540716549
1961.83	-2.094395399	-5.553091526
1961.75	-2.084677435	-5.592904005
1961.67	-2.283929446	-5.477329289
1961.58	-2.233427463	-5.680858344
1961.50	-2.158172846	-5.587558746
1961.42	-2.151782328	-5.731621521
1961.33	-1.93969516	-5.609400615
1961.25	-1.579364784	-5.56238536
1961.17	-1.382	-5.465
1961.08	-2.304585202	-5.590530293
1961.00	-2.390218902	-5.61783997
1960.92	-1.701230288	-5.664652824
1960.83	-1.664083437	-5.690953353
1960.75	-1.828776657	-5.798338371
1960.67	-0.987489581	-5.630895615
1960.58	-1.275142537	-5.691766157
1960.50	-1.381353466	-5.581900014
1960.42	-1.370887041	-5.524059296
1960.33	-1.730438116	-5.456880874
1960.25	-2.394230916	-5.505715294
1960.17	-2.201471329	-5.456932068
1960.08	-2.250398924	-5.575255297
1960.00	-1.844294683	-5.487417883
1959.92	-2.210265849	-5.639773768
1959.83	-2.263967783	-5.647844045
1959.75	-1.867194882	-5.582823425
1959.67	-1.971134607	-5.615394136
1959.58	-2.150330369	-5.623123555
1959.50	-1.891672075	-5.648067083
1959.42	-1.798888409	-5.601326224
1959.33	-1.941489419	-5.354895043
1959.25	-1.929835578	-5.297584808
1959.17	-1.569512963	-5.138269901
1959.08	-1.852526903	-5.480844498
1959.00	-2.043648005	-5.498944283
1958.92	-1.847463012	-5.490502834
1958.83	-1.698962927	-5.517543316
1958.75	-1.866673708	-5.558546543
1958.67	-1.459332108	-5.338112831
1958.58	-1.408786535	-5.503932953
1958.50	-1.015880704	-5.450635433
1958.42	-1.507532001	-5.292304516
1958.33	-1.782797694	-5.349925518
1958.25	-1.81156671	-5.307624817
1958.17	-1.862616539	-5.300701618
1958.08	-1.827269043	-5.388976245
1958.00	-1.667395064	-5.414290812
1957.92	-1.4957421	-5.465859435
1957.83	-1.871994293	-5.458848992
1957.75	-1.998755149	-5.42646983
1957.67	-2.05862999	-5.607620716
1957.58	-2.522904794	-5.65455823
1957.50	-2.037481709	-5.742091034
1957.42	-2.031797261	-5.622219763
1957.33	-2.31553448	-5.568085178
1957.25	-2.171296545	-5.49558689
1957.17	-2.12659359	-5.424409389
1957.08	-2.058115907	-5.511195589
1957.00	-2.408812011	-5.537960107
1956.92	-2.671834622	-5.699629726
1956.83	-2.442990729	-5.772576534
1956.75	-2.335963841	-5.749621957
1956.67	-2.082694365	-5.772893261
1956.58	-2.351602621	-5.673355774
1956.50	-2.355869849	-5.606099507
1956.42	-1.747262803	-5.694833073
1956.33	-1.29092461	-5.621627244
1956.25	-1.854046131	-5.589822337
1956.17	-1.917142153	-5.394442081
1956.08	-1.837259125	-5.530809584
1956.00	-2.112253672	-5.553193284
1955.92	-2.584080507	-5.651152458
1955.83	-2.326951981	-5.652945042
1955.75	-1.661571773	-5.77011159
1955.67	-1.468092258	-5.768884741
1955.58	-1.559214532	-5.774116255
1955.50	-1.526973367	-5.703501225
1955.42	-1.622256496	-5.485556675
1955.33	-1.772087206	-5.350975073
1955.25	-1.520090154	-5.420179345
1955.17	-1.61828661	-5.258589745
1955.08	-1.902024519	-5.285940117
1955.00	-2.077903694	-5.421163086
1954.92	-1.997789698	-5.613607415
1954.83	-2.080911188	-5.711395277
1954.75	-1.863306907	-5.799890463
1954.67	-1.619546413	-5.613645554
1954.58	-1.621051256	-5.717133245
1954.50	-1.597138253	-5.817047354
1954.42	-1.489447282	-5.710745171
1954.33	-1.463987359	-5.47665342
1954.25	-1.329471065	-5.475285206
1954.17	-1.33941853	-5.389352798
1954.08	-1.648051713	-5.391724396
1954.00	-1.973191364	-5.488990295
1953.92	-2.149945841	-5.648172436
1953.83	-1.631846786	-5.6618433
1953.75	-1.353056723	-5.779740771
1953.67	-1.816009581	-5.615832682
1953.58	-1.86874961	-5.732543876
1953.50	-1.283632278	-5.583549976
1953.42	-1.119011643	-5.694670316
1953.33	-1.304586212	-5.44200411
1953.25	-1.531595267	-5.42486534
1953.17	-1.417374969	-5.309091568
1953.08	-1.893311024	-5.403069019
1953.00	-1.527339697	-5.542084217
1952.92	-1.362665772	-5.491527557
1952.83	-1.316774011	-5.583856583
1952.75	-1.534180999	-5.611388206
1952.67	-1.712733507	-5.757025719
1952.58	-1.555119395	-5.71679163
1952.50	-1.682659626	-5.688252926
1952.42	-1.598385096	-5.545340061
1952.33	-1.464689374	-5.62065649
1952.25	-1.927077889	-5.495970249
1952.17	-2.217714787	-5.354036331
1952.08	-2.221119677	-5.209735616
1952.00	-1.716430656	-5.550033453
1951.92	-1.33328104	-5.804235935
1951.83	-1.465277016	-5.62739454
1951.75	-1.58807217	-5.54986502
1951.67	-1.542879224	-5.691171169
1951.58	-1.627945928	-5.662404938
1951.50	-1.604321251	-5.55530578
1951.42	-1.430058002	-5.49184227
1951.33	-1.350627414	-5.485117387
1951.25	-1.409804339	-5.500180028
1951.17	-1.597226977	-5.491129875
1951.08	-1.615723941	-5.539936005
1951.00	-1.732918914	-5.578711774
1950.92	-2.182045838	-5.592719627
1950.83	-1.907661566	-5.679586213
1950.75	-1.693166173	-5.764926614
1950.67	-1.713452874	-5.839737408
1950.58	-1.561216244	-5.527544065
1950.50	-1.553343749	-5.538880702
1950.42	-1.387087157	-5.616273647
1950.33	-1.723069152	-5.570916369
1950.25	-2.23130442	-5.608644618
1950.17	-2.09838748	-5.489080906
1950.08	-2.072531939	-5.573739052
1950.00	-2.133615255	-5.75027132
1949.92	-1.960729003	-5.784307957
1949.83	-1.703429461	-5.717743397
1949.75	-1.735192895	-5.820094109
1949.67	-1.699068427	-5.795399666
1949.58	-1.522166729	-5.701964378
1949.50	-1.512109876	-5.612702847
1949.42	-1.615757227	-5.647927761
1949.33	-1.709251404	-5.535824776
1949.25	-2.353727102	-5.436155319
1949.17	-2.392294407	-5.382665634
1949.08	-2.533336855	-5.633506851
1949.00	-2.435605241	-5.650995527
1948.92	-2.027692332	-5.656312132
1948.83	-1.993691456	-5.600601321
1948.75	-2.113931925	-5.553592913
1948.67	-1.975045443	-5.608966351
1948.58	-2.004105682	-5.598773078
1948.50	-1.876828451	-5.569925525
1948.42	-1.757036001	-5.512757181
1948.33	-1.742767836	-5.49006425
1948.25	-2.02790954	-5.583300449
1948.17	-2.047225952	-5.432248116
1948.08	-2.187766767	-5.587262293
1948.00	-2.385619743	-5.694387155
1947.92	-1.883601165	-5.654091002
1947.83	-1.376782359	-5.767829148
1947.75	-1.441765542	-6.011249745
1947.67	-1.500627637	-5.93020153
1947.58	-1.65165263	-5.83671711
1947.50	-1.37736656	-5.798661099
1947.42	-1.238457816	-5.561582642
1947.33	-1.518644159	-5.469151703
1947.25	-1.843031431	-5.70781404
1947.17	-1.852616429	-5.528248787
1947.08	-1.936077466	-5.540127799
1947.00	-1.933004253	-5.629696382
1946.92	-1.343970686	-5.755437937
1946.83	-1.388434954	-5.719193017
1946.75	-1.788780557	-5.659077073
1946.67	-1.9408499	-5.707226753
1946.58	-2.122967941	-5.70134188
1946.50	-1.982221864	-5.863353076
1946.42	-1.411032913	-5.585422404
1946.33	-1.621224483	-5.802378288
1946.25	-1.721320922	-5.895777689
1946.17	-1.720679045	-5.612481594
1946.08	-2.060813665	-5.809802532
1946.00	-2.127109051	-5.888709068
1945.92	-1.834037781	-5.912499905
1945.83	-1.691998482	-6.006094456
1945.75	-1.975081563	-6.023697376
1945.67	-1.705235958	-6.002601147
1945.58	-1.74024868	-5.940730572
1945.50	-1.815465212	-5.800011158
1945.42	-1.775189519	-5.850072384
1945.33	-1.723232985	-5.633752346
1945.25	-1.998616993	-5.686992168
1945.17	-1.987954855	-5.462774754
1945.08	-2.124733925	-5.726599216
1945.00	-2.21083951	-5.719748974
1944.92	-2.13632822	-5.663038254
1944.83	-2.019530296	-5.670510769
1944.75	-2.103552103	-5.68386364
1944.67	-2.11592555	-5.766265869
1944.58	-1.863108754	-5.789250374
1944.50	-2.065433502	-5.831716537
1944.42	-1.917516112	-5.741190434
1944.33	-1.51183486	-5.54625988
1944.25	-1.533261061	-5.673197746
1944.17	-1.66579175	-5.561209679
1944.08	-2.217851486	-5.684420705
1944.00	-2.613108779	-5.708832775
1943.92	-2.503433214	-5.785984641
1943.83	-2.154916048	-5.916624546
1943.75	-1.980552851	-6.034094503
1943.67	-1.908063708	-5.745044879
1943.58	-1.913052809	-5.731778527
1943.50	-1.882234693	-5.74611187
1943.42	-1.714977412	-5.731615244
1943.33	-1.543848305	-5.669068086
1943.25	-1.961286007	-5.628721471
1943.17	-2.178959608	-5.343522072
1943.08	-2.254465687	-5.659187654
1943.00	-2.289584372	-5.761535608
1942.92	-1.848179817	-5.712565307
1942.83	-1.85631115	-5.839120638
1942.75	-1.977955702	-5.883146232
1942.67	-2.012181759	-5.770712852
1942.58	-2.074559993	-5.700343705
1942.50	-1.850006086	-5.736236785
1942.42	-1.422327308	-5.573486773
1942.33	-1.680810852	-5.40882362
1942.25	-1.868368026	-5.490861846
1942.17	-1.95942533	-5.359171867
1942.08	-2.081950959	-5.508699112
1942.00	-2.168407246	-5.535440539
1941.92	-2.025559582	-5.547196749
1941.83	-1.75786078	-5.595001698
1941.75	-1.759265289	-5.638690908
1941.67	-1.808025196	-5.6233182
1941.58	-1.883483812	-5.556770533
1941.50	-2.084899187	-5.526403427
1941.42	-2.232982857	-5.612727239
1941.33	-1.835007457	-5.653929137
1941.25	-1.193747105	-5.584704608
1941.17	-1.185465813	-5.444143295
1941.08	-1.732538126	-5.476403485
1941.00	-2.046052561	-5.501827202
1940.92	-2.177318476	-5.52726106
1940.83	-1.638486862	-5.551894188
1940.75	-1.792463136	-5.670013023
1940.67	-1.911964234	-5.600677902
1940.58	-1.865122929	-5.42252665
1940.50	-2.00473547	-5.653546333
1940.42	-1.527069894	-5.486999275
1940.33	-1.123321909	-5.442673458
1940.25	-1.653956644	-5.476445719
1940.17	-2.179542542	-5.444376945
1940.08	-2.093944063	-5.580270903
1940.00	-1.908814768	-5.624585529
1939.92	-1.779739261	-5.56831646
1939.83	-2.013546981	-5.500694879
1939.75	-1.916183744	-5.731477187
1939.67	-1.849399209	-5.683708191
1939.58	-1.816817582	-5.691841192
1939.50	-1.940698263	-5.494701238
1939.42	-2.140116692	-5.605888367
1939.33	-2.245451321	-5.666065897
1939.25	-2.324910388	-5.498315667
1939.17	-2.13850379	-5.439715385
1939.08	-1.786872758	-5.62135732
1939.00	-1.953786041	-5.727297939
1938.92	-1.823524472	-5.706128171
1938.83	-1.533736796	-5.634605649
1938.75	-1.50416389	-5.593795513
1938.67	-1.570347071	-5.591099739
1938.58	-1.600467577	-5.655681189
1938.50	-1.730832518	-5.577238269
1938.42	-1.749886082	-5.513445881
1938.33	-1.634649642	-5.518941896
1938.25	-1.595691525	-5.498386108
1938.17	-1.760795355	-5.469449043
1938.08	-1.854280115	-5.589324642
1938.00	-1.782590961	-5.68818478
1937.92	-1.736471577	-5.744359646
1937.83	-1.605170338	-5.81753587
1937.75	-1.853774993	-5.826217629
1937.67	-2.02632034	-5.74198846
1937.58	-1.848449645	-5.799539122
1937.50	-1.666876921	-5.729732795
1937.42	-1.128692522	-5.558503217
1937.33	-1.628082324	-5.592577112
1937.25	-1.606186401	-5.512484336
1937.17	-1.620880127	-5.459658146
1937.08	-1.87680944	-5.538603288
1937.00	-1.759042853	-5.61237285
1936.92	-1.633485014	-5.654195994
1936.83	-1.645294529	-5.729850293
1936.75	-1.607472006	-5.659143428
1936.67	-1.788442534	-5.749755132
1936.58	-1.208326264	-5.680018465
1936.50	-0.941552161	-5.480586384
1936.42	-1.489114359	-5.400247819
1936.33	-1.440344472	-5.435471533
1936.25	-1.500159158	-5.469507557
1936.17	-1.759978771	-5.370065212
1936.08	-1.640546482	-5.772215411
1936.00	-1.776310676	-5.816826827
1935.92	-1.553955271	-5.832325967
1935.83	-1.656766168	-5.587965459
1935.75	-1.748608887	-5.561077484
1935.67	-1.754165203	-5.785195119
1935.58	-1.873532091	-5.822075975
1935.50	-1.754668979	-5.739829677
1935.42	-1.481585955	-5.781989868
1935.33	-1.471136782	-5.816553281
1935.25	-1.563963387	-5.635700621
1935.17	-1.825221539	-5.464134216
1935.08	-2.16053262	-5.55565016
1935.00	-2.070191581	-5.714378877
1934.92	-1.801033987	-5.737510151
1934.83	-1.668520768	-5.699039105
1934.75	-1.8121126	-5.753330221
1934.67	-2.171332064	-5.755707853
1934.58	-1.954593215	-5.794530859
1934.50	-1.836857661	-5.949082762
1934.42	-1.867401731	-5.802630002
1934.33	-1.209598668	-5.660337685
1934.25	-1.394404676	-5.718222199
1934.17	-1.821033597	-5.586838722
1934.08	-1.837761994	-5.713608035
1934.00	-1.87492523	-5.73212275
1933.92	-1.719889823	-5.784440439
1933.83	-1.967996359	-5.719716549
1933.75	-2.00282219	-5.846378882
1933.67	-1.695809389	-5.746089029
1933.58	-1.682079208	-5.816418749
1933.50	-1.751047254	-5.628390312
1933.42	-1.607858752	-5.664301502
1933.33	-1.169196256	-5.719079404
1933.25	-1.431898755	-5.680487128
1933.17	-1.838543653	-5.532375813
1933.08	-2.250360718	-5.526045343
1933.00	-2.276615926	-5.692817738
1932.92	-2.053153595	-5.825598548
1932.83	-1.997823979	-5.888320382
1932.75	-1.866820841	-5.933097732
1932.67	-1.733980921	-5.919933661
1932.58	-1.7064769	-5.863938805
1932.50	-1.66346963	-5.818798092
1932.42	-1.511300696	-5.815333158
1932.33	-1.373664643	-5.852839412
1932.25	-1.724509094	-5.77138128
1932.17	-1.628954887	-5.525199413
1932.08	-1.627078593	-5.616993547
1932.00	-1.731622425	-5.567870973
1931.92	-2.276204092	-5.706789783
1931.83	-1.961833954	-5.659791946
1931.75	-1.900095766	-5.8269246
1931.67	-1.996415108	-5.912517427
1931.58	-1.734184714	-5.791312281
1931.50	-1.98897934	-5.913109779
1931.42	-1.40262718	-5.80980747
1931.33	-0.937275797	-5.64615169
1931.25	-1.471652786	-5.427660467
1931.17	-1.844233274	-5.294765472
1931.08	-1.800319423	-5.330826447
1931.00	-1.694461147	-5.304492197
1930.92	-1.773161254	-5.560582661
1930.83	-1.807637859	-5.732468106
1930.75	-1.631077271	-5.633242533
1930.67	-1.511948228	-5.666475773
1930.58	-1.506592543	-5.615341603
1930.50	-1.635923651	-5.588709818
1930.42	-1.328569689	-5.478462298
1930.33	-0.914654061	-5.463609316
1930.25	-0.971942583	-5.5907569
1930.17	-1.19356215	-5.279507637
1930.08	-1.407063435	-5.377253411
1930.00	-1.807056178	-5.574860493
1929.92	-1.752202034	-5.475432873
1929.83	-1.936414419	-5.797722779
1929.75	-1.665303337	-5.767209201
1929.67	-1.947312117	-5.717965603
1929.58	-1.658237374	-5.655071585
1929.50	-1.783632049	-5.683939882
1929.42	-1.518681526	-5.855513573
1929.33	-1.488131723	-5.7440551
1929.25	-1.438019979	-5.553829558
1929.17	-1.774765611	-5.532705307
1929.08	-2.221178825	-5.664686951
1929.00	-1.845225622	-5.557624026
1928.92	-1.779728942	-5.554021416
1928.83	-1.561513892	-5.66048216
1928.75	-1.841200885	-5.724574149
1928.67	-1.765206293	-5.828337019
1928.58	-1.754370783	-5.877619575
1928.50	-1.914266632	-5.875113182
1928.42	-1.158556681	-5.788031331
1928.33	-0.857368226	-5.738845212
1928.25	-1.262737733	-5.567941368
1928.17	-2.269643545	-5.540442944
1928.08	-1.9462322	-5.65540123
1928.00	-1.944864392	-5.686187744
1927.92	-1.582027674	-5.860409737
1927.83	-1.195153952	-5.845445633
1927.75	-0.992611349	-5.778645515
1927.67	-1.200318217	-5.775801659
1927.58	-1.54096818	-5.893288612
1927.50	-1.80078721	-5.814967394
1927.42	-1.618601322	-5.877279758
1927.33	-1.958221555	-5.920934677
1927.25	-1.551258564	-5.697167873
1927.17	-1.426874518	-5.610268593
1927.08	-1.648121119	-5.693212986
1927.00	-1.469685674	-5.691116333
1926.92	-2.054242373	-5.792783499
1926.83	-1.971276999	-5.8034935
1926.75	-1.772310615	-5.754602432
1926.67	-1.578809619	-5.74571991
1926.58	-1.490284681	-5.884267807
1926.50	-1.690210581	-5.66335535
1926.42	-1.559479237	-5.772166252
1926.33	-0.943630219	-5.406535625
1926.25	-1.048202395	-5.319599628
1926.17	-1.351706028	-5.270815849
1926.08	-1.639992996	-5.459619568
1926.00	-2.164318434	-5.609484274
1925.92	-2.244488382	-5.514744983
1925.83	-2.152141571	-5.722037315
1925.75	-1.868681357	-5.601676965
1925.67	-1.695838992	-5.556461194
1925.58	-1.750015946	-5.634839546
1925.50	-2.115554333	-5.782086849
1925.42	-1.836986455	-5.826151545
1925.33	-1.604338684	-5.759370572
1925.25	-1.732063184	-5.634526307
1925.17	-1.787978649	-5.60374403
1925.08	-2.096614667	-5.707464276
1925.00	-2.058480731	-5.685970404
1924.92	-2.372512517	-5.650694502
1924.83	-2.368430378	-5.790564212
1924.75	-2.152905788	-5.836705281
1924.67	-2.56541872	-5.942788601
1924.58	-2.07000153	-5.900232851
1924.50	-1.974742945	-5.827498678
1924.42	-1.817015396	-5.770776382
1924.33	-1.692347222	-5.522520669
1924.25	-1.91663346	-5.557614777
1924.17	-2.095275402	-5.368730068
1924.08	-2.092482005	-5.571601457
1924.00	-2.371157344	-5.64567553
1923.92	-2.142422005	-5.735802121
1923.83	-1.897553319	-5.752340658
1923.75	-1.794702925	-5.833788443
1923.67	-1.831031225	-5.670539161
1923.58	-1.860153611	-5.682505325
1923.50	-2.029685844	-5.715038686
1923.42	-1.194249259	-5.736253588
1923.33	-1.288458338	-5.579269101
1923.25	-1.546533243	-5.45059532
1923.17	-1.791206598	-5.281955242
1923.08	-1.735549331	-5.544608593
1923.00	-1.606696606	-5.457273483
1922.92	-2.132272243	-5.72176218
1922.83	-1.877189636	-5.731987476
1922.75	-1.652558923	-5.617810249
1922.67	-1.715661645	-5.687585831
1922.58	-2.039410114	-5.707751274
1922.50	-2.298162222	-5.611597538
1922.42	-2.146068573	-5.786492348
1922.33	-1.738328457	-5.814051628
1922.25	-1.551585913	-5.792150021
1922.17	-1.733521461	-5.47516489
1922.08	-1.7196013	-5.545445842
1922.00	-1.798964376	-5.486879892
1921.92	-2.229686428	-5.8066062
1921.83	-1.790445777	-5.891302886
1921.75	-1.739880325	-5.791140064
1921.67	-1.831948276	-5.78763475
1921.58	-0.997455304	-5.685412032
1921.50	-1.250513857	-5.615431586
1921.42	-1.50613148	-5.468011513
1921.33	-1.806232475	-5.429462333
1921.25	-2.179980185	-5.656538244
1921.17	-1.748482585	-5.384694576
1921.08	-1.836207314	-5.730177552
1921.00	-1.637597251	-5.867343368
1920.92	-1.495056593	-5.806779057
1920.83	-1.749049569	-5.718644211
1920.75	-2.233505452	-5.677398637
1920.67	-1.912816483	-5.613786942
1920.58	-1.506277046	-5.596810754
1920.50	-1.623876098	-5.567544582
1920.42	-1.586432702	-5.46250038
1920.33	-1.634690298	-5.412312016
1920.25	-1.503624754	-5.266508937
1920.17	-1.766694665	-5.232663631
1920.08	-1.65910244	-5.375975132
1920.00	-1.928842545	-5.432775497
1919.92	-1.694862008	-5.516599178
1919.83	-1.784972668	-5.410443783
1919.75	-2.2518363	-5.56829977
1919.67	-2.027444363	-5.631255627
1919.58	-1.802714825	-5.552646637
1919.50	-1.820654511	-5.482933998
1919.42	-1.671028614	-5.650645256
1919.33	-1.163079023	-5.510261536
1919.25	-1.207196951	-5.279128551
1919.17	-1.602048874	-5.271811008
1919.08	-1.944571625	-5.287512572
1919.00	-1.866449606	-5.321278013
1918.92	-2.184737682	-5.357075214
1918.83	-1.91295485	-5.500106347
1918.75	-1.716964914	-5.39725437
1918.67	-1.411959291	-5.48200655
1918.58	-1.367205753	-5.393453428
1918.50	-1.87838949	-5.647061799
1918.42	-1.661302924	-5.62123251
1918.33	-1.834323565	-5.716375236
1918.25	-1.543245638	-5.525113867
1918.17	-1.994390488	-5.531031609
1918.08	-1.930403069	-5.651599581
1918.00	-1.917290406	-5.549773393
1917.92	-2.018619338	-5.653001219
1917.83	-1.987815828	-5.59451156
1917.75	-1.968711883	-5.641822875
1917.67	-2.009401083	-5.653242588
1917.58	-1.738579703	-5.68401224
1917.50	-1.740293239	-5.613828073
1917.42	-1.874431218	-5.557895611
1917.33	-2.189865862	-5.568915648
1917.25	-2.08201718	-5.715044625
1917.17	-1.991358638	-5.519979
1917.08	-2.174883666	-5.567018909
1917.00	-2.270131871	-5.717010518
1916.92	-2.31187782	-5.757258229
1916.83	-1.916200693	-5.784170208
1916.75	-1.936786104	-5.671409161
1916.67	-1.751175461	-5.792205189
1916.58	-1.521335134	-5.797892761
1916.50	-1.542626952	-5.931917967
1916.42	-1.600966886	-5.69390893
1916.33	-1.802359931	-5.725723493
1916.25	-1.859225096	-5.612091177
1916.17	-2.059616327	-5.585462093
1916.08	-2.264659405	-5.701334953
1916.00	-1.758060217	-5.491362095
1915.92	-1.808051229	-5.539636612
1915.83	-1.794063176	-5.599901705
1915.75	-1.851296663	-5.698400497
1915.67	-1.53924191	-5.572896957
1915.58	-1.431693196	-5.641517639
1915.50	-1.611875653	-5.525995731
1915.42	-1.083899856	-5.414367676
1915.33	-1.782560184	-5.448895966
1915.25	-1.958231807	-5.389376163
1915.17	-1.878202796	-5.209913254
1915.08	-1.848191977	-5.416841507
1915.00	-1.992769122	-5.436411381
1914.92	-1.833831072	-5.437232971
1914.83	-1.590138078	-5.534471035
1914.75	-1.246	-5.766
1914.67	-1.554258823	-5.54070282
1914.58	-1.336557269	-5.508825779
1914.50	-1.377619147	-5.405964851
1914.42	-1.497592741	-5.476081175
1914.33	-1.251189828	-5.379479885
1914.25	-1.159518838	-5.34367609
1914.17	-1.258131146	-5.263988495
1914.08	-1.366518214	-5.283994401
1914.00	-1.89143957	-5.40776942
1913.92	-1.77588364	-5.640841324
1913.83	-1.438813448	-5.543635845
1913.75	-1.89291468	-5.63840252
1913.67	-2.025897601	-5.543008234
1913.58	-1.820848001	-5.613183919
1913.50	-1.438244104	-5.566984177
1913.42	-1.468438823	-5.464350425
1913.33	-1.754255137	-5.565673463
1913.25	-1.830222271	-5.456813477
1913.17	-2.568176985	-5.369324207
1913.08	-2.902831849	-5.457645583
1913.00	-2.787876479	-5.522969239
1912.92	-2.350071788	-5.517499813
1912.83	-1.863199675	-5.544105712
1912.75	-1.795274994	-5.645611607
1912.67	-1.961492119	-5.714465938
1912.58	-2.094184063	-5.687966587
1912.50	-1.78783009	-5.719602055
1912.42	-1.170150991	-5.541248855
1912.33	-1.300997582	-5.282918116
1912.25	-2.0503637	-5.288763408
1912.17	-2.254173756	-5.081868172
1912.08	-2.344599277	-5.311228335
1912.00	-2.418392091	-5.265842397
1911.92	-2.142968395	-5.522788373
1911.83	-1.965319316	-5.446746541
1911.75	-1.800815059	-5.460836017
1911.67	-1.861103535	-5.461381435
1911.58	-1.777732622	-5.218029107
1911.50	-1.939586857	-5.5001014
1911.42	-1.560681935	-5.680709108
1911.33	-1.395772427	-5.696702554
1911.25	-1.770851223	-5.659925082
1911.17	-1.787897229	-5.451967716
1911.08	-1.69367219	-5.501400799
1911.00	-1.35115405	-5.461141084
1910.92	-1.854984621	-5.51541908
1910.83	-2.378058579	-5.680619733
1910.75	-2.171066303	-5.628908407
1910.67	-1.50162766	-5.637790523
1910.58	-1.267124088	-5.738324768
1910.50	-1.476391497	-5.655434022
1910.42	-1.443188463	-5.639677836
1910.33	-1.382243447	-5.690286373
1910.25	-1.474079442	-5.480424411
1910.17	-1.337017536	-5.422900677
1910.08	-1.689895968	-5.619572208
1910.00	-2.208981452	-5.660112146
1909.92	-2.091719031	-5.62369442
1909.83	-2.417612701	-5.685399444
1909.75	-2.185362888	-5.731197228
1909.67	-2.036924601	-5.887478828
