# Madagascar Coral Stable Isotope and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/1897
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/ifaty2004.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2004-11-01
#--------------------
# Title
#	Study_Name: Ifaty Reef - Stable Isotope and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Zinke, J.; Dullo, W.C.; Heiss, G.A.; Eisenhauer, A.
#--------------------
# Description_and_Notes
#	Description: We generated a time series of coral d18O for different seasons of the year  to investigate austral winter and summer SST variability. To validate the  SST reconstructions derived from oxygen isotopes, Sr/Ca ratios were obtained  for selected time windows (1973 to 1995, 1863 to 1910, 1784 to 1809, 1688 to 1710). Data are a bimonthly time series interpolated to the mid-month.  Therefore the month of January/February appear in the data as 1660.125;  March/April: 1660.291; may/june: 1660.458; july/august: 1660.625;  september/october: 1660.791; november/december: 1660.958.   This is because meteorological data are also given as mid-month values. 
#--------------------
# Publication 
#       Authors: Zinke, J.; Dullo, W.C.; Heiss, G.A.; Eisenhauer, A.
#       Published_Date_or_Year: 2004-11-30
#       Published_Title: ENSO and Indian Ocean subtropical dipole variability is recorded in a  coral record off southwest Madagascar for the period 1659 to 1995.
#       Journal_Name: Earth and Planetary Science Letters
#       Volume: 228
#       Edition: 
#       Issue: 1-2
#       Pages: 177-194
#       DOI: 10.1016/j.epsl.2004.09.028
#       Online_Resource: http://www.sciencedirect.com/science/article/pii/S0012821X04005825
#       Full_Citation: Zinke, J., W.-C. Dullo, G.A. Heiss, and A. Eisenhauer. 2004.  ENSO and Indian Ocean subtropical dipole variability is recorded in a  coral record off southwest Madagascar for the period 1659 to 1995.  Earth and Planetary Science Letters 228 (1-2): 177-194
#       Abstract: The Ifaty coral record from off SW Madagascar provide a 336-year coral oxygen isotope record that is used to investigate the natural variability of the western Indian Ocean subtropical SST dipole and ENSO. The coral oxygen isotope record primarily reflects past sea-surface temperature (SST) variability on seasonal to multidecadal scales. To validate the SST reconstructions derived from oxygen isotopes, Sr/Ca ratios were obtained for selected time windows (1973–1995, 1863–1910, 1784–1809, 1688–1710). The period 1675–1760 was found to be the coolest period of the entire record with anomalies of 0.3–0.5 °C that includes the Late Maunder Minimum (1675–1710). The warmest periods, as indicated by our data, occur between 1880 and 1900 and the upper part of the Ifaty record (1973–1995). We generated a time series of coral δ18O for different seasons of the year to investigate austral winter and summer SST variability that influences rainfall intensity over southern Africa. Winter coral δ18O is coherent with winter SST on decadal and multidecadal time scales between 1854 and 1995. We suggest that the Ifaty winter time series provides a record of winter SST variability over the Mozambique Channel/Agulhas Current region over 336 years. Strong Indian Ocean subtropical dipole events, occurring during austral summer, are displayed in the Ifaty record. The austral summer coral δ18O is coherent and in phase with ENSO indices on interannual time scales (2–4 years) between 1880–1920, 1930–1940 and after 1970. Our data indicate that the impact of ENSO on SW Indian Ocean SST and atmospheric circulation was also strong between 1680–1720 and 1760–1790, in agreement with other studies. We show evidence that these variations are caused by changes in the regional hydrologic balance. The results demonstrate that the impact of ENSO cycles in the region of the SW Indian Ocean has changed significantly since 1970 and relate to a warming of southwestern Indian Ocean surface waters altering the spatial signature of ENSO.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Ifaty Reef, SW Madagascar
#       Location: Ocean>Indian Ocean>Madagascar
#	Country: Madagascar 
#	Northernmost_Latitude: -23.15 
# 	Southernmost_Latitude: -23.15  
# 	Easternmost_Longitude: 43.58 
# 	Westernmost_Longitude: 43.58 
# 	Elevation: -1.1 m  
#------------------
# Data_Collection   
#	Collection_Name: 04mada01a
#	Earliest_Year: 1659
#	Most_Recent_Year: 1995
#	Time_Unit: AD
#	Core_Length: 4.06 m
#	Notes: Data are a bimonthly time series interpolated to the mid-month.  Therefore the month of January/February appear in the data as 1660.125;  March/April: 1660.291; may/june: 1660.458; july/august: 1660.625;  september/october: 1660.791; november/december: 1660.958.   This is because meteorological data are also given as mid-month values.  
#------------------
# Species
#	Species_Name: Porites lobata
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, ,, , ,N
##d18O	delta 18O, Porites lobata, , permil VPDB, ,corals and sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites lobata, ,mmol/mol, ,corals and sclerosponges, , ,N
##d13C	delta 13C, Porites lobata, , permil VPDB, ,corals and sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O	Sr/Ca	d13C
1682.958	-4.45	NAN	-0.11
1683.125	-4.69	NAN	-0.22
1683.291	-4.69	NAN	-0.48
1683.458	-4.37	NAN	-0.61
1683.625	-3.98	NAN	-0.58
1683.791	-4.2	NAN	-0.23
1683.958	-4.42	NAN	-0.02
1684.125	-4.63	NAN	0.07
1684.291	-4.42	NAN	-0.23
1684.458	-4.2	NAN	-0.49
1684.625	-3.98	NAN	-0.7
1684.791	-4.09	NAN	-0.46
1684.958	-4.19	NAN	-0.23
1685.125	-4.29	NAN	-0.01
1685.291	-4.07	NAN	-0.24
1685.458	-3.85	NAN	-0.48
1685.625	-3.62	NAN	-0.71
1685.791	-4.1	NAN	-0.19
1685.958	-4.61	NAN	-0.17
1686.125	-4.73	NAN	-0.34
1686.291	-4.72	NAN	-0.34
1686.458	-4.75	NAN	-0.13
1686.625	-3.95	NAN	-0.21
1686.791	-4.22	NAN	-0.12
1686.958	-4.5	NAN	-0.04
1687.125	-4.77	NAN	0.05
1687.291	-4.43	NAN	-0.07
1687.458	-4.09	NAN	-0.19
1687.625	-3.74	NAN	-0.31
1687.791	-3.94	NAN	-0.2
1687.958	-4.33	NAN	-0.17
1688.125	-4.9	NAN	-0.2
1688.291	-4.61	NAN	-0.34
1688.458	-4.32	NAN	-0.62
1688.625	-4.04	9.338947	-1.03
1688.791	-4.24	9.172585	-0.34
1688.958	-4.35	9.026525	0.04
1689.125	-4.68	8.918075	0.03
1689.291	-4.78	8.974155	-0.12
1689.458	-4.32	9.076738	-0.15
1689.625	-3.84	9.305431	-0.18
1689.791	-4.18	9.139257	-0.17
1689.958	-4.52	9.069677	-0.15
1690.125	-4.71	8.954679	-0.07
1690.291	-4.89	8.991323	0.02
1690.458	-4.43	9.161905	-0.43
1690.625	-3.97	9.246623	-0.88
1690.791	-4.12	9.147886	-0.19
1690.958	-4.4	8.951580	0.04
1691.125	-4.83	8.866763	-0.19
1691.291	-4.96	8.997272	-0.25
1691.458	-4.54	9.121592	-0.25
1691.625	-3.55	9.168190	-0.18
1691.791	-4.17	8.994299	-0.49
1691.958	-4.61	8.907324	-0.42
1692.125	-4.65	8.907265	-0.98
1692.291	-4.4	9.064534	-1.73
1692.458	-4.11	9.181955	-1.95
1692.625	-3.99	9.206425	-1.57
1692.791	-4.19	9.039533	-0.24
1692.958	-4.84	8.998630	0.09
1693.125	-4.71	8.907343	-0.44
1693.291	-3.97	9.004451	-1.35
1693.458	-4.01	9.174307	-0.37
1693.625	-3.64	9.203133	-0.1
1693.791	-4.07	9.067942	-0.07
1693.958	-4.49	8.926982	-0.04
1694.125	-4.56	8.887782	-0.48
1694.291	-4.63	8.923591	-0.92
1694.458	-4.33	9.117621	-0.56
1694.625	-4.02	9.188443	-0.2
1694.791	-4.43	9.064751	-0.33
1694.958	-4.74	8.939388	-0.4
1695.125	-4.95	8.862461	-0.42
1695.291	-4.56	9.011369	-0.77
1695.458	-4.08	9.114728	-0.79
1695.625	-3.5	9.254390	-0.46
1695.791	-3.98	9.100268	-0.21
1695.958	-4.11	8.999233	-0.01
1696.125	-3.9	8.969295	0.12
1696.291	-3.96	9.112620	-0.77
1696.458	-3.91	9.223977	-1.16
1696.625	-3.75	9.303367	-1.05
1696.791	-4.1	9.171245	-0.81
1696.958	-4.45	9.026438	-0.57
1697.125	-4.51	8.930845	-1.07
1697.291	-4.56	9.028733	-1.57
1697.458	-4.14	9.180105	-1.43
1697.625	-3.72	9.375497	-1.29
1697.791	-4.23	9.227211	-1.44
1697.958	-4.74	9.078926	-1.58
1698.125	-4.61	8.930640	-1.8
1698.291	-4.47	9.003125	-2.01
1698.458	-4.22	9.159348	-2.18
1698.625	-3.96	9.276659	-2.34
1698.791	-4.12	9.237830	-1.55
1698.958	-4.28	9.136508	-0.76
1699.125	-4.42	8.972693	-1.15
1699.291	-4.55	9.084556	-1.54
1699.458	-4.15	9.144599	-1.86
1699.625	-3.74	9.306770	-2.17
1699.791	-3.91	9.179858	-1.31
1699.958	-4.24	9.057920	-1.1
1700.125	-4.74	9.003311	-1.54
1700.291	-4.59	9.128551	-2.36
1700.458	-4.28	9.127498	-2.76
1700.625	-3.81	9.297300	-2.75
1700.791	-3.87	9.117940	-1.2
1700.958	-4.27	9.092285	-0.56
1701.125	-4.48	9.006867	0.04
1701.291	-4.57	9.109500	0.05
1701.458	-4.23	9.261912	-0.59
1701.625	-3.78	9.281555	-0.31
1701.791	-4.15	9.142266	-0.05
1701.958	-4.63	9.106436	0.08
1702.125	-4.79	8.976309	0.34
1702.291	-4.44	9.004930	0.24
1702.458	-3.8	9.185377	-0.3
1702.625	-3.65	9.254455	0.09
1702.791	-4.03	9.174398	-0.06
1702.958	-4.41	9.013302	0.07
1703.125	-4.57	8.966173	0.04
1703.291	-4.37	8.984610	-0.22
1703.458	-3.96	9.115645	-0.48
1703.625	-3.95	9.244067	-0.4
1703.791	-4.35	9.076889	-0.28
1703.958	-4.81	8.880577	-0.31
1704.125	-4.91	8.797602	-0.37
1704.291	-4.55	8.866557	-0.52
1704.458	-4.01	9.047796	-0.72
1704.625	-3.98	9.230451	-0.48
1704.791	-4.23	9.022179	-0.17
1704.958	-4.57	8.913047	-0.06
1705.125	-5.02	8.845017	-0.15
