# Cocos (Keeling) Islands Coral Sr/Ca and Oxygen Isotope Data over the Last 200 Years
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/23390
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/indian_ocean/hennekam2018/hennekam2018-dl-d18o.txt
#      Description: NOAA location of the template
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: trace metals, oxygen isotopes
#---------------------------------------
# Contribution_Date
#    Date: 2018-02-12
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2018-02-12
#---------------------------------------
# Title
#    Study_Name: Cocos (Keeling) Islands Coral Sr/Ca and Oxygen Isotope Data over the Last 200 Years
#---------------------------------------
# Investigators
#      Investigators: Hennekam, Rick; Zinke, Jens
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Chronology based on seasonal cycles in trace elements (Sr/Ca). Updated data tables from investigators added on 7-JUN-2019. Bimonthly data submitted by investigators to replace monthly interpolation data on 17-JUN-2019.
#         Provided Keywords: corals, d18O, SST, SSS, Indonesian Throughflow, Cocos (Keeling)
#---------------------------------------
# Publication
# Authors: Hennekam, R., Zinke, J., van Sebille, E., ten Have, M., Brummer, G.-J.A., and Reichart, G.-J.
# Published_Date_or_Year: 2018
# Published_Title: Cocos (Keeling) corals reveal 200 years of multi-decadal modulation of southeast Indian Ocean hydrology by Indonesian Throughflow
# Journal_Name: Paleoceanography and Paleoclimatology
# Volume: 33
# Edition: 
# Issue: 
# Pages: 
# Report Number: 
# DOI: 10.1002/2017PA003181
# Online_Resource: 
# Full_Citation: 
# Abstract: The only low latitude pathway of heat and salt from the Pacific Ocean to the Indian Ocean, known as Indonesian Throughflow (ITF), has been suggested to modulate Global Mean Surface Temperature (GMST) warming through redistribution of surface Pacific Ocean heat. ITF observations are only available since ~1990s, and thus, its multidecadal variability on longer time scales has remained elusive. Here we present a 200 year bimonthly record of geochemical parameters (d18O-Sr/Ca) measured on Cocos (Keeling) corals tracking sea surface temperature (SST; Sr/Ca) and sea surface salinity (SSS; seawater-d18O-d18Osw) in the southeastern tropical Indian Ocean (SETIO). Our results show that SETIO SSS and d18Osw were impacted by ITF transport over the past 60 years, and therefore, reconstructions of Cocos d18Osw hold information on past ITF variability on longer time spans. Over the past 200 years ITF leakage into SETIO is dominated by the interannual climate modes of the Pacific Ocean (El Niño-Southern Oscillation) and Indian Ocean (Indian Ocean Dipole). Pacific decadal climate variability (represented by the Pacific Decadal Oscillation) significantly impacted ITF strength over the past 200 years determining the spatiotemporal SST and SSS advection into the Indian Ocean on multidecadal time scales. A comparison of our SETIO d18Osw record to GMST shows that ITF transport varied in synchrony with global warming rate, being predominantly high/low during GMST warming slowdown/acceleration, respectively. This hints toward an important role for the ITF in global warming rate modulation.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: NWO Netherlands
#    Grant: SCANALOGUE (ALWOP.2015.113), SCAN2 (834.11.003)
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Dutch Ministry of Education, Culture and Science (OCW)
#    Grant: NESSC
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Australian Research Council
#    Grant: DE130101336
#---------------------------------------
# Site_Information
# Site_Name: Darwin Long (DL), Cocos (Keeling) Islands
# Location: Cocos Islands
# Country: Australia
# Northernmost_Latitude: -12.08747
# Southernmost_Latitude: -12.08747
# Easternmost_Longitude: 96.87522
# Westernmost_Longitude: 96.87522
# Elevation: 
#---------------------------------------
# Data_Collection
#   Collection_Name: Darwin Long d18O Hennekam2018
#   First_Year: 1808
#   Last_Year: 2009
#   Time_Unit: AD
#   Core_Length: 
#   Notes: 
#---------------------------------------
# Species
#	Species_Name: Porites sp.
#	Common_Name: 
#------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## age	age,,,year Common Era,,corals and sclerosponges,,,N,
## d18O-por	delta 18O,Porites sp.,,per mil VPDB,,corals and sclerosponges,,isotope ratio mass spectrometry,N,~bimonthly; KIEL and IR-MS
## d18Osw	delta 18O,sea water,,per mil VSMOW,,corals and sclerosponges; climate reconstructions,,,N,~bimonthly
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NA
age	d18O-por	d18Osw
1982.83	-4.58	0.46	
1982.67	-4.63	0.07	
1982.50	-4.46	0.02	
1982.33	-4.49	0.09	
1982.17	-4.74	0.19	
1982.00	-4.85	0.08	
1981.83	-4.83	0.00	
1981.67	-4.71	-0.01	
1981.50	-4.58	-0.01	
1981.33	-4.66	-0.06	
1981.17	-4.87	-0.12	
1981.00	-4.72	-0.06	
1980.83	-4.59	-0.12	
1980.67	-4.59	-0.14	
1980.50	-4.72	-0.02	
1980.33	-4.91	0.14	
1980.17	-5.04	0.08	
1980.00	-4.87	0.03	
1979.83	-4.44	0.13	
1979.67	-4.45	0.09	
1979.50	-4.57	0.16	
1979.33	-4.75	0.11	
1979.17	-4.80	0.25	
1979.00	-4.67	0.25	
1978.83	-4.48	0.13	
1978.67	-4.37	-0.01	
1978.50	-4.34	-0.01	
1978.33	-4.46	0.02	
1978.17	-4.80	0.03	
1978.00	-4.75	0.08	
1977.83	-4.52	0.10	
1977.67	-4.47	0.03	
1977.50	-4.32	0.13	
1977.33	-4.50	0.15	
1977.17	-4.43	0.16	
1977.00	-4.29	0.15	
1976.83	-4.12	0.10	
1976.67	-4.16	0.08	
1976.50	-4.34	0.13	
1976.33	-4.52	0.22	
1976.17	-4.72	0.13	
1976.00	-4.58	0.24	
1975.83	-4.50	0.13	
1975.67	-4.66	-0.01	
1975.50	-4.49	0.09	
1975.33	-4.65	0.13	
1975.17	-4.70	0.09	
1975.00	-4.46	-0.03	
1974.83	-4.51	-0.06	
1974.67	-4.72	0.01	
1974.50	-4.78	0.07	
1974.33	-4.84	0.09	
1974.17	-4.46	0.52	
1974.00	-4.49	0.43	
1973.83	-4.73	0.11	
1973.67	-4.79	-0.02	
1973.50	-4.76	-0.07	
1973.33	-4.61	0.16	
1973.17	-4.79	0.10	
1973.00	-4.87	0.03	
1972.83	-4.87	0.05	
1972.67	-4.87	0.03	
1972.50	-4.88	0.01	
1972.33	-4.89	-0.01	
1972.17	-4.80	-0.11	
1972.00	-4.67	-0.25	
1971.83	-4.68	-0.26	
1971.67	-4.69	-0.13	
1971.50	-4.75	-0.07	
1971.33	-4.84	-0.06	
1971.17	-4.93	-0.04	
1971.00	-4.94	-0.20	
1970.83	-4.82	-0.29	
1970.67	-4.57	-0.22	
1970.50	-4.49	-0.11	
1970.33	-4.68	-0.08	
1970.17	-4.72	-0.11	
1970.00	-4.40	-0.04	
1969.83	-4.14	0.03	
1969.67	-4.30	0.05	
1969.50	-4.43	0.07	
1969.33	-4.45	0.10	
1969.17	-4.43	0.07	
1969.00	-4.38	-0.02	
1968.83	-4.30	-0.07	
1968.67	-4.20	-0.07	
1968.50	-4.14	-0.04	
1968.33	-4.26	0.06	
1968.17	-4.35	0.15	
1968.00	-4.19	0.16	
1967.83	-4.17	0.06	
1967.67	-4.33	-0.13	
1967.50	-4.54	-0.11	
1967.33	-4.68	-0.05	
1967.17	-4.70	0.02	
1967.00	-4.45	0.11	
1966.83	-4.23	0.16	
1966.67	-4.12	0.12	
1966.50	-4.32	-0.03	
1966.33	-4.59	-0.16	
1966.17	-4.58	-0.12	
1966.00	-4.55	-0.07	
1965.83	-4.52	-0.02	
1965.67	-4.50	0.01	
1965.50	-4.53	0.02	
1965.33	-4.66	0.04	
1965.17	-4.76	0.14	
1965.00	-4.75	0.20	
1964.83	-4.61	-0.03	
1964.67	-4.43	-0.09	
1964.50	-4.46	-0.01	
1964.33	-4.68	0.08	
1964.17	-4.93	0.09	
1964.00	-4.81	0.20	
1963.83	-4.64	0.15	
1963.67	-4.53	-0.03	
1963.50	-4.66	-0.02	
1963.33	-4.83	0.01	
1963.17	-4.97	0.05	
1963.00	-4.90	0.07	
1962.83	-4.79	0.08	
1962.67	-4.66	-0.05	
1962.50	-4.47	0.06	
1962.33	-4.73	0.04	
1962.17	-4.80	-0.08	
1962.00	-4.84	-0.14	
1961.83	-4.85	-0.17	
1961.67	-4.68	-0.14	
1961.50	-4.71	-0.06	
1961.33	-4.89	-0.05	
1961.17	-4.85	-0.03	
1961.00	-4.78	0.00	
1960.83	-4.73	0.01	
1960.67	-4.82	-0.09	
1960.50	-4.92	-0.19	
1960.33	-4.94	-0.14	
1960.17	-4.93	-0.07	
1960.00	-4.87	-0.08	
1959.83	-4.80	-0.10	
1959.67	-4.78	-0.09	
1959.50	-4.76	-0.06	
1959.33	-4.69	0.04	
1959.17	-4.62	0.15	
1959.00	-4.54	0.24	
1958.83	-4.47	0.11	
1958.67	-4.35	0.02	
1958.50	-4.45	-0.03	
1958.33	-4.67	-0.06	
1958.17	-4.75	0.01	
1958.00	-4.73	0.08	
1957.83	-4.71	0.07	
1957.67	-4.70	0.06	
1957.50	-4.68	0.06	
1957.33	-4.66	0.05	
1957.17	-4.64	0.04	
1957.00	-4.62	0.04	
1956.83	-4.60	0.03	
