# Ta'u, American Samoa Coral d18O Data from 1520-2011 CE
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25270
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/coral/central_pacific/tangri2018/tangri2018.txt
#       Description: NOAA location of this template
#
# Original_Source_URL: 
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes
#
#--------------------
# Contribution_Date
#	Date:  2018-09-27
#--------------------
# File_Last_Modified_Date
#	Date:  2018-09-27
#--------------------
# Title
#	Study_Name: Ta'u, American Samoa Coral d18O Data from 1520-2011 CE
#--------------------
# Investigators
#	Investigators:  Tangri, N; Dunbar, R.B; Linsley, B.K; Mucciarone, D.M.
#--------------------
# Description_Notes_and_Keywords
#	Description: This is the d18O data from the Tau-1 core, linearly interpolated to monthly basis. Dates are reported as decimal years AD.
#--------------------
# Publication 
#	Authors: Tangri, N; Dunbar, R.B; Linsley, B.K; Mucciarone, D.M.
#	Published_Date_or_Year:  2018      
#	Published_Title: ENSO's Shrinking 20th Century Footprint Revealed in a Half-millennium Coral Core from the South Pacific Convergence Zone
#	Journal_Name: Paleoceanography and Paleoclimatology
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: A 492-year long, continuous d18O time series from a massive Porites coral colony in Ta'u, American Samoa, records contrasting responses to different types of ENSO (El Niño-Southern Oscillation) through a mixed sea surface temperature (SST) and salinity signal. Currently, conventional El Niño (La Niña) events generate cold and salty (warm and fresh) anomalies at Ta'u, while Modoki El Niño (La Niña) events warm (cool) the waters at Ta'u. Over the course of the 20th century, the Ta'u d18O record underwent a polarity shift in its response to conventional ENSO: a warm and fresh (cool and salty) response to El Niño (La Niña) was replaced by the opposite pattern. We interpret this as evidence for the movement of the Eastern Pacific ENSO null zone, the narrow band of the surface ocean where SST variability is not on average correlated with ENSO. This movement appears to be related to overall shrinking of the ENSO footprint over the 20th century. We infer no such trend in the Modoki footprint. The five century long Ta'u record shows dramatic, century-scale changes in ENSO-band variability. Comparisons with other ENSO reconstructions lead to conflicting interpretations: the Ta'u coral may have recorded changes in the strength of ENSO or in its spatial footprint. Changes in the spatial footprint manifest as a changing sensitivity to ENSO at any given location, presenting challenges to established methods of ENSO reconstruction.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation Ocean Sciences
#	Grant: OCE-1203999, OCE-1203783
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Vetlesen Foundation
#	Grant: 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Stanford University
#	Grant: McGee/Levorsen grant program
#------------------
# Site_Information 
#	Site_Name: Ta'u, American Samoa
#	Location: Ocean>Pacific Ocean>West Pacific Ocean>American Samoa
#	Country: American Samoa, USA
#	Northernmost_Latitude: -14.27
# 	Southernmost_Latitude: -14.27
# 	Easternmost_Longitude: -169.50
# 	Westernmost_Longitude: -169.60
# 	Elevation:  
#------------------
# Data_Collection   
#	Collection_Name: tau-1 d18O Tangri2018
#	Earliest_Year: 1520
#	Most_Recent_Year: 2011
#	Time_Unit: AD
#	Core_Length: 6.01
#	Notes: Longest of three cores from the massive Ta'u coral.
#------------------
# Species 
#	Species_Name: 
#
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# *** MORE DETAILED INSTRUCTIONS are available at www1.ncdc.noaa.gov/pub/data/paleo/templates/Variable_naming_guide.pdf
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, additional information) 
#
## date	age,,,year Common Era,,corals and sclerosponges,,,N, 
## d18O_porite	delta 18O,Porites sp.,,per mil VPDB,,corals and sclerosponges,corrected; resampled,isotope ratio mass spectrometry,N,interpolated linearly to monthly time steps
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:  NA
date	d18O_porite
2011.875	-4.96
2011.792	-5.199175852
2011.708	-5.204065105
2011.625	-5.224374016
2011.542	-5.207290026
2011.458	-5.164579688
2011.375	-5.210206037
2011.292	-5.27
2011.208	-5.241199934
2011.125	-5.209839886
2011.042	-5.170000069
2010.958	-5.161611364
2010.875	-5.18437713
2010.792	-5.142857035
2010.708	-5.080576286
2010.625	-5.152288057
2010.542	-5.235999789
2010.458	-5.34095991
2010.375	-5.438128102
2010.292	-5.47
2010.208	-5.364080074
2010.125	-5.396125837
2010.042	-5.224284656
2009.958	-5.177748515
2009.875	-5.092651547
2009.792	-5.012857672
2009.708	-4.85120059
2009.625	-4.999840159
2009.542	-4.96
2009.458	-5.080240118
2009.375	-5.11011988
2009.292	-5.14
2009.208	-5.13135998
2009.125	-5.115645636
2009.042	-5.127142857
2008.958	-5.10952017
2008.875	-5.009280101
2008.792	-4.835714036
2008.708	-4.690640315
2008.625	-4.770719283
2008.542	-4.95
2008.458	-5.191120551
2008.375	-5.330239761
2008.292	-5.39
2008.208	-5.289200288
2008.125	-5.189600055
2008.042	-5.101428424
2007.958	-5.058228548
2007.875	-5.245256585
2007.792	-5.29857182
2007.708	-5.070384187
2007.625	-5.11212795
2007.542	-5.135999923
2007.458	-5.030592132
2007.375	-5.105344252
2007.292	-5.57
2007.208	-5.517840255
2007.125	-5.44709711
2007.042	-5.37571458
2006.958	-5.18549701
2006.875	-5.181885843
2006.792	-5.047143602
2006.708	-4.950336167
2006.625	-5.012448088
2006.542	-5.083999899
2006.458	-5.132239134
2006.375	-5.326336268
2006.292	-5.41
2006.208	-5.384080074
2006.125	-5.335405622
2006.042	-5.318571473
2005.958	-5.298468564
2005.875	-5.255303093
2005.792	-5.167143254
2005.708	-5.090768374
2005.625	-5.168191924
2005.542	-5.207999578
2005.458	-5.20127988
2005.375	-5.299088204
2005.292	-5.5
2005.208	-5.283999506
2005.125	-5.278708728
2005.042	-5.301428571
2004.958	-5.292582954
2004.875	-5.255542881
2004.792	-5.177142416
2004.708	-4.921904946
2004.625	-5.069719945
2004.542	-5.047999966
2004.458	-5.06
2004.375	-5.090280223
2004.292	-5.4
2004.208	-5.349199952
2004.125	-5.327257127
2004.042	-5.308571502
2003.958	-5.293714364
2003.875	-5.409484349
2003.792	-5.108571478
2003.708	-5.021152561
2003.625	-5.152447824
2003.542	-5.146000499
2003.458	-5.363791832
2003.375	-5.294704132
2003.292	-5.45
2003.208	-5.350399938
2003.125	-5.351771382
2003.042	-5.362856996
2002.958	-5.32
2002.875	-5.073772071
2002.792	-5.11857182
2002.708	-4.881632803
2002.625	-5.037712113
2002.542	-5.018
2002.458	-5.139247883
2002.375	-5.359006984
2002.292	-5.4
2002.208	-5.399839921
2002.125	-5.379800199
2002.042	-5.33
2001.958	-5.248959488
2001.875	-5.118801195
2001.792	-4.82
2001.708	-4.781120551
2001.625	-4.899280708
2001.542	-4.9
2001.458	-5.071120551
2001.375	-5.10063937
2001.292	-5.34
2001.208	-5.263359922
2001.125	-5.213594381
2001.042	-5.091428787
2000.958	-4.97701716
2000.875	-4.987268716
2000.792	-4.958571752
2000.708	-4.832593275
2000.625	-5.073376246
2000.542	-5.034
2000.458	-5.142191982
2000.375	-5.319006984
2000.292	-5.55
2000.208	-5.33984105
2000.125	-5.080320227
2000.042	-5.159999863
1999.958	-5.09549701
1999.875	-4.998434247
1999.792	-4.870000549
1999.708	-4.850176087
1999.625	-5.087912036
1999.542	-5.119999472
1999.458	-5.336175981
1999.375	-5.588528433
1999.292	-5.63
1999.208	-5.538879449
1999.125	-5.399720279
1999.042	-5.33
1998.958	-5.319839921
1998.875	-5.298681315
1998.792	-4.97
1998.708	-4.750672331
1998.625	-4.854815679
1998.542	-5.046
1998.458	-5.123904009
1998.375	-5.055616387
1998.292	-5.35
1998.208	-5.159599803
1998.125	-5.109280717
1998.042	-4.93
1997.958	-4.971840905
1997.875	-5.199800199
1997.792	-5.15
1997.708	-4.881280624
1997.625	-4.931488202
1997.542	-5.106000691
1997.458	-5.315023904
1997.375	-5.209408264
1997.292	-5.35
1997.208	-5.229039724
1997.125	-5.231531546
1997.042	-5.171428571
1996.958	-5.12
1996.875	-5.102651457
1996.792	-5.054285656
1996.708	-5.022593257
1996.625	-5.15156817
1996.542	-5.30799987
1996.458	-5.329727838
1996.375	-5.370360283
1996.292	-5.5
1996.208	-5.341600453
1996.125	-5.254114309
1996.042	-5.217142808
1995.958	-5.202742849
1995.875	-5.205742841
1995.792	-5.190000086
1995.708	-5.140896445
1995.625	-5.215943989
1995.542	-5.233999899
1995.458	-5.371679351
1995.375	-5.417327465
1995.292	-5.72
1995.208	-5.41152077
1995.125	-5.356176457
1995.042	-5.368571047
1994.958	-5.414434267
1994.875	-5.236548404
1994.792	-5.238571492
1994.708	-5.091232612
1994.625	-5.204056011
1994.542	-5.21
1994.458	-5.204656519
1994.375	-5.309849472
1994.292	-5.47
1994.208	-5.449279646
1994.125	-5.360159841
1994.042	-5.4
1993.958	-5.45879941
1993.875	-5.30992008
1993.792	-5.29
1993.708	-5.02179289
1993.625	-5.123215846
1993.542	-5.207999294
1993.458	-5.18
1993.375	-5.289008803
1993.292	-5.62
1993.208	-5.468800432
1993.125	-5.310771519
1993.042	-5.200000343
1992.958	-5.300800055
1992.875	-5.24534307
1992.792	-5.14428591
1992.708	-5.030768378
1992.625	-5.120239906
1992.542	-5.156
1992.458	-5.235343874
1992.375	-5.249760242
1992.292	-5.28
1992.208	-5.063999506
1992.125	-4.979759725
1992.042	-4.994285714
1991.958	-5.054834091
1991.875	-5.071085762
1991.792	-4.971428278
1991.708	-4.800800394
1991.625	-4.89988012
1991.542	-4.87
1991.458	-5.050560276
1991.375	-5.120839163
1991.292	-5.33
1991.208	-5.322800021
1991.125	-5.268228618
1991.042	-5.195714212
1990.958	-5.174114274
1990.875	-5.152771478
1990.792	-5.100000171
1990.708	-5.000432216
1990.625	-5.054216173
1990.542	-5.085999971
1990.458	-5.073903981
1990.375	-5.118288057
1990.292	-5.19
1990.208	-4.93120059
1990.125	-5.080199801
1990.042	-5.13
1989.958	-5.079599803
1989.875	-5.029280717
1989.792	-4.85
1989.708	-4.690352174
1989.625	-4.845055572
1989.542	-4.822001373
1989.458	-4.790592149
1989.375	-5.215434817
1989.292	-5.3
1989.208	-5.196319763
1989.125	-5.101050997
1989.042	-5.067142857
1988.958	-5.062822869
1988.875	-5.039760034
1988.792	-4.985714242
1988.708	-4.96128063
1988.625	-5.120399602
1988.542	-5.22
1988.458	-5.280800394
1988.375	-5.380199801
1988.292	-5.43
1988.208	-5.360560276
1988.125	-5.429520478
1988.042	-5.31
1987.958	-5.2
1987.875	-5.198961036
1987.792	-4.94
1987.708	-4.800576283
1987.625	-4.866143943
1987.542	-4.922
1987.458	-5.079727838
1987.375	-5.214383613
1987.292	-5.38
1987.208	-5.362719961
1987.125	-5.209279175
1987.042	-5.132857143
1986.958	-5.172251137
1986.875	-5.190845796
1986.792	-5.065714242
1986.708	-5.040336167
1986.625	-5.090280055
1986.542	-5.088000134
1986.458	-5.270127178
1986.375	-5.462392312
1986.292	-5.56
1986.208	-5.450480827
1986.125	-5.23290289
1986.042	-5.17571458
1985.958	-5.066777113
1985.875	-4.992491326
1985.792	-4.858571938
1985.708	-4.82249724
1985.625	-5.133248246
1985.542	-5.215999981
1985.458	-5.276895916
1985.375	-5.384384306
1985.292	-5.48
1985.208	-5.41
1985.125	-5.418708669
1985.042	-5.247143739
1984.958	-4.978388557
1984.875	-4.962811416
1984.792	-4.994285558
1984.708	-4.940672334
1984.625	-4.995943989
1984.542	-5.029999832
1984.458	-5.481679351
1984.375	-5.6
1984.292	-5.62
1984.208	-5.549039528
1984.125	-5.429160837
1984.042	-5.22
1983.958	-5.199359685
1983.875	-5.12011988
1983.792	-5.15
1983.708	-4.870096047
1983.625	-4.904575773
1983.542	-5.028
1983.458	-5.033424054
1983.375	-4.969760242
1983.292	-5.17
1983.208	-5.129679908
1983.125	-5.076776883
1983.042	-4.985714442
1982.958	-4.948708523
1982.875	-4.965782848
1982.792	-4.952857104
1982.708	-4.930288142
1982.625	-4.984575773
1982.542	-5.08
1982.458	-5.177535856
1982.375	-5.328527468
1982.292	-5.46
1982.208	-5.409600144
1982.125	-5.407257127
1982.042	-5.425714212
1981.958	-5.404114274
1981.875	-5.331085911
1981.792	-5.197143212
1981.708	-4.993249614
1981.625	-5.219159835
1981.542	-5.161999866
1981.458	-5.267888043
1981.375	-5.18127142
1981.292	-5.43
1981.208	-5.352239822
1981.125	-5.167747629
1981.042	-5.214285714
1980.958	-5.225977557
1980.875	-5.144457119
1980.792	-5.167142725
1980.708	-5.090384189
1980.625	-5.121808076
1980.542	-5.09
1980.458	-5.132671937
1980.375	-5.304863129
1980.292	-5.41
1980.208	-5.193679714
1980.125	-5.299028896
1980.042	-5.314285969
1979.958	-5.193554227
1979.875	-4.994662562
1979.792	-4.989999726
1979.708	-4.762433185
1979.625	-4.992447824
1979.542	-4.906000115
1979.458	-5.125071712
1979.375	-5.29096018
1979.292	-5.38
1979.208	-5.264561444
1979.125	-5.059188756
1979.042	-5.127142945
1978.958	-5.155405693
1978.875	-5.147348453
1978.792	-5.17
1978.708	-5.111024509
1978.625	-5.238512101
1978.542	-5.246000077
1978.458	-5.254383964
1978.375	-5.328608484
1978.292	-5.48
1978.208	-5.161760866
1978.125	-5.380359641
1978.042	-5.47
1977.958	-4.919119567
1977.875	-4.809840159
1977.792	-4.77
1977.708	-4.702913447
1977.625	-4.886991802
1977.542	-4.859999664
1977.458	-4.699567394
1977.375	-5.034073651
1977.292	-5.4
1977.208	-5.180480236
1977.125	-5.240479522
1977.042	-5.36
1976.958	-5.170720354
1976.875	-5.259280717
1976.792	-5.08
1976.708	-4.780768378
1976.625	-4.843616151
1976.542	-4.828
1976.458	-4.869520045
1976.375	-4.978767226
1976.292	-5.13
1976.208	-5.051120605
1976.125	-4.872582662
1976.042	-4.864285558
1975.958	-4.91
1975.875	-4.802171236
1975.792	-5.025713071
1975.708	-4.721008501
1975.625	-4.842448088
1975.542	-4.945999765
1975.458	-5.050559784
1975.375	-5.083943955
1975.292	-5.14
1975.208	-5.059359816
1975.125	-4.992742776
1975.042	-4.964285763
1974.958	-4.909360227
1974.875	-4.829680045
1974.792	-4.801428552
1974.708	-4.790320157
1974.625	-4.8
1974.542	-5.01
1974.458	-5.138079055
1974.375	-5.079280708
1974.292	-5.16
1974.208	-5.108159882
1974.125	-5.071451445
1974.042	-5.077142847
1973.958	-5.100319886
1973.875	-5.140159978
1973.792	-5.025714002
1973.708	-4.860080039
1973.625	-4.870519482
1973.542	-5
1973.458	-5.170880433
1973.375	-5.28
1973.292	-5.28
1973.208	-5.003519368
1973.125	-5.010240275
1973.042	-4.875714286
1972.958	-4.751291477
1972.875	-4.737108576
1972.792	-4.73
1972.708	-4.730336167
1972.625	-4.80056011
1972.542	-4.955999597
1972.458	-5.040992389
1972.375	-5.006336268
1972.292	-5.12
1972.208	-4.924159552
1972.125	-4.769839886
1972.042	-4.730000069
1971.958	-4.747736932
1971.875	-4.821725673
1971.792	-4.741428346
1971.708	-4.611248614
1971.625	-4.783007603
1971.542	-4.91
1971.458	-4.904863919
1971.375	-5.044623371
1971.292	-5.13
1971.208	-5.086799901
1971.125	-4.936456358
1971.042	-4.891428571
1970.958	-4.873874432
1970.875	-4.851565695
1970.792	-4.859999794
1970.708	-4.740512254
1970.625	-4.80425605
1970.542	-4.945999597
1970.458	-5.123471862
1970.375	-5.288448357
1970.292	-5.4
1970.208	-5.249519764
1970.125	-5.190319681
1970.042	-5.27
1969.958	-5.257758898
1969.875	-4.979320677
1969.792	-4.81
1969.708	-4.770160079
1969.625	-4.790479522
1969.542	-4.91
1969.458	-4.969759882
1969.375	-4.941838167
1969.292	-5.4
1969.208	-5.306400267
1969.125	-5.274314282
1969.042	-5.234284931
1968.958	-5.003885589
1968.875	-4.942771478
1968.792	-4.870000257
1968.708	-4.720832413
1968.625	-4.824416082
1968.542	-4.92799975
1968.458	-5.089727838
1968.375	-5.278448357
1968.292	-5.39
1968.208	-5.253200391
1968.125	-5.238828536
1968.042	-5.259999486
1967.958	-5.108799918
1967.875	-5.08
1967.792	-4.971429037
1967.708	-4.702209086
1967.625	-4.925904038
1967.542	-4.954
1967.458	-5.190687748
1967.375	-5.259760242
1967.292	-5.55
1967.208	-5.325359487
1967.125	-5.304354364
1967.042	-5.298571429
1966.958	-5.198560511
1966.875	-5.10313139
1966.792	-5.08999928
1966.708	-4.670480236
1966.625	-4.73
1966.542	-4.73
1966.458	-4.850400197
1966.375	-4.900439562
1966.292	-5.01
1966.208	-4.90055975
1966.125	-4.831611558
1966.042	-4.877142779
1965.958	-4.865165909
1965.875	-4.79686861
1965.792	-4.677142622
1965.708	-4.540480236
1965.625	-4.587952019
1965.542	-4.604
1965.458	-4.755823829
1965.375	-5.087534452
1965.292	-5.16
1965.208	-5.124000103
1965.125	-5.101371436
1965.042	-5.077142637
1964.958	-5.012342822
1964.875	-4.850686141
1964.792	-4.717142955
1964.708	-4.661152567
1964.625	-4.765664132
1964.542	-4.75
1964.458	-4.962399775
1964.375	-5.132431565
1964.292	-5.19
1964.208	-5.131120111
1964.125	-5.040811244
1964.042	-4.921428219
1963.958	-4.826217079
1963.875	-4.719640207
1963.792	-4.672857209
1963.708	-4.641120551
1963.625	-4.780719283
1963.542	-4.96
1963.458	-4.941120551
1963.375	-5.080319681
1963.292	-5.16
1963.208	-5.004479645
1963.125	-4.958468454
1963.042	-4.921428571
1962.958	-4.86952017
1962.875	-4.801085762
1962.792	-4.73
1962.708	-4.731472731
1962.625	-4.914736145
1962.542	-5.007999846
1962.458	-5.076575946
1962.375	-5.162512408
1962.292	-5.29
1962.208	-5.203599803
1962.125	-4.967507354
1962.042	-4.88
1961.958	-4.91047983
1961.875	-4.92686861
1961.792	-4.845714036
1961.708	-4.7
1961.625	-4.712287887
1961.542	-4.816
1961.458	-4.948767928
1961.375	-5.036335661
1961.292	-5.16
1961.208	-5.026960064
1961.125	-4.963553767
1961.042	-4.892856947
1960.958	-4.909359948
1960.875	-4.77935982
1960.792	-4.654286106
1960.708	-4.533585781
1960.625	-4.898672132
1960.542	-5.049999664
1960.458	-5.117455437
1960.375	-5.286616491
1960.292	-5.38
1960.208	-5.129759882
1960.125	-5.100799203
1960.042	-5.3
1959.958	-5.079359685
1959.875	-4.999480518
1959.792	-4.87
1959.708	-4.869919961
1959.625	-4.860439562
1959.542	-4.97
1959.458	-5.010480236
1959.375	-5.070919084
1959.292	-5.3
1959.208	-5.265039882
1959.125	-5.13596568
1959.042	-5.091429164
1958.958	-5.150514803
1958.875	-4.931365642
1958.792	-4.957142561
1958.708	-4.830064032
1958.625	-4.838032006
1958.542	-4.995999501
1958.458	-5.067488048
1958.375	-5.064704561
1958.292	-5.24
1958.208	-5.159039528
1958.125	-5.039720279
1958.042	-4.97
1957.958	-4.879839921
1957.875	-4.859000996
1957.792	-4.61
1957.708	-4.500384187
1957.625	-4.590639748
1957.542	-4.672000614
1957.458	-4.930047808
1957.375	-5.049088204
1957.292	-5.25
1957.208	-5.099199606
1957.125	-4.999360637
1957.042	-4.84
1956.958	-4.828879449
1956.875	-4.69007992
1956.792	-4.71
1956.708	-4.562081023
1956.625	-4.630399606
1956.542	-4.69
1956.458	-4.780640315
1956.375	-4.880479528
1956.292	-5.14
1956.208	-4.975839625
1956.125	-4.81363354
1956.042	-4.685714286
1955.958	-4.63
1955.875	-4.63
1955.792	-4.621428483
1955.708	-4.571920945
1955.625	-4.810439562
1955.542	-4.92
1955.458	-5.159519764
1955.375	-5.100359641
1955.292	-5.19
1955.208	-5.103599803
1955.125	-5.054114089
1955.042	-5.062857143
1954.958	-5.010331818
1954.875	-4.946022814
1954.792	-4.995714139
1954.708	-4.910320157
1954.625	-4.95007992
1954.542	-4.97
1954.458	-5.220800394
1954.375	-5.320719283
1954.292	-5.5
1954.208	-5.210480827
1954.125	-5.013223117
1954.042	-5.078571389
1953.958	-4.98549701
1953.875	-4.644022382
1953.792	-4.565714168
1953.708	-4.422353168
1953.625	-4.71112022
1953.542	-5.077998958
1953.458	-4.987455437
1953.375	-5.217176937
1953.292	-5.34
1953.208	-5.296800123
1953.125	-5.236857182
1953.042	-5.158571061
1952.958	-5.05057137
1952.875	-5.070199885
1952.792	-4.971429122
1952.708	-4.651024499
1952.625	-4.711808076
1952.542	-4.840000192
1952.458	-4.71744024
1952.375	-5.093103832
1952.292	-5.26
1952.208	-5.194239784
1952.125	-5.01298284
1952.042	-5.022857197
1951.958	-4.876308882
1951.875	-4.508237979
1951.792	-4.474285687
1951.708	-4.421568779
1951.625	-4.604616121
1951.542	-4.693999899
1951.458	-4.917455437
1951.375	-5.044224178
1951.292	-5.19
1951.208	-4.860800098
1951.125	-4.792371299
1951.042	-4.912857197
1950.958	-4.77105148
1950.875	-4.758634358
1950.792	-4.69
1950.708	-4.641472731
1950.625	-4.824736145
1950.542	-4.94199977
1950.458	-4.945296066
1950.375	-4.932832663
1950.292	-5.14
1950.208	-5.047121037
1950.125	-4.867297189
1950.042	-4.819999691
1949.958	-4.830811386
1949.875	-4.736628867
1949.792	-4.672857209
1949.708	-4.630576283
1949.625	-4.687952019
1949.542	-4.816
1949.458	-5.050479955
1949.375	-5.3194865
1949.292	-5.52
1949.208	-5.184561444
1949.125	-4.944594378
1949.042	-4.935714109
1948.958	-4.742342822
1948.875	-4.730359793
1948.792	-4.705714881
1948.708	-4.640288142
1948.625	-4.708911641
1948.542	-4.868
1948.458	-5.06287973
1948.375	-5.18
1948.292	-5.25
1948.208	-5.185200185
1948.125	-5.134114309
1948.042	-5.104285788
1947.958	-5.125885726
1947.875	-5.061085911
1947.792	-4.970000171
1947.708	-4.870096047
1947.625	-4.896383849
1947.542	-4.956
1947.458	-4.895136081
1947.375	-4.892191806
1947.292	-5
1947.208	-4.950240414
1947.125	-4.871931785
1947.042	-4.945714305
1946.958	-4.818079845
1946.875	-4.801885843
1946.792	-4.650000823
1946.708	-4.602433185
1946.625	-4.783936025
1946.542	-4.886000499
1946.458	-5.03063994
1946.375	-5.138128024
1946.292	-5.2
1946.208	-5.136320286
1946.125	-5.074514448
1946.042	-5.071428748
1945.958	-4.98516567
1945.875	-4.844982652
1945.792	-4.902856673
1945.708	-4.8
1945.625	-4.8
1945.542	-4.883999731
1945.458	-5.00095991
1945.375	-5.128608484
1945.292	-5.28
1945.208	-5.163679704
1945.125	-5.168108433
1945.042	-5.087142637
1944.958	-4.974685644
1944.875	-4.86397732
1944.792	-4.851428373
1944.708	-4.600384189
1944.625	-4.631808076
1944.542	-4.644
1944.458	-4.691712027
1944.375	-4.905342645
1944.292	-5.01
1944.208	-4.958159882
1944.125	-4.890971104
1944.042	-4.777143053
1943.958	-4.712742898
1943.875	-4.698514294
1943.792	-4.68428569
1943.708	-4.670384191
1943.625	-4.718192038
1943.542	-4.861999578
1943.458	-5.023151892
1943.375	-5.166576459
1943.292	-5.31
1943.208	-5.288400062
1943.125	-5.245485746
1943.042	-5.177142465
1942.958	-5.061942794
1942.875	-5.017028637
1942.792	-4.937143127
1942.708	-4.781792873
1942.625	-4.926063975
1942.542	-4.860000192
1942.458	-4.932511952
1942.375	-5.142192036
1942.292	-5.57
1942.208	-5.428879449
1942.125	-5.289200797
1942.042	-5.09
1941.958	-5.069279646
1941.875	-4.980239761
1941.792	-5.04
1941.708	-4.991120556
1941.625	-5.094056011
1941.542	-5.052000202
1941.458	-5.211679351
1941.375	-5.336056045
1941.292	-5.4
1941.208	-5.208879449
1941.125	-5.069840159
1941.042	-5.03
1940.958	-4.800320157
1940.875	-4.839800199
1940.792	-4.79
1940.708	-4.750960472
1940.625	-4.870479522
1940.542	-4.99
1940.458	-5.130320157
1940.375	-5.170479522
1940.292	-5.29
1940.208	-5.090320157
1940.125	-5.129280717
1940.042	-4.95
1939.958	-4.800560276
1939.875	-4.869560438
1939.792	-4.76
1939.708	-4.621008501
1939.625	-4.746504099
1939.542	-4.831999866
1939.458	-4.911119567
1939.375	-5.032392312
1939.292	-5.23
1939.208	-5.083119664
1939.125	-5.067177182
1939.042	-4.927142857
1938.958	-4.846125568
1938.875	-4.868434305
1938.792	-4.828571311
1938.708	-4.760768378
1938.625	-4.837952019
1938.542	-4.834
1938.458	-4.852191982
1938.375	-5.101438548
1938.292	-5.24
1938.208	-5.038400576
1938.125	-4.929800027
1938.042	-4.900000171
1937.958	-4.950400027
1937.875	-4.88534307
1937.792	-4.807142955
1937.708	-4.750192094
1937.625	-4.847823282
1937.542	-5.106
1937.458	-4.985136081
1937.375	-5.207534452
1937.292	-5.36
1937.208	-5.327840255
1937.125	-5.26290289
1937.042	-5.218571664
1936.958	-5.057108454
1936.875	-4.961245663
1936.792	-4.958571389
1936.708	-4.752353168
1936.625	-4.943775956
1936.542	-4.991999698
1936.458	-4.978880433
1936.375	-4.990840669
1936.292	-5.17
1936.208	-4.979919566
1936.125	-4.906936907
1936.042	-4.804285714
1935.958	-4.761771307
1935.875	-4.775542881
1935.792	-4.732857069
1935.708	-4.690896445
1935.625	-4.794336066
1935.542	-4.893999731
1935.458	-5.164783697
1935.375	-5.207887911
1935.292	-5.24
1935.208	-5.128159095
1935.125	-4.89988012
1935.042	-4.87
1934.958	-4.950160079
1934.875	-4.969480518
1934.792	-4.84
1934.708	-4.811280636
1934.625	-4.970640126
1934.542	-4.992000058
1934.458	-4.967808018
1934.375	-4.992672535
1934.292	-5.16
1934.208	-5.008800432
1934.125	-4.945685718
1934.042	-4.937142808
1933.958	-4.922742849
1933.875	-4.862571593
1933.792	-4.791428694
1933.708	-4.721664811
1933.625	-4.783296277
1933.542	-4.85
1933.458	-4.93127988
1933.375	-5.074704132
1933.292	-5.14
1933.208	-5.14
1933.125	-5.0450858
1933.042	-4.897142465
1932.958	-4.781942794
1932.875	-4.737028637
1932.792	-4.700000086
1932.708	-4.650224111
1932.625	-4.702448088
1932.542	-4.773999899
1932.458	-4.854910875
1932.375	-5.102392312
1932.292	-5.24
1932.208	-5.160800226
1932.125	-5.091171464
1932.042	-5.005713698
1931.958	-4.832914192
1931.875	-4.765542956
1931.792	-4.725714347
1931.708	-4.69028814
1931.625	-4.831079575
1931.542	-4.831999698
1931.458	-4.760719933
1931.375	-5.032432339
1931.292	-5.23
1931.208	-5.074479645
1931.125	-4.992582543
1931.042	-4.838571429
1930.958	-4.744354261
1930.875	-4.723977186
1930.792	-4.654285656
1930.708	-4.620896445
1930.625	-4.728392077
1930.542	-4.865999597
1930.458	-5.033791308
1930.375	-5.196336268
1930.292	-5.33
1930.208	-5.298320036
1930.125	-5.267017215
1930.042	-5.235714393
1929.958	-5.154686079
1929.875	-5.026628644
1929.792	-4.898571208
1929.708	-4.770704348
1929.625	-4.926263893
1929.542	-4.911999789
1929.458	-4.911472056
1929.375	-5.266025661
1929.292	-5.42
1929.208	-5.379279646
1929.125	-5.289520478
1929.042	-5.17
1928.958	-5.128079055
1928.875	-4.889840159
1928.792	-4.85
1928.708	-4.821344661
1928.625	-4.933376246
1928.542	-4.866
1928.458	-4.993151892
1928.375	-5.24119879
1928.292	-5.28
1928.208	-5.209759882
1928.125	-5.179120876
1928.042	-4.96
1927.958	-4.930960472
1927.875	-5.049240757
1927.792	-4.86
1927.708	-4.770832413
