﻿# Guadeloupe 104 Year Monthly Coral d18O and Sr/Ca Data 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/12893
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/guadaloupe2010.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2012-04-01
#--------------------
# Title
#	Study_Name: Guadeloupe 104 Year Monthly Coral d18O and Sr/Ca Data 
#--------------------
# Investigators
#       Investigators: Hetzinger, S.; Pfeiffer, M.; Dullo, W.-C.; Garbe-Schönberg, D.; Halfar, J.  
#--------------------
# Description_and_Notes
#	Description: Coral stable isotope (d18O) and Sr/Ca data at monthly and annual  resolution for the last 104 years from Guadeloupe, Caribbean Sea.  Core Gua1 was collected from a Diploria strigosa coral specimen  in April 2000.   Note that for the comparison of coral proxy time series with climate  indices, we have filled the 3-year gap (October 1978 to October 1981)  in the coral proxy time series with calculated coral d18O values,  that have been generated based on the coral d18O-SST calibration  equations obtained through linear regression with SST data  (for detailed calibration equations see Hetzinger et al. (2006);  Table 2 therein).
#--------------------
# Publication 
#       Authors: Hetzinger, S.; Pfeiffer, M.; Dullo, W.-C.; Garbe-Schönberg, D.; Halfar, J.
#       Published_Date_or_Year: 2010-10-01     
#       Published_Title: Rapid 20th century warming in the Caribbean and impact of remote forcing on climate in the northern tropical Atlantic as recorded in a Guadeloupe coral
#       Journal_Name: Palaeogeography, Palaeoclimatology, Palaeoecology
#       Volume: 296
#       Edition: 
#       Issue: 1-2
#       Pages: 111-124
#       DOI: S0031018210003688
#       Online_Resource: http://www.sciencedirect.com/science/article/pii/S0031018210003688
#       Full_Citation: Hetzinger, S., M. Pfeiffer, W.-C. Dullo, D. Garbe-Sch�nberg,  and J. Halfar. 2010.  Rapid 20th century warming in the Caribbean and impact  of remote forcing on climate in the northern tropical  Atlantic as recorded in a Guadeloupe coral.  Palaeogeography, Palaeoclimatology, Palaeoecology,  Vol. 296, Issues 1-2, 1 October 2010, pp. 111-124.  http://dx.doi.org/10.1016/j.palaeo.2010.06.019 
#       Abstract: We have generated 104-year long (1895-1999) monthly d18O and Sr/Ca  time series from a fast-growing Diploria strigosa coral core drilled  off Guadeloupe Island, Lesser Antilles. Coral Sr/Ca reliably records  interannual to decadal surface air temperature (SAT) variations in  the region and shows a pronounced warming of approximately 1.5�C  since 1950, with the strongest warming (1.2�C) occurring since 1975.  This warming is also evident in SAT measured at Guadeloupe, which ends  in 1951. Thus, our Sr/Ca series extends the air temperature record  by 56 years. We find that the past few decades are the warmest years  over the entire period of record. The accelerated warming since 1950  is accompanied by a pronounced decrease in regional precipitation.  This dampens the warming signal indicated by coral d18O, which is  too low (only 0.7-0.8�C since 1951). Consistently, d18Osw estimated  from the coral proxies also shows a strong decrease since 1950.  Our data suggest an inverse relationship between SAT and precipitation  (i.e. warmer and drier) for the latter half of the 20th century  with the strongest trends since the mid-1970s. This is consistent  with recent observational and model data, which report that while  over the tropical oceans rainfall has increased due to an increase in  sea surface temperatures, precipitation over land regions is reduced.  A continuation of this warming and drying trend over Caribbean land  regions would have severe societal consequences, especially in the  context of anthropogenic warming.   The El Ni�o Southern-Oscillation (ENSO) and the North Atlantic  Oscillation (NAO) are the two major climate modes affecting  large-scale SST variability in the northern tropical Atlantic.  Both Sr/Ca and d18O show a close relationship to ENSO and the NAO.  A quantitative comparison between extremes in mean March-May coral  d18O and the Nino3 and NAO indices imply that climate variability  in the northern tropical Atlantic is mainly forced by tropical  Pacific and North Atlantic variability. Spectral analysis suggests  that the relative importance of ENSO and the NAO is frequency  dependent, with ENSO dominating at interannual, and the NAO  dominating at interdecadal time scales. 
#--------------------
# Publication 
#       Authors: Hetzinger, S.; Pfeiffer, M.; Dullo, W.-C.; Ruprecht, E.
#       Published_Date_or_Year: 2006    
#       Published_Title: Sr/Ca and d18O in a fast-growing Diploria strigosa coral:  Evaluation of a new climate archive for the tropical Atlantic
#       Journal_Name: Geochem. Geophys. Geosyst.
#       Volume: 7
#       Edition: 
#       Issue: Q10002
#       Pages: 
#       DOI: 10.1029/2006GC001347
#       Online_Resource: http://onlinelibrary.wiley.com/doi/10.1029/2006GC001347/abstract
#       Full_Citation: Hetzinger, S., M. Pfeiffer, W.-C. Dullo, E. Ruprecht,  and D. Garbe-Sch�nberg. 2006.  Sr/Ca and d18O in a fast-growing Diploria strigosa coral:  Evaluation of a new climate archive for the tropical Atlantic.  Geochem. Geophys. Geosyst., 7, Q10002, doi:10.1029/2006GC001347.
#       Abstract:
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Isle de Gosier, Guadalupe, Lesser Antilles
#       Location: Ocean>Atlantic Ocean>North Atlantic Ocean>Caribbean Sea>Guadeloupe
#	Country: France 
#	Northernmost_Latitude: 16.20
# 	Southernmost_Latitude: 16.20
# 	Easternmost_Longitude: -61.49
# 	Westernmost_Longitude: -61.49
# 	Elevation: -1.7 m
#------------------
# Data_Collection   
#	Collection_Name: 10guad01a
#	Earliest_Year: 1895
#	Most_Recent_Year: 1999
#	Time_Unit: AD
#	Core_Length: 
#	Notes: 
#------------------
# Species
#	Species_Name: Diploria strigosa 
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Diploria strigosa, , permil VPDB, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Diploria strigosa, ,mmol/mol, ,Corals and Sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	Sr/Ca
1914.45	-4.271	8.896
1914.53	-4.356	8.892
1914.62	-4.346	8.881
1914.70	-4.217	8.860
1914.78	-4.248	8.868
1914.87	-4.101	8.873
1914.95	-3.940	8.895
1915.03	-3.859	8.933
1915.12	-3.877	8.969
1915.20	-3.933	8.971
1915.28	-4.015	8.953
1915.37	-4.227	8.924
1915.45	-4.219	8.954
1915.53	-4.355	8.894
1915.62	-4.395	8.867
1915.70	-4.184	8.836
1915.78	-4.084	8.856
1915.87	-3.985	8.875
1915.95	-3.887	8.896
1916.03	-3.792	8.916
1916.12	-3.802	8.928
1916.20	-3.812	8.939
1916.28	-3.895	8.933
1916.37	-4.003	8.931
1916.45	-4.143	8.932
1916.53	-4.260	8.938
1916.62	-4.299	8.916
1916.70	-4.241	8.859
1916.78	-4.291	8.877
1916.87	-4.087	8.900
1916.95	-3.880	8.912
1917.03	-3.756	8.922
1917.12	-3.703	8.933
1917.20	-3.674	8.908
1917.28	-3.723	8.910
1917.37	-3.846	8.933
1917.45	-3.969	8.929
1917.53	-4.102	8.899
1917.62	-4.247	8.867
1917.70	-4.298	8.844
1917.78	-4.311	8.882
1917.87	-4.199	8.908
1917.95	-4.034	8.945
1918.03	-3.862	8.980
1918.12	-3.753	8.999
1918.20	-3.830	9.006
1918.28	-3.976	8.965
1918.37	-4.168	8.916
1918.45	-4.256	8.904
1918.53	-4.274	8.899
1918.62	-4.302	8.871
1918.70	-4.306	8.848
1918.78	-4.253	8.856
1918.87	-4.185	8.865
1918.95	-4.099	8.876
1919.03	-3.961	8.914
1919.12	-3.913	8.953
1919.20	-3.978	8.994
1919.28	-3.930	8.956
1919.37	-4.016	8.935
1919.45	-4.246	8.902
1919.53	-4.348	8.875
1919.62	-4.190	8.875
1919.70	-4.192	8.881
1919.78	-4.368	8.881
1919.87	-4.304	8.931
1919.95	-4.125	8.905
1920.03	-3.960	8.922
1920.12	-3.863	8.990
1920.20	-3.813	8.970
1920.28	-3.931	8.994
1920.37	-4.025	8.941
1920.45	-4.109	8.917
1920.53	-4.224	8.902
1920.62	-4.386	8.858
1920.70	-4.522	8.830
1920.78	-4.554	8.873
1920.87	-4.387	8.876
1920.95	-4.101	8.895
1921.03	-3.906	8.939
1921.12	-3.920	8.990
1921.20	-3.934	9.018
1921.28	-4.002	8.952
1921.37	-4.145	8.906
1921.45	-4.274	8.887
1921.53	-4.364	8.872
1921.62	-4.398	8.849
1921.70	-4.312	8.853
1921.78	-4.257	8.846
1921.87	-4.081	8.857
1921.95	-4.005	8.883
1922.03	-3.962	8.919
1922.12	-3.864	8.956
1922.20	-3.861	8.966
1922.28	-4.038	8.974
1922.37	-4.126	8.966
1922.45	-4.102	8.940
1922.53	-4.223	8.934
1922.62	-4.306	8.923
1922.70	-4.340	8.906
1922.78	-4.263	8.995
1922.87	-4.100	8.959
1922.95	-4.196	8.936
1923.03	-3.955	9.003
1923.12	-3.694	9.038
1923.20	-3.619	9.040
1923.28	-3.595	9.017
1923.37	-3.788	9.010
1923.45	-3.979	8.975
1923.53	-4.186	8.900
1923.62	-4.299	8.907
1923.70	-4.422	8.912
1923.78	-4.322	8.892
1923.87	-4.123	8.883
1923.95	-3.934	8.890
1924.03	-3.805	8.910
1924.12	-3.777	8.939
1924.20	-3.929	8.976
1924.28	-3.926	8.930
1924.37	-3.963	8.917
1924.45	-4.238	8.915
1924.53	-4.262	8.886
1924.62	-4.402	8.889
1924.70	-4.318	8.871
1924.78	-4.185	8.883
1924.87	-4.002	8.892
1924.95	-3.758	8.898
1925.03	-3.825	8.942
1925.12	-3.895	8.974
1925.20	-3.967	8.992
1925.28	-4.053	8.993
1925.37	-4.037	8.974
1925.45	-4.133	8.929
1925.53	-4.277	8.888
1925.62	-4.352	8.878
1925.70	-4.413	8.882
1925.78	-4.337	8.905
1925.87	-4.246	8.937
1925.95	-4.133	8.980
1926.03	-3.963	9.004
1926.12	-3.848	9.018
1926.20	-3.801	9.021
1926.28	-3.834	8.986
1926.37	-3.912	8.968
1926.45	-4.057	8.939
1926.53	-4.206	8.895
1926.62	-4.289	8.853
1926.70	-4.309	8.846
1926.78	-4.338	8.850
1926.87	-4.230	8.877
1926.95	-4.047	8.883
1927.03	-3.934	8.927
1927.12	-3.759	8.980
1927.20	-3.765	8.994
1927.28	-3.866	8.998
1927.37	-3.941	8.963
1927.45	-4.109	8.912
1927.53	-4.310	8.868
1927.62	-4.410	8.851
1927.70	-4.296	8.862
1927.78	-4.215	8.856
1927.87	-4.002	8.832
1927.95	-3.933	8.847
1928.03	-3.904	8.894
1928.12	-3.810	8.943
1928.20	-3.930	8.966
1928.28	-3.911	8.964
1928.37	-4.032	8.946
1928.45	-4.158	8.907
1928.53	-4.259	8.880
1928.62	-4.345	8.891
1928.70	-4.401	8.908
1928.78	-4.333	8.929
1928.87	-4.184	8.918
1928.95	-3.940	8.938
1929.03	-3.840	8.977
1929.12	-3.733	8.978
1929.20	-3.613	9.027
1929.28	-3.837	9.007
1929.37	-3.976	8.981
1929.45	-4.006	8.946
1929.53	-4.207	8.909
1929.62	-4.372	8.874
1929.70	-4.492	8.842
1929.78	-4.299	8.879
1929.87	-4.127	8.905
1929.95	-3.983	8.917
1930.03	-3.809	8.944
1930.12	-3.748	8.974
1930.20	-3.831	9.009
1930.28	-3.842	8.996
1930.37	-4.061	8.968
1930.45	-3.996	8.944
1930.53	-4.237	8.896
1930.62	-4.224	8.933
1930.70	-4.261	8.898
1930.78	-4.229	8.868
1930.87	-4.032	8.903
1930.95	-3.866	8.943
1931.03	-3.802	8.962
1931.12	-3.826	8.965
1931.20	-3.882	8.980
1931.28	-4.006	8.962
1931.37	-4.135	8.933
1931.45	-4.268	8.891
1931.53	-4.264	8.863
1931.62	-4.270	8.852
1931.70	-4.289	8.862
1931.78	-4.110	8.888
1931.87	-3.991	8.885
1931.95	-3.860	8.946
1932.03	-3.797	9.004
1932.12	-3.841	8.991
1932.20	-3.788	9.002
1932.28	-3.863	9.006
1932.37	-4.012	8.969
1932.45	-4.195	8.943
1932.53	-4.253	8.923
1932.62	-4.258	8.900
1932.70	-4.375	8.848
1932.78	-4.103	8.871
1932.87	-3.856	8.910
1932.95	-3.768	8.976
1933.03	-3.730	9.018
1933.12	-3.644	9.009
1933.20	-3.680	9.024
1933.28	-3.754	8.995
1933.37	-3.922	8.963
1933.45	-4.086	8.922
1933.53	-4.194	8.899
1933.62	-4.246	8.900
1933.70	-4.284	8.850
1933.78	-4.228	8.889
1933.87	-4.030	8.919
1933.95	-3.835	8.918
1934.03	-3.709	8.938
1934.12	-3.758	8.950
1934.20	-3.665	8.973
1934.28	-3.733	8.946
1934.37	-3.968	8.922
1934.45	-3.937	8.966
1934.53	-4.284	8.856
1934.62	-4.377	8.859
1934.70	-4.637	8.847
1934.78	-4.250	8.881
1934.87	-4.186	8.875
1934.95	-4.089	8.895
1935.03	-3.954	8.915
1935.12	-3.884	8.910
1935.20	-3.836	8.952
1935.28	-4.035	8.902
1935.37	-4.203	8.868
1935.45	-4.332	8.855
1935.53	-4.460	8.849
1935.62	-4.503	8.844
1935.70	-4.436	8.842
1935.78	-4.326	8.841
1935.87	-4.204	8.843
1935.95	-4.064	8.846
1936.03	-3.986	8.881
1936.12	-3.982	8.906
1936.20	-4.069	8.921
1936.28	-4.181	8.921
1936.37	-4.294	8.921
1936.45	-4.324	8.880
1936.53	-4.353	8.840
1936.62	-4.422	8.870
1936.70	-4.491	8.900
1936.78	-4.419	8.867
1936.87	-4.277	8.859
1936.95	-4.046	8.881
1937.03	-3.920	8.935
1937.12	-3.845	8.965
1937.20	-3.833	8.962
1937.28	-3.976	8.934
1937.37	-4.118	8.901
1937.45	-4.177	8.881
1937.53	-4.267	8.885
1937.62	-4.437	8.895
1937.70	-4.406	8.835
1937.78	-4.270	8.860
1937.87	-4.134	8.885
1937.95	-4.075	8.898
1938.03	-4.012	8.911
1938.12	-3.808	8.948
1938.20	-3.605	8.986
1938.28	-3.683	8.973
1938.37	-3.845	8.947
1938.45	-4.105	8.916
1938.53	-4.328	8.886
1938.62	-4.387	8.871
1938.70	-4.328	8.893
1938.78	-4.303	8.869
1938.87	-4.051	8.915
1938.95	-3.981	8.896
1939.03	-3.814	8.956
1939.12	-3.795	8.982
1939.20	-3.745	8.989
1939.28	-3.813	8.964
1939.37	-3.948	8.936
1939.45	-4.126	8.905
1939.53	-4.347	8.862
1939.62	-4.546	8.823
1939.70	-4.497	8.850
1939.78	-4.414	8.837
1939.87	-4.218	8.839
1939.95	-4.094	8.846
1940.03	-4.012	8.866
1940.12	-3.952	8.908
1940.20	-4.124	8.952
1940.28	-4.138	8.942
1940.37	-4.165	8.924
1940.45	-4.207	8.895
1940.53	-4.309	8.882
1940.62	-4.372	8.858
1940.70	-4.384	8.820
1940.78	-4.390	8.837
1940.87	-4.338	8.857
1940.95	-4.138	8.909
1941.03	-3.911	8.968
1941.12	-3.803	8.993
1941.20	-3.809	8.953
1941.28	-4.112	8.950
1941.37	-4.253	8.887
