# Little Cayman, Cayman Islands, Coral d18O and Sr/Ca Data from 1887-2011 CE
#-----------------------------------------------------------------------
#               World Data Service for Paleoclimatology, Boulder
#                                   and
#                      NOAA Paleoclimatology Program
#-----------------------------------------------------------------------
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/23850
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/von_reumont2018/von_reumont2018-month.txt
#      Description: NOAA location of the template
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes, trace metals
#---------------------------------------
# Contribution_Date
#    Date: 2018-04-12
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2018-04-12
#---------------------------------------
# Title
#    Study_Name: Little Cayman, Cayman Islands, Coral d18O and Sr/Ca Data from 1887-2011 CE
#---------------------------------------
# Investigators
#      Investigators: von Reumont, Jonas; Hetzinger, Steffen; Garbe-Schönberg, Dieter; Manfrino, Carrie; Dullo, Wolf-Christian
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Chronologies based on seasonal cycles in trace element ratios; Analytical uncertainty: d18O D. strigosa  = 0.06 per mil; Sr/Ca D. strigosa = 0.01 mmol/mol
#         Provided Keywords: corals, Sr/Ca, oxygen isotopes, Cayman Islands, Caribbean
#---------------------------------------
# Publication
# Authors: von Reumont, J., S. Hetzinger, D. Garbe-Schönberg, C. Manfrino, and W.-C. Dullo
# Published_Date_or_Year: 2018
# Published_Title: Tracking interannual- to multidecadal-scale climate variability in the Atlantic Warm Pool using Central Caribbean coral data
# Journal_Name: Paleoceanography and Paleoclimatology
# Volume: 
# Edition: 
# Issue: 
# Pages: 
# Report Number: 
# DOI: 10.1002/2018PA003321
# Online_Resource: 
# Full_Citation: 
# Abstract: Atlantic Warm Pool (AWP) climate variability is subject to multiple influences of remote and local forcing. However, shortage of observational data before the midtwentieth century and of long-term sea surface temperature (SST) and climate records has hampered the detection and investigation of decadal- and longer-scale variability. We present new seasonally resolved 125-year records of coral d18O and Sr/Ca variations in the Central Caribbean Sea (Little Cayman, Cayman Islands; Diploria strigosa). Both geochemical proxies show decreasing long-term trends, indicating long-term warming. Sr/Ca indicates much stronger regional warming than large-scale grid-SST data, while d18O tracks large-scale SST changes in the Atlantic Warm Pool. Seawater d18O variations are reconstructed, indicating a drying trend over the past century. High spatial correlation between coral d18O and SST in the region of the Loop Current and Gulf Stream system suggests that Little Cayman is a sensitive location for detecting past large-scale temperature variability beyond the Central Caribbean region. More specifically, our d18O data track changes in North Atlantic Oscillation variability on decadal and multidecadal time scales providing insights into the temporal and spatial nonstationarity of the North Atlantic Oscillation. A combination of our d18O record with two coral records from different Caribbean sites reveals high spatial correspondence between coral d18O and SST variability in the North Atlantic subtropical gyre, where few instrumental measurements and proxies are available prior to the twentieth century. Our results clearly demonstrate the potential of combining proxy data to provide information from sparsely sampled areas, helping to reduce uncertainty in model-based projections.
#---------------------------------------
# Publication
# Authors: von Reumont, J., S. Hetzinger, D. Garbe-Schönberg, C. Manfrino, and W.-C. Dullo
# Published_Date_or_Year: 2016
# Published_Title: Impact of warming events on reef-scale temperature variability as captured in two Little Cayman coral Sr/Ca records
# Journal_Name: Geochemistry, Geophysics, Geosystems
# Volume: 
# Edition: 
# Issue: 
# Pages: 
# Report Number: 
# DOI: 10.1002/2015GC006194
# Online_Resource: 
# Full_Citation: 
# Abstract: The rising temperature of the world’s oceans is affecting coral reef ecosystems by increasing the frequency and severity of bleaching and mortality events. The susceptibility of corals to temperature stress varies on local and regional scales. Insights into potential controlling parameters are hampered by a lack of long term in situ data in most coral reef environments and sea surface temperature (SST) products often do not resolve reef-scale variations. Here we use 42 years (1970-2012) of coral Sr/Ca data to reconstruct seasonal- to decadal-scale SST variations in two adjacent but distinct reef environments at Little Cayman, Cayman Islands. Our results indicate that two massive Diploria strigosa corals growing in the lagoon and in the fore reef responded differently to past warming events. Coral Sr/Ca data from the shallow lagoon successfully record high summer temperatures confirmed by in situ observations (>33°C). Surprisingly, coral Sr/Ca from the deeper fore reef is strongly affected by thermal stress events, although seasonal temperature extremes and mean SSTs at this site are reduced compared to the lagoon. The shallow lagoon coral showed decadal variations in Sr/Ca, supposedly related to the modulation of lagoonal temperature through varying tidal water exchange, influenced by the 18.6-year lunar nodal cycle. Our results show that reef-scale SST variability can be much larger than suggested by satellite SST measurements. Thus, using coral SST proxy records from different reef zones combined with in situ observations will improve conservation programs that are developed to monitor and predict potential thermal stress on coral reefs.
#---------------------------------------
# Funding_Agency
#    Funding_Agency_Name: Deutsche Forschungsgemeinschaft (DFG)
#    Grant: HE 6251/2-1
#---------------------------------------
# Site Information
# Site_Name: LC3, Little Cayman
# Location: Cayman Islands
# Country: Cayman Islands
# Northernmost_Latitude: 19.70038
# Southernmost_Latitude: 19.70038
# Easternmost_Longitude: -80.05647
# Westernmost_Longitude: -80.05647
# Elevation: -9
#---------------------------------------
# Data_Collection
#   Collection_Name: LC3 Monthly vonReumont2018
#   First_Year: 1887
#   Last_Year: 2011
#   Time_Unit: AD
#   Core_Length: 0.69
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## Year	age,,,year Common Era,,corals and sclerosponges,,,N,centered on midpoint of each month of the year
## d18O	delta 18O,Diploria strigosa,,micromole per mole VPDB,,corals and sclerosponges,interpolated,isotope ratio mass spectrometry,N,interpolated linearly to monthly time steps
## Sr/Ca	strontium/calcium,Diploria strigosa,,millimole per mole,,corals and sclerosponges,interpolated,inductively coupled plasma optical emission spectrometry,N,interpolated linearly to monthly time steps
## HadISST_aug	sea surface temperature,,,degree Celsius,,climate reconstructions,corrected,,N,augmented HadISST1 SST data centered on 19.5°N and 79.5°W including the sampling site, using an ordinary least squares regression relationship between HadISST and SST data from the local Coral Reef Early Warning System (CREWS) station LCIY2 
## SST-d18O	sea surface temperature,,,degree Celsius,,climate reconstructions,calibrated,,N,calibrated using ordinary least squares regression between d18O and HadISST_aug
## SST-Sr/Ca	sea surface temperature,,,degree Celsius,,climate reconstructions,calibrated,,N,calibrated using ordinary least squares regression between Sr/Ca and HadISST_aug
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: NA
Year	d18O	Sr/Ca	HadISST_aug	SST-d18O	SST-Sr/Ca	
1922.46	-4.140	8.957	28.17	27.14	28.06	
1922.54	-4.279	8.930	28.53	28.83	29.32	
1922.63	-4.368	8.910	28.92	29.92	30.28	
1922.71	-4.391	8.903	28.93	30.20	30.60	
1922.79	-4.317	8.927	28.99	29.29	29.47	
1922.88	-3.920	8.957	27.83	24.45	28.05	
1922.96	-3.822	8.956	27.02	23.25	28.08	
1923.04	-3.848	8.990	25.85	23.58	26.50	
1923.13	-3.902	9.012	25.82	24.23	25.44	
1923.21	-4.121	8.987	25.57	26.91	26.63	
1923.29	-4.314	8.970	26.48	29.25	27.43	
1923.38	-4.439	8.970	27.22	30.78	27.43	
1923.46	-4.540	8.970	28.09	32.01	27.43	
1923.54	-4.504	8.968	28.49	31.58	27.52	
1923.63	-4.386	8.954	29.19	30.14	28.17	
1923.71	-4.225	8.944	29.08	28.17	28.66	
1923.79	-4.115	9.003	28.78	26.83	25.85	
1923.88	-4.192	8.981	27.82	27.77	26.90	
1923.96	-4.143	8.972	26.64	27.18	27.35	
1924.04	-4.027	8.989	26.29	25.76	26.51	
1924.13	-3.997	9.030	25.82	25.39	24.58	
1924.21	-4.240	8.981	25.51	28.35	26.92	
1924.29	-4.294	9.000	26.57	29.01	26.02	
1924.38	-4.380	8.978	27.82	30.07	27.03	
1924.46	-4.428	8.955	28.80	30.64	28.13	
1924.54	-4.418	8.956	29.01	30.53	28.11	
1924.63	-4.433	8.955	28.90	30.70	28.16	
1924.71	-4.411	8.946	28.99	30.44	28.57	
1924.79	-4.270	8.959	28.72	28.72	27.94	
1924.88	-4.277	8.953	27.87	28.80	28.23	
1924.96	-4.186	8.964	26.82	27.69	27.69	
1925.04	-4.137	8.994	26.21	27.10	26.29	
1925.13	-4.212	9.020	25.97	28.01	25.04	
1925.21	-4.105	9.016	25.81	26.71	25.24	
1925.29	-3.998	9.012	26.70	25.40	25.43	
1925.38	-4.076	9.007	27.77	26.35	25.66	
1925.46	-4.153	9.002	28.39	27.29	25.90	
1925.54	-4.214	8.982	28.54	28.04	26.85	
1925.63	-4.262	8.950	29.10	28.62	28.36	
1925.71	-4.315	8.926	29.46	29.26	29.52	
1925.79	-4.397	8.949	29.36	30.26	28.41	
1925.88	-4.409	8.964	28.30	30.42	27.69	
1925.96	-4.322	8.968	27.23	29.36	27.53	
1926.04	-4.262	8.988	26.17	28.63	26.57	
1926.13	-4.214	9.015	26.07	28.04	25.27	
1926.21	-4.279	9.001	26.20	28.83	25.96	
1926.29	-4.309	8.989	26.94	29.20	26.50	
1926.38	-4.259	8.988	28.01	28.58	26.59	
1926.46	-4.208	8.977	28.67	27.97	27.09	
1926.54	-4.158	8.962	29.44	27.35	27.83	
1926.63	-4.105	8.959	29.90	26.70	27.97	
1926.71	-4.039	8.961	29.62	25.90	27.86	
1926.79	-3.948	8.973	29.33	24.79	27.27	
1926.88	-3.948	8.960	28.24	24.79	27.91	
1926.96	-3.847	8.995	27.52	23.57	26.24	
1927.04	-3.706	9.025	26.05	21.84	24.82	
1927.13	-3.644	9.037	26.26	21.09	24.26	
1927.21	-3.700	9.035	26.27	21.77	24.32	
1927.29	-3.819	9.032	26.65	23.22	24.50	
1927.38	-4.062	9.017	27.97	26.18	25.18	
1927.46	-4.151	9.000	28.78	27.27	26.00	
1927.54	-4.217	8.965	29.11	28.07	27.64	
1927.63	-4.256	8.939	29.50	28.55	28.91	
1927.71	-4.249	8.931	29.56	28.46	29.28	
1927.79	-4.158	8.941	29.38	27.35	28.81	
1927.88	-3.963	8.974	28.46	24.98	27.22	
1927.96	-3.823	9.023	26.94	23.27	24.89	
1928.04	-3.785	9.030	26.00	22.81	24.58	
1928.13	-4.003	9.046	26.02	25.46	23.81	
1928.21	-4.021	9.030	26.10	25.69	24.56	
1928.29	-4.165	9.015	26.55	27.44	25.27	
1928.38	-4.163	9.020	27.63	27.42	25.06	
1928.46	-4.105	9.004	28.68	26.70	25.82	
1928.54	-4.152	8.965	29.10	27.28	27.66	
1928.63	-4.205	8.961	29.52	27.92	27.84	
1928.71	-4.256	8.920	29.78	28.55	29.81	
1928.79	-4.122	8.986	29.29	26.91	26.66	
1928.88	-3.974	8.989	28.33	25.11	26.55	
1928.96	-3.845	9.001	26.99	23.53	25.94	
1929.04	-3.817	9.032	26.19	23.20	24.45	
1929.13	-3.922	9.034	26.06	24.48	24.40	
1929.21	-3.971	9.039	26.24	25.08	24.12	
1929.29	-4.058	9.027	26.59	26.13	24.70	
1929.38	-4.141	9.006	27.61	27.15	25.71	
1929.46	-4.133	9.000	28.44	27.04	26.00	
1929.54	-4.088	9.000	28.88	26.50	26.00	
1929.63	-4.186	8.987	28.93	27.69	26.62	
1929.71	-4.277	8.980	29.26	28.80	26.95	
1929.79	-4.154	8.991	28.98	27.31	26.42	
1929.88	-4.100	9.007	27.99	26.65	25.69	
1929.96	-3.877	9.009	27.10	23.92	25.56	
1930.04	-3.881	9.036	26.23	23.97	24.28	
1930.13	-3.924	9.049	26.12	24.50	23.65	
1930.21	-3.861	8.998	26.24	23.74	26.08	
1930.29	-3.831	9.025	26.89	23.36	24.79	
1930.38	-3.965	8.982	27.89	24.99	26.87	
1930.46	-4.084	8.958	28.35	26.45	28.00	
1930.54	-4.168	8.969	28.86	27.48	27.49	
1930.63	-4.185	8.963	29.46	27.68	27.75	
1930.71	-4.203	8.919	29.63	27.90	29.88	
1930.79	-3.851	8.968	29.37	23.60	27.51	
1930.88	-3.765	8.977	28.43	22.56	27.09	
1930.96	-4.089	9.038	27.32	26.51	24.20	
1931.04	-4.072	9.019	26.30	26.30	25.09	
1931.13	-4.134	9.054	26.17	27.06	23.43	
1931.21	-4.167	9.025	26.14	27.47	24.81	
1931.29	-4.201	8.996	27.07	27.88	26.18	
1931.38	-4.264	8.985	28.02	28.64	26.69	
1931.46	-4.335	8.980	28.93	29.51	26.97	
1931.54	-4.359	8.967	29.12	29.80	27.57	
1931.63	-4.346	8.950	29.48	29.65	28.40	
1931.71	-4.308	8.946	29.68	29.18	28.57	
1931.79	-4.205	8.962	29.27	27.92	27.83	
1931.88	-4.036	8.945	28.40	25.86	28.60	
1931.96	-3.917	8.959	27.54	24.41	27.94	
1932.04	-3.910	8.999	26.76	24.33	26.06	
1932.13	-4.085	9.036	26.46	26.46	24.30	
1932.21	-4.104	9.029	26.38	26.70	24.61	
1932.29	-4.290	9.001	26.72	28.96	25.97	
1932.38	-4.293	8.985	28.12	29.00	26.74	
1932.46	-4.205	8.973	29.04	27.93	27.30	
1932.54	-4.245	8.949	29.45	28.42	28.41	
1932.63	-4.283	8.937	29.56	28.87	29.02	
1932.71	-4.306	8.921	29.61	29.16	29.76	
1932.79	-4.289	8.943	29.08	28.96	28.73	
1932.88	-4.228	8.971	28.33	28.20	27.36	
1932.96	-4.034	8.992	27.25	25.84	26.37	
1933.04	-3.972	9.009	26.50	25.08	25.59	
1933.13	-3.985	9.022	26.06	25.25	24.96	
1933.21	-3.852	9.014	26.13	23.62	25.33	
1933.29	-3.946	9.011	27.06	24.77	25.49	
1933.38	-4.034	9.002	28.12	25.84	25.90	
1933.46	-4.172	8.974	28.81	27.52	27.24	
1933.54	-4.276	8.947	29.22	28.79	28.51	
1933.63	-4.231	8.940	29.41	28.24	28.84	
1933.71	-4.138	8.928	29.51	27.11	29.45	
1933.79	-4.199	8.950	29.22	27.85	28.37	
1933.88	-4.054	8.969	28.15	26.08	27.48	
1933.96	-3.985	8.982	27.29	25.24	26.85	
1934.04	-4.105	8.991	26.37	26.70	26.44	
1934.13	-4.065	9.013	25.83	26.22	25.40	
1934.21	-4.027	9.000	26.04	25.76	26.01	
1934.29	-3.992	8.979	26.88	25.33	27.00	
1934.38	-3.986	8.964	27.76	25.25	27.71	
1934.46	-4.221	8.965	28.66	28.13	27.67	
1934.54	-4.235	8.975	29.24	28.29	27.20	
1934.63	-4.220	8.956	29.56	28.11	28.11	
1934.71	-4.248	8.907	29.76	28.45	30.43	
1934.79	-4.225	8.950	29.48	28.17	28.37	
1934.88	-4.152	8.956	28.17	27.28	28.09	
1934.96	-4.201	8.996	26.96	27.87	26.19	
1935.04	-4.079	8.998	26.11	26.39	26.07	
1935.13	-3.974	9.032	25.95	25.11	24.49	
1935.21	-3.978	9.012	26.00	25.15	25.43	
1935.29	-4.074	8.978	26.87	26.33	27.07	
1935.38	-4.171	9.010	27.97	27.52	25.52	
1935.46	-4.261	8.999	28.87	28.61	26.05	
1935.54	-4.393	8.954	29.10	30.22	28.19	
1935.63	-4.524	8.934	29.07	31.81	29.15	
1935.71	-4.407	8.899	29.33	30.39	30.79	
1935.79	-4.409	8.916	28.74	30.41	30.00	
1935.88	-4.316	8.938	28.09	29.28	28.95	
1935.96	-4.040	8.971	26.87	25.92	27.37	
1936.04	-3.940	8.994	26.16	24.69	26.27	
1936.13	-3.935	9.012	25.95	24.64	25.42	
1936.21	-4.078	8.999	25.88	26.38	26.04	
1936.29	-4.127	8.983	26.82	26.98	26.79	
1936.38	-4.261	8.961	27.80	28.61	27.84	
1936.46	-4.148	8.943	28.90	27.23	28.72	
1936.54	-4.278	8.917	29.45	28.81	29.95	
1936.63	-4.354	8.897	29.41	29.75	30.90	
1936.71	-4.315	8.888	29.48	29.26	31.34	
1936.79	-4.101	8.967	29.44	26.66	27.59	
1936.88	-4.005	8.992	28.35	25.48	26.39	
1936.96	-3.952	9.022	27.36	24.84	24.97	
1937.04	-3.890	9.043	26.81	24.09	23.95	
1937.13	-3.942	9.057	26.38	24.72	23.28	
1937.21	-4.091	9.050	26.30	26.54	23.64	
1937.29	-4.198	9.032	26.90	27.85	24.47	
1937.38	-4.148	9.005	27.87	27.23	25.75	
1937.46	-4.156	8.986	28.80	27.33	26.67	
1937.54	-4.174	8.963	29.26	27.54	27.77	
1937.63	-4.182	8.927	29.69	27.64	29.47	
1937.71	-4.296	8.923	30.02	29.04	29.65	
1937.79	-4.261	8.927	29.49	28.60	29.47	
1937.88	-3.998	8.934	28.60	25.40	29.15	
1937.96	-4.146	8.970	27.04	27.21	27.43	
1938.04	-4.046	9.009	26.23	25.99	25.59	
1938.13	-3.914	9.034	25.76	24.37	24.37	
1938.21	-3.927	9.032	25.92	24.53	24.47	
1938.29	-4.052	9.021	26.55	26.06	25.01	
1938.38	-4.071	9.008	27.91	26.29	25.62	
1938.46	-3.946	8.994	28.81	24.77	26.28	
1938.54	-4.095	8.987	29.07	26.58	26.64	
1938.63	-4.278	8.952	29.33	28.82	28.30	
1938.71	-4.467	8.897	29.57	31.12	30.91	
1938.79	-4.338	8.910	29.24	29.55	30.31	
1938.88	-4.211	8.938	28.48	28.00	28.96	
1938.96	-4.041	8.974	27.46	25.93	27.23	
1939.04	-3.922	9.012	26.49	24.48	25.43	
1939.13	-3.981	9.043	26.46	25.20	23.95	
1939.21	-3.968	9.029	26.30	25.04	24.64	
1939.29	-3.964	9.002	26.97	24.99	25.89	
1939.38	-4.027	8.983	27.70	25.76	26.83	
1939.46	-4.232	8.991	28.60	28.26	26.41	
1939.54	-4.332	8.954	29.31	29.47	28.18	
1939.63	-4.390	8.933	29.30	30.19	29.19	
1939.71	-4.420	8.935	29.61	30.55	29.09	
1939.79	-4.407	8.963	29.35	30.39	27.74	
1939.88	-4.289	8.977	28.60	28.95	27.11	
1939.96	-4.154	8.992	27.06	27.31	26.36	
1940.04	-4.029	8.974	26.11	25.78	27.22	
1940.13	-4.064	9.030	25.79	26.20	24.59	
1940.21	-4.027	9.024	25.86	25.75	24.88	
1940.29	-3.984	8.999	26.63	25.23	26.04	
1940.38	-4.063	8.973	27.76	26.20	27.28	
1940.46	-4.115	8.962	28.73	26.83	27.83	
1940.54	-4.122	8.974	29.27	26.91	27.25	
1940.63	-4.148	8.971	29.39	27.23	27.37	
1940.71	-4.184	8.961	29.23	27.67	27.87	
1940.79	-4.043	8.979	28.92	25.95	26.99	
1940.88	-3.995	8.972	28.21	25.36	27.32	
1940.96	-4.001	8.989	27.15	25.44	26.51	
1941.04	-3.999	9.014	26.29	25.41	25.33	
1941.13	-3.943	9.026	26.07	24.73	24.74	
1941.21	-4.028	9.019	26.11	25.76	25.10	
1941.29	-4.150	9.006	27.08	27.26	25.72	
1941.38	-4.211	8.983	27.92	28.00	26.80	
1941.46	-4.220	8.952	28.61	28.11	28.29	
1941.54	-4.215	8.929	29.00	28.05	29.38	
1941.63	-4.173	8.926	29.61	27.53	29.53	
1941.71	-4.133	8.928	29.57	27.05	29.41	
1941.79	-4.324	8.959	29.65	29.38	27.93	
1941.88	-4.205	8.971	29.06	27.92	27.40	
1941.96	-4.099	8.991	27.71	26.64	26.41	
1942.04	-3.881	9.011	26.64	23.98	25.47	
1942.13	-4.100	9.040	26.39	26.64	24.12	
1942.21	-4.098	9.017	26.58	26.62	25.17	
1942.29	-4.040	8.980	27.20	25.92	26.95	
1942.38	-4.093	8.988	28.18	26.56	26.55	
1942.46	-4.262	8.982	28.97	28.63	26.85	
1942.54	-4.558	8.959	29.48	32.23	27.96	
1942.63	-4.316	8.981	29.46	29.28	26.89	
1942.71	-4.543	8.931	29.55	32.05	29.26	
1942.79	-4.283	8.957	29.22	28.88	28.07	
1942.88	-4.318	8.947	28.47	29.30	28.52	
1942.96	-4.226	8.970	27.35	28.18	27.41	
1943.04	-4.139	9.007	26.42	27.12	25.67	
1943.13	-4.289	9.038	26.43	28.95	24.21	
1943.21	-4.277	9.008	26.21	28.80	25.64	
1943.29	-4.419	8.983	26.85	30.54	26.80	
1943.38	-4.411	8.973	27.90	30.44	27.29	
1943.46	-4.391	8.982	28.44	30.19	26.85	
1943.54	-4.447	8.989	29.17	30.88	26.55	
1943.63	-4.220	8.976	29.61	28.11	27.13	
1943.71	-4.190	8.959	29.76	27.75	27.97	
1943.79	-4.113	8.988	29.23	26.80	26.57	
1943.88	-4.094	9.012	28.31	26.57	25.41	
1943.96	-4.107	9.004	27.47	26.73	25.81	
1944.04	-4.186	9.005	26.59	27.70	25.79	
1944.13	-4.150	9.037	26.57	27.26	24.26	
1944.21	-4.129	9.018	26.62	27.00	25.14	
1944.29	-4.150	9.004	27.29	27.26	25.79	
1944.38	-4.211	8.995	28.09	28.01	26.23	
1944.46	-4.300	8.980	28.92	29.08	26.94	
1944.54	-4.396	8.964	29.44	30.25	27.73	
1944.63	-4.460	8.942	29.73	31.04	28.75	
1944.71	-4.504	8.934	29.81	31.58	29.16	
1944.79	-4.442	8.949	29.50	30.82	28.43	
1944.88	-4.271	8.943	28.69	28.73	28.71	
1944.96	-4.000	8.959	27.52	25.42	27.96	
1945.04	-4.103	8.976	26.59	26.69	27.15	
1945.13	-4.201	9.001	26.32	27.88	25.94	
1945.21	-4.290	8.974	26.76	28.96	27.24	
1945.29	-4.302	8.963	27.28	29.11	27.75	
1945.38	-4.389	8.956	28.08	30.17	28.09	
1945.46	-4.444	8.955	28.74	30.85	28.16	
1945.54	-4.499	8.927	29.36	31.51	29.47	
1945.63	-4.460	8.893	29.70	31.04	31.10	
1945.71	-4.438	8.890	29.46	30.77	31.23	
1945.79	-4.480	8.931	29.37	31.28	29.26	
1945.88	-4.274	8.938	28.54	28.76	28.96	
1945.96	-4.331	8.945	27.69	29.47	28.60	
1946.04	-4.135	8.959	26.57	27.07	27.96	
1946.13	-4.097	9.006	26.37	26.61	25.70	
1946.21	-4.223	8.976	26.34	28.15	27.13	
1946.29	-4.344	8.967	27.12	29.62	27.58	
1946.38	-4.425	8.954	27.97	30.61	28.18	
1946.46	-4.499	8.945	29.01	31.51	28.63	
1946.54	-4.597	8.946	29.10	32.71	28.58	
1946.63	-4.525	8.916	29.04	31.83	30.01	
1946.71	-4.505	8.907	29.49	31.58	30.41	
1946.79	-4.537	8.916	29.64	31.97	29.99	
1946.88	-4.408	8.920	28.49	30.40	29.80	
1946.96	-4.290	8.935	27.41	28.96	29.09	
1947.04	-4.195	8.964	26.74	27.81	27.71	
1947.13	-4.150	8.969	26.37	27.26	27.49	
1947.21	-4.235	8.956	26.27	28.29	28.12	
1947.29	-4.279	8.943	27.09	28.83	28.69	
1947.38	-4.041	8.962	27.90	25.93	27.83	
1947.46	-4.313	8.943	28.71	29.24	28.73	
1947.54	-4.438	8.913	29.08	30.77	30.16	
1947.63	-4.516	8.899	29.41	31.72	30.81	
1947.71	-4.438	8.895	29.46	30.77	31.01	
1947.79	-4.442	8.907	29.19	30.82	30.42	
1947.88	-4.449	8.927	28.36	30.91	29.48	
1947.96	-4.314	8.966	26.99	29.26	27.61	
1948.04	-4.193	8.983	26.20	27.78	26.81	
1948.13	-4.219	9.002	26.58	28.09	25.90	
1948.21	-4.147	8.994	26.62	27.22	26.28	
1948.29	-4.269	8.965	26.94	28.71	27.69	
1948.38	-4.407	8.966	28.16	30.39	27.63	
1948.46	-4.532	8.938	29.01	31.91	28.97	
1948.54	-4.571	8.970	29.03	32.39	27.45	
1948.63	-4.533	8.964	29.37	31.93	27.70	
1948.71	-4.270	8.934	29.50	28.72	29.12	
1948.79	-4.173	8.980	29.13	27.54	26.96	
1948.88	-4.031	8.990	28.29	25.81	26.47	
1948.96	-4.109	9.008	27.54	26.75	25.60	
1949.04	-4.095	9.021	26.59	26.59	25.02	
1949.13	-4.037	9.037	26.37	25.88	24.26	
1949.21	-4.211	9.028	26.36	28.00	24.65	
1949.29	-4.331	9.015	27.21	29.46	25.28	
1949.38	-4.360	8.993	28.04	29.81	26.31	
1949.46	-4.421	8.970	28.74	30.56	27.44	
1949.54	-4.503	8.945	29.16	31.56	28.63	
1949.63	-4.585	8.937	29.56	32.57	28.99	
1949.71	-4.653	8.934	29.58	33.39	29.14	
1949.79	-4.579	8.946	29.26	32.48	28.58	
1949.88	-4.471	8.951	28.43	31.17	28.33	
1949.96	-4.333	8.961	27.31	29.48	27.86	
1950.04	-4.163	8.984	26.20	27.42	26.77	
1950.13	-4.064	8.986	25.88	26.21	26.66	
1950.21	-4.075	8.985	26.12	26.34	26.73	
1950.29	-4.153	8.977	26.56	27.29	27.08	
1950.38	-4.239	8.961	27.34	28.34	27.84	
1950.46	-4.375	8.952	28.23	30.00	28.28	
1950.54	-4.464	8.932	28.88	31.08	29.26	
1950.63	-4.544	8.902	29.20	32.06	30.65	
1950.71	-4.661	8.868	29.54	33.49	32.26	
1950.79	-4.696	8.887	29.22	33.92	31.39	
1950.88	-4.524	8.897	28.36	31.82	30.91	
1950.96	-4.378	8.928	26.85	30.04	29.42	
1951.04	-4.318	8.947	26.06	29.31	28.51	
1951.13	-4.448	8.981	25.68	30.90	26.90	
1951.21	-4.392	8.975	25.79	30.21	27.17	
1951.29	-4.345	8.966	26.80	29.64	27.62	
1951.38	-4.336	8.954	27.96	29.53	28.17	
1951.46	-4.377	8.931	28.87	30.02	29.30	
1951.54	-4.444	8.904	29.22	30.84	30.57	
1951.63	-4.575	8.894	29.82	32.44	31.07	
1951.71	-4.537	8.890	29.84	31.98	31.26	
1951.79	-4.386	8.897	29.51	30.14	30.92	
1951.88	-4.352	8.919	28.71	29.72	29.84	
1951.96	-4.226	8.949	27.55	28.18	28.42	
1952.04	-4.307	8.957	26.70	29.17	28.06	
1952.13	-4.280	8.977	26.40	28.85	27.11	
1952.21	-4.265	8.974	26.57	28.65	27.22	
1952.29	-4.506	8.964	27.20	31.60	27.73	
1952.38	-4.655	8.924	28.36	33.41	29.64	
1952.46	-4.356	8.939	29.14	29.77	28.92	
1952.54	-4.201	8.943	29.30	27.88	28.72	
1952.63	-4.492	8.902	29.78	31.42	30.64	
1952.71	-4.529	8.918	29.89	31.88	29.89	
1952.79	-4.422	8.941	29.81	30.58	28.79	
1952.88	-4.333	8.928	28.66	29.49	29.43	
1952.96	-4.251	8.943	27.27	28.49	28.70	
1953.04	-4.147	8.973	26.30	27.22	27.31	
1953.13	-4.059	8.980	26.24	26.15	26.94	
1953.21	-4.207	8.970	26.50	27.95	27.41	
1953.29	-4.355	8.961	27.13	29.76	27.88	
1953.38	-4.354	8.951	28.29	29.74	28.35	
1953.46	-4.323	8.941	28.60	29.36	28.82	
1953.54	-4.343	8.930	29.10	29.61	29.31	
1953.63	-4.440	8.919	29.54	30.79	29.84	
1953.71	-4.537	8.908	29.67	31.97	30.38	
1953.79	-4.540	8.919	29.36	32.01	29.84	
1953.88	-4.315	8.939	28.71	29.27	28.88	
1953.96	-4.100	8.968	27.69	26.65	27.55	
1954.04	-4.168	8.989	26.74	27.47	26.51	
1954.13	-4.166	8.999	26.56	27.45	26.04	
1954.21	-4.146	8.996	26.56	27.21	26.18	
1954.29	-4.115	8.984	27.48	26.83	26.75	
1954.38	-4.090	8.974	28.40	26.53	27.26	
1954.46	-4.173	8.983	28.73	27.54	26.79	
1954.54	-4.255	8.991	29.00	28.54	26.41	
1954.63	-4.317	8.958	29.45	29.29	28.00	
1954.71	-4.381	8.926	29.52	30.07	29.52	
1954.79	-4.492	8.928	28.94	31.43	29.42	
1954.88	-4.476	8.940	28.10	31.23	28.86	
1954.96	-4.355	8.963	27.08	29.75	27.78	
1955.04	-4.156	8.999	26.21	27.33	26.06	
1955.13	-4.134	9.030	25.92	27.07	24.57	
