﻿# Palmyra Island Coral 110 Year Sr/Ca SST and d18Osw
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/10373
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2011-02-01
#--------------------
# Title
#	Study_Name: Palmyra Island Coral 110 Year Sr/Ca SST and d18Osw 
#--------------------
# Investigators
#       Investigators: Nurhati, I.S.; Cobb, K.M.; Di Lorenzo, E.
#--------------------
# Description_and_Notes
#	Description: This dataset contains coral-derived sea-surface temperature (SST, via Sr/Ca) and salinity (SSS, via the oxygen isotopic composition of seawater or d18Osw) reconstructions from Palmyra Island of the Line Islands chain in the central tropical Pacific, for the period 1886-1998. Cobb et al. [2001] presented the century-long coral oxygen isotopic (d18O) record from Palmyra, and here we present the century-long Sr/Ca and d18Osw records from Palmyra. The late 20th century portion of the Sr/Ca and d18Osw records was presented in Nurhati et al.[2009]. We measured coral d18O values on a GV Isoprime-Multiprep mass spectrometer with an analytical precision of ± 0.05‰ (1sigma), and Sr/Ca ratios with a Jobin Yvon Ultima 2C Inductively Coupled Plasma-Optical Emission Spectrometer (ICP-OES) with an analytical precision of ± 0.07% or ± 0.006 mmol/mol(1s) using the nearest-neighbor correction method from Schrag [1999]. We used the monthly 1ºx1º IGOSS SST dataset [Reynolds et al., 2002] to calibrate Sr/Ca ratios via reduced major axis regression, where (SST)palm = 130.43 – 11.39 x (Sr/Ca)palm (Nov 1981-Mar 1998; R=-0.71; CI > 99%). We derive the oxygen isotopic composition of seawater (d18Osw) by subtracting the Sr/Ca-derived SST contribution from coral d18O following the method outlined in Ren et al. [2003]. Fairbanks et al. [1997] find an empirical linear relationship between d18Osw and SSS in the central tropical Pacific, so we use the d18Osw records to reconstruct SSS variability associated with changes in the hydrological balance. Note- Coral d18O data has been previously published by Cobb et el. (2001). Sr/Ca data from 1981-1998 was used for the Sr/Ca-SST calibration. Coral d18O, Sr/Ca-derived SST and d18Osw data from 1886 to 1998 were used in the trend calculations reported in the paper.
#--------------------
# Publication 
#       Authors: Nurhati, I.S., K.M. Cobb, and E. Di Lorenzo
#       Published_Date_or_Year: 2011-07-01      
#       Published_Title:  Decadal-scale SST and Salinity Variations in the Central Tropical Pacific: Signatures of Natural and Anthropogenic Climate Change 
#       Journal_Name: Journal of Climate
#       Volume: 24
#       Edition: 
#       Issue: 13
#       Pages: 3294-3308
#       DOI: 10.1175/2011JCLI3852.1
#       Online_Resource: 
#       Full_Citation:
#       Abstract: Accurate projections of future temperature and precipitation patterns in many regions of the world depend on quantifying anthropogenic signatures in tropical Pacific climate against its rich background of natural variability. However, the detection of anthropogenic signatures in the region is hampered by the lack of continuous, century-long instrumental climate records. This study presents coral-based sea-surface temperature (SST) and salinity proxy records from Palmyra Island in the central tropical Pacific over the 20th century, based on coral Sr/Ca and the oxygen isotopic composition of seawater (d18OSW), respectively. On interannual timescales, the Sr/Ca-based SST record captures both eastern- and central- Pacific warming "flavors" of El Nino-Southern Oscillation (ENSO) variability (R=0.65 and 0.67, respectively). On decadal timescales, the SST proxy record is highly correlated to the North Pacific Gyre Oscillation (NPGO; R=-0.85), reflecting strong dynamical links between the central Pacific warming mode and extratropical decadal climate variability. Decadal-scale salinity variations implied by the coral-based d18OSW record are significantly correlated with the Pacific Decadal Oscillation (PDO; R=0.54). The salinity proxy record is dominated by an unprecedented trend towards lighter d18OSW values since the mid-20th century, implying that a significant freshening has taken place in the region, in line with climate model projections showing enhanced hydrological patterns under greenhouse forcing. Taken together, the new coral records suggest that low-frequency SST and salinity variations in the central tropical Pacific are controlled by different sets of dynamics, and that recent hydrological trends in this region may be related to anthropogenic climate change. 
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Palmyra Island, Central Pacific
#       Location: Ocean>Pacific Ocean>Central Pacific Ocean
#	Country: United States 
#	Northernmost_Latitude: 5.87
# 	Southernmost_Latitude: 5.87
# 	Easternmost_Longitude: -162.13
# 	Westernmost_Longitude: -162.13
# 	Elevation: -10 m 
#------------------
# Data_Collection   
#	Collection_Name: 11cpac01a
#	Earliest_Year: 1886
#	Most_Recent_Year: 1998
#	Time_Unit: AD
#	Core_Length: 3 m
#	Notes:   +/- .05 PPM precision on delta18O values and +/- .006 mmol/mol precision on Sr/Ca values and +/- .3 precision on age values. Prevous name- Palmyra2011Poritesd18O_Sr_Ca
#------------------
# Species 
#	Species_Name: Porites lutea 
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
#  
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Porites lutea, ,permil,,Corals and Sclerosponges, ,GV Isoprime-Multiprep mass spectrometer,N
##Sr/Ca	Strontium/Calcium, Porites lutea, ,mmol/mol, ,Corals and Sclerosponges, ,Jobin Yvon Ultima 2C Inductively Coupled Plasma-Optical Emission Spectrometer,N
##sst	sea surface temperature, , , degrees Celsius, ,Climate Reconstructions, , ,N
##d18O_sw	delta 18O, sea water, ,permil, ,Climate Reconstructions, , coral d18O and Sr/Ca,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	d18O	Sr/Ca	sst	d18O_sw
1975.79	-4.75	9.02	27.69	0.82
1975.71	-4.75	9.00	27.94	0.88
1975.63	-4.79	9.03	27.57	0.76
1975.54	-4.68	9.05	27.37	0.83
1975.46	-4.68	9.06	27.22	0.79
1975.38	-4.66	9.09	26.87	0.74
1975.29	-4.66	9.01	27.78	0.93
1975.21	-4.68	9.04	27.48	0.85
1975.13	-4.66	9.03	27.56	0.89
1975.04	-4.79	9.03	27.65	0.78
1974.96	-4.78	9.01	27.88	0.83
1974.88	-4.78	9.04	27.48	0.75
1974.79	-4.90	8.95	28.56	0.86
1974.71	-5.10	8.98	28.13	0.57
1974.63	-5.14	8.93	28.79	0.67
1974.54	-4.96	8.92	28.82	0.85
1974.46	-4.90	8.94	28.65	0.88
1974.38	-4.79	9.01	27.82	0.81
1974.29	-4.77	9.04	27.48	0.76
1974.21	-4.62	9.07	27.14	0.84
1974.13	-4.63	9.01	27.88	0.98
1974.04	-4.57	9.00	27.94	1.06
1973.96	-4.56	8.97	28.28	1.14
1973.88	-4.61	9.01	27.82	0.99
1973.79	-4.69	8.97	28.24	1.00
1973.71	-4.66	8.97	28.23	1.03
1973.63	-4.86	9.00	27.96	0.77
1973.54	-4.75	9.02	27.71	0.83
1973.46	-4.63	9.05	27.40	0.88
1973.38	-4.72	9.00	27.95	0.91
1973.29	-4.79	8.99	28.11	0.87
1973.21	-4.73	8.97	28.28	0.97
1973.13	-4.67	8.95	28.51	1.08
1973.04	-4.88	8.94	28.62	0.89
1972.96	-5.27	8.90	29.13	0.61
1972.88	-5.38	8.86	29.52	0.58
1972.79	-5.42	8.88	29.30	0.49
1972.71	-5.45	8.90	29.11	0.42
1972.63	-5.37	8.88	29.30	0.54
1972.54	-5.18	8.91	28.96	0.66
1972.46	-5.02	8.94	28.62	0.75
1972.38	-4.92	8.94	28.57	0.84
1972.29	-4.72	9.02	27.71	0.86
1972.21	-4.76	8.97	28.23	0.93
1972.13	-4.71	9.03	27.59	0.84
1972.04	-4.76	9.00	27.94	0.87
1971.96	-4.70	9.02	27.71	0.88
1971.88	-4.76	9.04	27.48	0.77
1971.79	-4.86	8.96	28.39	0.86
1971.71	-4.86	8.97	28.34	0.85
1971.63	-4.89	8.99	28.04	0.76
1971.54	-4.74	8.95	28.46	1.00
1971.46	-4.69	8.93	28.73	1.10
1971.38	-4.63	9.03	27.62	0.93
1971.29	-4.65	9.01	27.85	0.96
1971.21	-4.65	8.99	28.09	1.01
1971.13	-4.61	8.97	28.28	1.09
1971.04	-4.66	9.04	27.48	0.87
1970.96	-4.69	9.06	27.25	0.79
1970.88	-4.73	9.08	27.03	0.70
1970.79	-4.77	8.98	28.22	0.92
1970.71	-4.87	8.95	28.51	0.88
1970.63	-4.89	8.99	28.07	0.76
1970.54	-4.85	8.98	28.14	0.82
1970.46	-4.82	9.01	27.88	0.79
1970.38	-4.78	9.05	27.42	0.74
1970.29	-4.81	9.04	27.50	0.72
1970.21	-4.83	9.03	27.64	0.73
1970.13	-4.79	9.01	27.82	0.81
1970.04	-4.86	9.01	27.78	0.73
1969.96	-5.04	8.93	28.77	0.76
1969.88	-5.28	8.91	29.02	0.57
1969.79	-5.16	8.93	28.73	0.63
1969.71	-5.37	8.88	29.30	0.54
1969.63	-5.49	8.91	28.96	0.35
1969.54	-5.43	8.91	28.96	0.41
1969.46	-5.37	8.91	28.96	0.47
1969.38	-5.31	8.91	28.96	0.53
1969.29	-5.21	8.92	28.90	0.62
1969.21	-5.11	8.92	28.84	0.70
1969.13	-5.02	8.93	28.77	0.78
1969.04	-5.16	8.96	28.43	0.57
1968.96	-5.07	8.91	28.96	0.77
1968.88	-5.19	8.91	28.96	0.65
1968.79	-5.24	8.84	29.76	0.77
1968.71	-5.31	8.86	29.53	0.65
1968.63	-5.23	8.89	29.19	0.66
1968.54	-5.03	8.93	28.71	0.76
1968.46	-5.03	8.89	29.25	0.87
1968.38	-4.97	8.87	29.47	0.98
1968.29	-4.93	8.89	29.16	0.95
1968.21	-4.89	8.92	28.89	0.94
1968.13	-4.94	9.01	27.82	0.66
1968.04	-4.94	8.95	28.56	0.82
1967.96	-5.00	8.97	28.29	0.70
1967.88	-4.99	8.96	28.39	0.73
1967.79	-5.02	8.90	29.10	0.85
1967.71	-5.08	8.88	29.27	0.82
1967.63	-5.12	8.93	28.69	0.66
1967.54	-5.05	8.88	29.30	0.86
1967.46	-5.07	8.91	29.00	0.78
1967.38	-4.96	8.95	28.53	0.79
1967.29	-5.01	8.97	28.24	0.68
1967.21	-4.96	8.96	28.39	0.76
1967.13	-4.90	9.01	27.86	0.71
1967.04	-4.88	9.00	27.92	0.74
1966.96	-4.92	9.00	27.99	0.72
1966.88	-4.98	8.97	28.25	0.71
1966.79	-5.00	8.88	29.27	0.91
1966.71	-5.18	8.83	29.84	0.85
1966.63	-5.22	8.86	29.51	0.74
1966.54	-5.13	8.89	29.19	0.76
1966.46	-5.05	8.90	29.03	0.80
1966.38	-5.03	8.89	29.16	0.85
1966.29	-5.04	8.94	28.62	0.73
1966.21	-5.00	8.94	28.62	0.77
1966.13	-5.03	8.93	28.72	0.76
1966.04	-5.06	8.94	28.62	0.71
1965.96	-4.99	8.92	28.82	0.82
1965.88	-5.07	8.90	29.08	0.79
1965.79	-5.14	8.93	28.78	0.66
1965.71	-5.21	8.85	29.60	0.76
1965.63	-5.38	8.82	30.04	0.69
1965.54	-5.32	8.87	29.43	0.62
1965.46	-5.23	8.85	29.69	0.76
1965.38	-5.02	8.90	29.08	0.84
1965.29	-4.94	8.94	28.60	0.83
1965.21	-4.92	8.97	28.25	0.77
1965.13	-4.88	9.03	27.55	0.67
1965.04	-4.79	8.98	28.16	0.88
1964.96	-4.78	8.97	28.24	0.91
1964.88	-4.83	8.99	28.05	0.82
1964.79	-4.74	9.05	27.37	0.77
1964.71	-4.92	9.04	27.48	0.61
1964.63	-4.91	9.00	27.99	0.73
1964.54	-4.83	9.00	27.96	0.80
1964.46	-4.84	8.98	28.16	0.83
1964.38	-4.89	8.99	28.00	0.75
1964.29	-4.78	9.00	27.91	0.84
1964.21	-4.78	9.00	27.89	0.84
1964.13	-4.79	8.98	28.16	0.88
1964.04	-4.78	8.94	28.66	1.00
1963.96	-4.89	8.93	28.73	0.90
1963.88	-5.11	8.84	29.80	0.91
1963.79	-5.14	8.89	29.21	0.75
1963.71	-5.17	8.87	29.42	0.77
1963.63	-5.19	8.83	29.87	0.84
1963.54	-5.14	8.90	29.08	0.72
1963.46	-5.12	8.91	28.92	0.71
1963.38	-4.94	8.98	28.22	0.75
1963.29	-4.83	8.94	28.68	0.95
1963.21	-4.79	8.99	28.05	0.86
1963.13	-4.82	9.03	27.59	0.73
1963.04	-4.80	9.00	27.97	0.83
1962.96	-4.80	9.04	27.48	0.73
1962.88	-4.83	8.99	28.09	0.83
1962.79	-4.90	8.96	28.45	0.83
1962.71	-4.97	8.93	28.73	0.82
1962.63	-5.04	8.97	28.26	0.65
1962.54	-5.00	8.98	28.19	0.68
1962.46	-4.91	8.98	28.12	0.76
1962.38	-4.79	8.99	28.06	0.86
1962.29	-4.74	8.97	28.25	0.95
1962.21	-4.71	8.97	28.33	1.00
1962.13	-4.72	8.99	28.09	0.94
1962.04	-4.73	8.96	28.39	0.99
1961.96	-4.76	9.01	27.80	0.84
1961.88	-4.81	8.95	28.48	0.93
1961.79	-4.77	8.93	28.69	1.01
1961.71	-4.79	8.95	28.53	0.96
1961.63	-5.00	8.92	28.85	0.82
1961.54	-4.90	8.98	28.16	0.77
1961.46	-4.87	8.95	28.51	0.88
1961.38	-4.84	9.00	27.94	0.79
1961.29	-4.79	9.04	27.48	0.74
1961.21	-4.80	8.98	28.14	0.87
1961.13	-4.75	9.03	27.59	0.80
1961.04	-4.86	9.05	27.37	0.65
1960.96	-4.89	9.04	27.48	0.64
1960.88	-4.90	9.03	27.57	0.65
1960.79	-4.90	8.98	28.16	0.77
1960.71	-4.86	8.96	28.39	0.86
1960.63	-4.87	8.93	28.79	0.94
1960.54	-4.92	8.98	28.21	0.76
1960.46	-4.91	9.00	27.94	0.72
1960.38	-4.83	8.97	28.28	0.87
1960.29	-4.82	8.99	28.10	0.84
1960.21	-4.87	9.00	27.91	0.75
1960.13	-4.78	9.02	27.71	0.80
1960.04	-4.78	9.03	27.59	0.77
1959.96	-4.82	9.04	27.48	0.71
1959.88	-4.89	9.01	27.78	0.70
1959.79	-4.99	8.98	28.22	0.70
1959.71	-5.07	9.00	27.90	0.55
1959.63	-5.05	8.99	28.11	0.61
1959.54	-5.01	8.92	28.90	0.82
1959.46	-4.99	8.95	28.48	0.75
1959.38	-4.97	8.96	28.36	0.75
1959.29	-4.97	8.95	28.48	0.77
1959.21	-4.93	8.98	28.16	0.74
1959.13	-4.99	8.93	28.73	0.80
1959.04	-4.97	8.95	28.47	0.77
1958.96	-5.03	8.98	28.21	0.65
1958.88	-5.07	8.93	28.73	0.72
1958.79	-5.10	8.83	29.84	0.93
1958.71	-5.12	8.85	29.61	0.86
1958.63	-5.10	8.87	29.38	0.83
1958.54	-5.04	8.91	29.02	0.81
1958.46	-5.08	8.93	28.73	0.71
1958.38	-4.97	8.92	28.89	0.86
1958.29	-4.96	8.98	28.16	0.71
1958.21	-4.92	8.98	28.16	0.75
1958.13	-4.91	8.98	28.13	0.76
1958.04	-4.91	9.00	27.92	0.78
1957.96	-5.00	9.07	27.09	0.48
1957.88	-5.05	8.96	28.36	0.66
1957.79	-5.06	9.03	27.56	0.49
1957.71	-5.13	8.99	28.11	0.53
1957.63	-5.07	8.99	28.05	0.58
1957.54	-4.97	9.07	27.14	0.49
1957.46	-4.92	9.05	27.32	0.58
1957.38	-4.91	9.09	26.93	0.50
1957.29	-4.84	9.07	27.16	0.61
1957.21	-4.74	9.04	27.46	0.79
1957.13	-4.67	9.04	27.46	0.86
1957.04	-4.73	9.11	26.65	0.62
1956.96	-4.75	9.07	27.14	0.71
1956.88	-4.84	9.05	27.37	0.67
1956.79	-4.95	9.03	27.65	0.62
1956.71	-4.92	9.02	27.71	0.66
1956.63	-4.83	9.01	27.86	0.78
1956.54	-4.77	8.99	28.05	0.88
1956.46	-4.76	9.04	27.48	0.77
1956.38	-4.72	9.00	27.99	0.92
1956.29	-4.72	9.00	27.94	0.91
1956.21	-4.69	9.05	27.42	0.83
1956.13	-4.73	9.01	27.82	0.87
1956.04	-4.74	9.07	27.18	0.73
1955.96	-4.85	8.96	28.39	0.87
1955.88	-4.87	8.96	28.39	0.85
1955.79	-4.87	8.94	28.66	0.91
1955.71	-4.85	8.99	28.05	0.80
1955.63	-4.89	8.99	28.02	0.75
1955.54	-4.71	9.01	27.85	0.90
1955.46	-4.65	9.03	27.62	0.91
1955.38	-4.62	9.04	27.52	0.92
1955.29	-4.65	9.01	27.82	0.95
1955.21	-4.68	9.01	27.85	0.93
1955.13	-4.65	9.03	27.55	0.89
1955.04	-4.75	9.00	27.99	0.89
1954.96	-4.86	8.96	28.44	0.87
1954.88	-4.88	8.93	28.70	0.91
1954.79	-4.93	8.92	28.82	0.88
1954.71	-4.98	8.95	28.52	0.77
1954.63	-5.07	8.93	28.73	0.72
1954.54	-4.89	8.93	28.73	0.90
1954.46	-4.84	8.91	28.96	1.00
1954.38	-4.84	8.96	28.43	0.89
1954.29	-4.78	8.96	28.34	0.93
1954.21	-4.86	8.96	28.39	0.86
1954.13	-4.73	8.97	28.28	0.97
1954.04	-4.70	9.00	27.96	0.93
1953.96	-4.74	8.99	28.01	0.90
1953.88	-4.74	8.96	28.44	0.99
1953.79	-4.77	8.96	28.44	0.96
1953.71	-5.04	8.89	29.19	0.85
1953.63	-5.08	8.92	28.85	0.74
1953.54	-5.02	8.97	28.28	0.68
1953.46	-4.90	8.92	28.85	0.92
1953.38	-4.89	8.91	29.00	0.96
1953.29	-4.89	8.95	28.51	0.86
1953.21	-4.88	8.95	28.51	0.87
1953.13	-4.67	9.01	27.85	0.94
1953.04	-4.70	9.00	27.97	0.93
1952.96	-4.73	8.98	28.20	0.95
1952.88	-4.72	8.95	28.53	1.03
1952.79	-4.85	8.89	29.19	1.04
1952.71	-4.89	8.92	28.85	0.93
1952.63	-4.92	8.92	28.89	0.91
1952.54	-4.88	8.90	29.03	0.97
1952.46	-4.88	8.90	29.08	0.98
1952.38	-4.82	8.92	28.88	1.00
1952.29	-4.91	8.92	28.90	0.92
1952.21	-4.81	8.95	28.47	0.93
1952.13	-4.81	8.96	28.43	0.92
1952.04	-4.89	8.94	28.62	0.88
1951.96	-4.94	8.91	28.96	0.90
1951.88	-4.95	8.92	28.85	0.87
1951.79	-5.19	8.89	29.19	0.70
1951.71	-5.24	8.87	29.38	0.69
1951.63	-5.18	8.91	28.92	0.65
1951.54	-5.00	8.97	28.26	0.69
1951.46	-4.94	8.99	28.07	0.71
1951.38	-4.90	9.00	27.94	0.73
1951.29	-4.71	8.96	28.39	1.01
1951.21	-4.72	8.94	28.57	1.04
1951.13	-4.65	8.96	28.39	1.07
1951.04	-4.60	8.96	28.39	1.12
1950.96	-4.63	8.96	28.44	1.10
1950.88	-4.67	8.94	28.66	1.11
1950.79	-4.71	8.90	29.09	1.16
1950.71	-4.78	8.90	29.13	1.10
1950.63	-4.78	8.88	29.29	1.13
1950.54	-4.77	8.87	29.40	1.16
1950.46	-4.79	8.86	29.53	1.17
1950.38	-4.59	8.91	29.00	1.26
1950.29	-4.59	8.92	28.85	1.23
1950.21	-4.69	8.97	28.28	1.01
1950.13	-4.57	9.00	27.94	1.06
1950.04	-4.55	9.00	27.90	1.07
1949.96	-4.60	9.02	27.75	0.99
1949.88	-4.52	8.99	28.05	1.13
1949.79	-4.63	8.97	28.23	1.06
1949.71	-4.71	8.95	28.51	1.04
1949.63	-4.70	8.94	28.67	1.08
1949.54	-4.65	8.89	29.17	1.23
1949.46	-4.69	8.94	28.62	1.08
1949.38	-4.71	8.98	28.21	0.97
1949.29	-4.66	9.00	27.89	0.96
1949.21	-4.67	8.98	28.13	1.00
1949.13	-4.61	8.99	28.03	1.03
1949.04	-4.64	8.93	28.73	1.15
1948.96	-4.74	8.97	28.34	0.97
1948.88	-4.90	8.97	28.28	0.80
1948.79	-4.82	8.93	28.79	0.99
1948.71	-4.96	8.88	29.30	0.95
1948.63	-4.97	8.92	28.82	0.84
1948.54	-4.91	8.95	28.51	0.84
1948.46	-4.93	8.96	28.37	0.79
1948.38	-4.78	9.01	27.79	0.82
1948.29	-4.63	9.06	27.31	0.86
1948.21	-4.64	8.98	28.12	1.02
1948.13	-4.70	9.01	27.82	0.90
1948.04	-4.68	9.04	27.45	0.84
1947.96	-4.67	8.97	28.28	1.03
1947.88	-4.81	8.94	28.65	0.97
1947.79	-4.77	8.94	28.62	1.00
1947.71	-4.75	8.94	28.62	1.02
1947.63	-4.82	8.94	28.62	0.95
1947.54	-4.76	8.98	28.18	0.92
1947.46	-4.78	8.93	28.77	1.02
1947.38	-4.72	8.94	28.67	1.06
1947.29	-4.78	8.94	28.57	0.98
1947.21	-4.74	8.92	28.88	1.08
1947.13	-4.77	8.94	28.58	0.99
1947.04	-4.82	8.92	28.83	0.99
1946.96	-4.94	8.90	29.08	0.92
1946.88	-5.07	8.91	28.96	0.77
1946.79	-5.09	8.88	29.28	0.82
1946.71	-5.27	8.84	29.76	0.74
1946.63	-5.27	8.87	29.42	0.67
1946.54	-5.13	8.83	29.83	0.89
1946.46	-5.15	8.84	29.76	0.86
1946.38	-5.04	8.94	28.60	0.72
1946.29	-4.73	9.03	27.57	0.82
1946.21	-4.61	9.02	27.73	0.97
1946.13	-4.61	9.03	27.59	0.94
1946.04	-4.66	9.05	27.37	0.85
1945.96	-4.76	9.04	27.47	0.77
1945.88	-4.76	9.03	27.55	0.79
1945.79	-4.77	9.03	27.63	0.79
1945.71	-4.85	8.99	28.04	0.80
1945.63	-4.91	8.96	28.39	0.81
1945.54	-4.79	9.00	27.92	0.83
1945.46	-4.85	8.96	28.39	0.87
1945.38	-4.75	9.05	27.37	0.76
1945.29	-4.69	9.00	27.94	0.94
1945.21	-4.67	9.06	27.25	0.81
1945.13	-4.57	9.03	27.56	0.98
1945.04	-4.62	9.07	27.14	0.84
1944.96	-4.71	9.00	27.89	0.91
1944.88	-4.74	8.93	28.71	1.05
1944.79	-4.83	8.97	28.23	0.86
1944.71	-4.85	8.91	29.02	1.00
1944.63	-4.87	8.91	28.96	0.97
1944.54	-4.86	8.91	28.98	0.98
1944.46	-4.86	8.95	28.53	0.89
1944.38	-4.85	8.98	28.22	0.84
1944.29	-4.84	8.98	28.22	0.85
1944.21	-4.78	8.96	28.39	0.94
1944.13	-4.66	8.97	28.33	1.05
1944.04	-4.65	8.94	28.59	1.11
1943.96	-4.70	8.99	28.05	0.95
1943.88	-4.63	9.00	27.99	1.01
1943.79	-4.84	8.93	28.76	0.96
1943.71	-4.91	8.91	29.02	0.94
1943.63	-4.93	8.92	28.85	0.89
1943.54	-4.97	8.97	28.26	0.72
1943.46	-4.85	8.95	28.53	0.90
1943.38	-4.88	8.93	28.76	0.92
1943.29	-4.82	9.01	27.82	0.78
1943.21	-4.78	9.00	27.89	0.84
1943.13	-4.70	9.05	27.37	0.81
1943.04	-4.74	9.01	27.88	0.87
1942.96	-4.77	8.99	28.01	0.87
1942.88	-4.85	8.98	28.20	0.83
1942.79	-4.92	8.97	28.28	0.78
1942.71	-4.95	8.93	28.73	0.84
1942.63	-5.11	8.91	28.98	0.74
1942.54	-4.94	8.93	28.73	0.85
1942.46	-5.09	8.91	28.96	0.75
1942.38	-5.04	8.92	28.90	0.79
1942.29	-5.05	8.99	28.05	0.60
1942.21	-4.94	8.97	28.24	0.75
1942.13	-5.04	8.90	29.13	0.84
1942.04	-5.13	8.83	29.82	0.89
1941.96	-5.19	8.78	30.44	0.96
1941.88	-5.23	8.80	30.25	0.88
1941.79	-5.26	8.82	30.01	0.80
1941.71	-5.22	8.79	30.33	0.91
1941.63	-5.29	8.85	29.63	0.69
1941.54	-5.22	8.81	30.10	0.86
1941.46	-5.25	8.88	29.27	0.66
1941.38	-5.15	8.89	29.17	0.74
1941.29	-5.17	8.91	28.95	0.67
1941.21	-5.15	8.91	28.93	0.69
1941.13	-5.08	8.89	29.15	0.80
1941.04	-5.11	8.88	29.32	0.81
1940.96	-5.10	8.91	28.96	0.74
1940.88	-5.07	8.94	28.62	0.70
1940.79	-5.16	8.89	29.21	0.73
1940.71	-5.26	8.90	29.11	0.61
1940.63	-5.22	8.84	29.79	0.79
1940.54	-5.15	8.88	29.30	0.76
1940.46	-4.97	8.92	28.85	0.85
1940.38	-4.89	9.04	27.51	0.65
1940.29	-4.88	9.04	27.48	0.65
1940.21	-4.83	9.03	27.62	0.73
1940.13	-4.76	9.02	27.71	0.82
1940.04	-4.86	8.96	28.39	0.86
1939.96	-4.83	8.98	28.19	0.85
1939.88	-4.92	8.96	28.45	0.81
1939.79	-4.94	8.95	28.48	0.80
1939.71	-4.95	8.94	28.67	0.83
1939.63	-4.97	8.92	28.90	0.86
1939.54	-4.87	9.01	27.80	0.73
1939.46	-4.83	9.04	27.48	0.70
1939.38	-4.84	9.03	27.62	0.72
1939.29	-4.78	9.01	27.79	0.82
1939.21	-4.87	8.99	28.05	0.78
1939.13	-4.70	8.94	28.62	1.07
1939.04	-4.70	9.00	27.94	0.93
1938.96	-4.83	9.01	27.85	0.78
1938.88	-4.95	8.92	28.82	0.86
1938.79	-4.89	8.86	29.59	1.08
1938.71	-4.98	8.87	29.47	0.97
1938.63	-5.00	8.96	28.39	0.72
1938.54	-4.95	8.92	28.82	0.86
1938.46	-4.95	8.88	29.27	0.96
1938.38	-4.97	8.93	28.76	0.83
1938.29	-4.92	8.97	28.34	0.79
1938.21	-4.83	8.98	28.20	0.85
1938.13	-4.81	8.97	28.25	0.88
1938.04	-4.82	8.95	28.56	0.94
1937.96	-4.91	8.93	28.79	0.90
1937.88	-5.13	8.89	29.19	0.76
1937.79	-5.06	8.91	28.99	0.79
1937.71	-4.91	8.95	28.51	0.84
1937.63	-5.00	8.92	28.81	0.81
1937.54	-4.99	8.92	28.83	0.82
1937.46	-4.97	8.96	28.41	0.75
1937.38	-4.92	8.95	28.52	0.83
1937.29	-4.95	8.92	28.90	0.88
1937.21	-4.91	8.94	28.68	0.87
1937.13	-4.87	8.92	28.85	0.95
1937.04	-4.92	8.93	28.77	0.88
1936.96	-4.98	8.95	28.51	0.77
1936.88	-4.95	8.97	28.32	0.76
1936.79	-5.04	9.04	27.52	0.50
1936.71	-5.03	9.02	27.69	0.54
1936.63	-5.02	9.01	27.80	0.58
1936.54	-5.09	8.89	29.14	0.79
1936.46	-4.90	8.94	28.62	0.87
1936.38	-4.91	8.95	28.55	0.84
1936.29	-4.88	8.96	28.44	0.85
1936.21	-4.83	8.97	28.28	0.87
1936.13	-4.82	8.95	28.51	0.93
1936.04	-4.78	8.97	28.32	0.93
1935.96	-4.84	8.93	28.70	0.95
1935.88	-4.92	8.95	28.48	0.82
1935.79	-5.16	8.91	29.02	0.69
1935.71	-5.15	8.87	29.42	0.79
1935.63	-5.10	8.89	29.25	0.80
1935.54	-4.93	8.92	28.85	0.89
1935.46	-4.87	8.97	28.32	0.84
1935.38	-4.76	8.99	28.02	0.88
1935.29	-4.79	9.00	27.94	0.84
1935.21	-4.92	9.04	27.48	0.61
1935.13	-4.74	9.10	26.80	0.65
1935.04	-4.74	9.03	27.65	0.83
1934.96	-4.78	9.05	27.39	0.73
1934.88	-4.85	9.06	27.29	0.64
1934.79	-4.92	9.04	27.47	0.61
1934.71	-4.95	9.07	27.10	0.50
1934.63	-4.95	9.09	26.93	0.47
1934.54	-4.77	9.07	27.18	0.70
1934.46	-4.80	9.08	27.03	0.63
1934.38	-4.73	9.15	26.21	0.53
1934.29	-4.68	9.12	26.55	0.65
1934.21	-4.64	9.13	26.48	0.68
1934.13	-4.58	9.14	26.34	0.71
