# Rabaul Coral Stable Isotope and Sr/Ca Data
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/6116
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/papua_new_guinea/rabaul2006.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2008-07-01
#--------------------
# Title
#	Study_Name: Rabaul Coral Stable Isotope and Sr/Ca Data
#--------------------
# Investigators
#       Investigators: Quinn, T.M.; Taylor, F.W.; Crowley, T.J.
#--------------------
# Description_and_Notes
#	Description: A ~1.8 m Porites lobata coral head was recovered in ~8 m of water  from offshore of Rabaul, East New Britain, Papua New Guinea (4?11.493'S,  151?58.63'E) in September, 1998.  A 5-mm thick slab of the coral core  was sampled for geochemical analyses every 0.625 mm along the major axis  of coral growth.  Petrographic thin sections and SEM images were examined  for evidence of secondary minerals; none was observed in the 0-174 cm  section of the coral core used in this study.  The basal section of the  core was not used in this study because it is characterized by extensive  evidence of alteration (Quinn and Taylor, 2006).    Stable isotopic and elemental ratio determinations were made on splits  of the same powder using instrumentation at the University of South Florida  (USF; ThermoFinnigan DeltaPlus with Kiel III carbonate device and Perkin  Elmer 4300 DV Inductively Coupled Plasma Optical Emissions Spectrometer).   Stable isotopic precision, based on daily measurements of laboratory  standards (N > 500) over the past 12 months, is ±0.06 per mil (1 sigma)  for oxygen, ±0.03 per mil (1 sigma) for carbon.  All values are reported  in standard delta notation relative to the VPDB isotopic standard using  the conventional notation.  Analytical precision for Sr/Ca determinations,  based on repeated measurements of an internal gravimetric standard  (n > 25,000), is ±0.14% (2 sigma; ±0.013mmol/mol) and is ±0.25%  (2 sigma; ±0.022 mmol/mol) based on repeated measurements of a  homogenized coral powder (n > 600).  The pooled standard deviation  of >100 Sr/Ca analyses on replicate samples is 0.030 mmol/mol.   The accuracy of our standard's Sr/Ca value has been externally verified by TIMS analysis at the University of Minnesota Isotope Laboratory. 
#	Note: This file corrected 2019-07-03.  Column headers for columns 4 and 5 (d13C and Sr/Ca) switched to correct an earlier error. Data values were not affected. 
#--------------------
# Publication 
#       Authors: Quinn, T.M.; Taylor, F.W.; Crowley, T.J.
#       Published_Date_or_Year: 2006     
#       Published_Title: Coral-based climate variability in the Western Pacific Warm Pool since 1867.
#       Journal_Name: J. Geophys. Res.
#       Volume: 111
#       Edition: 
#       Issue: C11006
#       Pages: 
#       DOI: 10.1029/2005JC003243
#       Online_Resource: 
#       Full_Citation: Quinn, T.M., F.W. Taylor, and T.J. Crowley.  2006.  Coral-based climate variability in the Western Pacific Warm Pool since 1867.  J. Geophys. Res., 111, C11006, doi:10.1029/2005JC003243.  
#       Abstract: We have generated monthly resolved, stable isotope (d18O and d13C) and Sr/Ca time series from a massive Porites coral from Rabaul (4?S, 152?E): a site located in the warmest sector of the Western Pacific Warm Pool (WPWP). The coral d18O and Sr/Ca time series are well correlated to each other and positive excursions in both records coincide with times of ENSO warm phase events. These time series contain abundant interannual variability that exhibits the well- recognized pattern of low amplitude ENSO variation between ~1920-1960 and high amplitude ENSO variation between 1880-1920 and 1960-1997.  The ENSO-filtered coral d18O and Sr/Ca time series are well matched to each other (r = 0.73) and to similarly filtered coral d18O records from Papua New Guinea (r > 0.56). There is no long-term trend in the coral d18O record, but there is a long-term trend of increasing coral Sr/Ca from 1867 to 1997. This trend in coral Sr/Ca suggests a cooling of ~0.7?C, which is rather unlikely and implies that factors other than SST may be influencing the coral Sr/Ca record. The trend in coral Sr/Ca is not an analytical artifact, nor a product of time varying riverine input, nor a product of skeletal diagenesis, nor the results of kinetic effects, but may reflect surface-water variability in Sr/Ca.  Despite the presence of a nonclimatic trend in coral Sr/Ca, the Rabaul coral records contain abundant interannual- to multidecadal- scale variability, much of which is coherent with other proxy records from the WPWP and with instrumental records of ENSO variability.
#--------------------
# Publication 
#       Authors: Quinn, T.M.; Taylor, F.W.
#       Published_Date_or_Year: 2006     
#       Published_Title: SST artifacts in coral proxy records produced by early marine diagenesis  in a modern coral from Rabaul, Papua New Guinea.
#       Journal_Name: Geophys. Res. Lett.
#       Volume: 33
#       Edition: 
#       Issue: L04601
#       Pages: 
#       DOI: 10.1029/2005GL024972
#       Online_Resource: 
#       Full_Citation: Quinn, T. M., and F. W. Taylor. 2006.  SST artifacts in coral proxy records produced by early marine diagenesis  in a modern coral from Rabaul, Papua New Guinea.  Geophys. Res. Lett., 33, L04601, doi:10.1029/2005GL024972.
#       Abstract:
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Science Foundation Earth System History
#       Grant: OCE-9727414, OCE-971054
#------------------
# Funding_Agency 
#       Funding_Agency_Name: US National Oceanic and Atmospheric Administration Paleoclimatology Program
#       Grant: NA76GP0505, NA76GP0268
#------------------
# Site_Information 
#       Site_Name: Rabaul, East New Britain, Papua New Guinea
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Melanesia>Papua New Guinea
#	Country: Papua New Guinea 
#	Northernmost_Latitude: -4.18
# 	Southernmost_Latitude: -4.18
# 	Easternmost_Longitude: 151.98
# 	Westernmost_Longitude: 151.98
# 	Elevation: -8 m
#------------------
# Data_Collection   
#	Collection_Name: 06papu01a
#	Earliest_Year: 1867
#	Most_Recent_Year: 1997
#	Time_Unit: AD
#	Core_Length: 1.74 m
#	Notes: 
#------------------
# Species
#	Species_Name: Porites lobata
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##sst	sea surface temperature, , , degrees Celsius, , Instrumental, , HadISST, N
##d18O	delta 18O, Porites lobata, , permil VPDB, , Corals and Sclerosponges, , ,N
##d13C	delta 13C, Porites lobata, , permil VPDB, , Corals and Sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites lobata, ,mmol/mol, ,Corals and Sclerosponges, , ,N
##Sr/Ca_det	Strontium/Calcium, Porites lobata, ,mmol/mol, ,Corals and Sclerosponges, detrended, ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN 
#
age	sst	d18O	d13C	Sr/Ca	Sr/Ca_det
1877.71	28.24	-4.93	-1.24	8.742	8.778
1877.8	28.59	-5.04	-1.32	8.697	8.732
1877.88	28.92	-5.13	-1.46	8.679	8.715
1877.96	28.95	-5.27	-1.83	8.660	8.696
1878.05	29.04	-5.31	-2.17	8.654	8.689
1878.13	28.70	-5.34	-2.46	8.651	8.687
1878.21	29.04	-5.33	-2.37	8.655	8.690
1878.3	29.16	-5.28	-2.01	8.666	8.702
1878.38	29.35	-5.25	-1.78	8.682	8.717
1878.46	28.84	-5.21	-1.68	8.679	8.715
1878.55	28.66	-5.05	-1.61	8.702	8.737
1878.63	28.33	-4.99	-1.57	8.723	8.758
1878.71	28.64	-5.03	-1.57	8.720	8.755
1878.8	28.99	-5.01	-1.61	8.695	8.730
1878.88	29.69	-5.06	-1.64	8.690	8.725
1878.96	29.69	-5.05	-1.58	8.689	8.724
1879.05	29.79	-5.06	-1.57	8.694	8.729
1879.13	29.36	-5.10	-1.69	8.690	8.725
1879.21	29.44	-5.08	-1.90	8.679	8.713
1879.3	29.17	-4.98	-1.94	8.689	8.723
1879.38	29.59	-4.96	-1.94	8.701	8.736
1879.46	29.40	-4.91	-1.89	8.703	8.738
1879.55	29.12	-4.86	-1.73	8.709	8.744
1879.63	28.50	-4.86	-1.51	8.720	8.755
1879.71	28.64	-4.96	-1.45	8.719	8.754
1879.8	28.86	-5.03	-1.53	8.716	8.750
1879.88	29.55	-5.05	-1.45	8.702	8.737
1879.96	29.68	-5.06	-1.29	8.691	8.725
1880.05	29.97	-5.07	-1.16	8.692	8.726
1880.13	29.69	-5.04	-1.13	8.706	8.740
1880.21	29.33	-4.93	-1.34	8.731	8.765
1880.3	29.23	-4.77	-1.51	8.753	8.787
1880.38	29.22	-4.67	-1.53	8.767	8.801
1880.46	28.71	-4.60	-1.52	8.787	8.821
1880.55	28.43	-4.54	-1.52	8.818	8.852
1880.63	28.06	-4.55	-1.31	8.823	8.857
1880.71	28.12	-4.61	-0.97	8.804	8.837
1880.8	28.58	-4.67	-0.85	8.770	8.804
1880.88	29.11	-4.71	-0.62	8.724	8.758
1880.96	29.61	-4.78	-0.49	8.713	8.747
1881.05	29.45	-4.91	-0.67	8.707	8.741
1881.13	29.31	-4.91	-0.65	8.649	8.682
1881.21	29.39	-4.94	-0.70	8.618	8.651
1881.3	29.22	-5.05	-0.77	8.611	8.644
1881.38	29.48	-5.06	-0.93	8.632	8.665
1881.46	28.93	-5.02	-0.76	8.629	8.663
1881.55	28.96	-4.92	-0.51	8.656	8.689
1881.63	28.68	-4.76	-0.20	8.694	8.727
1881.71	28.76	-4.75	-0.14	8.693	8.726
1881.8	29.35	-4.88	-0.27	8.676	8.709
1881.88	29.52	-5.04	-0.46	8.664	8.697
1881.96	29.54	-5.09	-0.56	8.667	8.700
1882.05	29.49	-5.01	-0.54	8.666	8.699
1882.13	29.38	-4.91	-0.48	8.667	8.699
1882.21	29.65	-4.86	-0.42	8.670	8.703
1882.3	29.34	-4.88	-0.41	8.671	8.703
1882.38	29.25	-4.90	-0.44	8.661	8.694
1882.46	29.14	-4.91	-0.47	8.659	8.691
1882.55	28.86	-4.89	-0.53	8.673	8.706
1882.63	28.65	-4.86	-0.58	8.689	8.722
1882.71	28.57	-4.84	-0.56	8.697	8.729
1882.8	28.96	-4.93	-0.50	8.698	8.730
1882.88	29.41	-5.07	-0.62	8.661	8.694
1882.96	29.37	-5.12	-0.85	8.661	8.693
1883.05	29.36	-5.14	-1.09	8.696	8.728
1883.13	29.25	-5.13	-1.00	8.702	8.734
1883.21	29.08	-5.14	-0.87	8.700	8.732
1883.3	29.05	-5.17	-0.90	8.706	8.738
1883.38	29.21	-5.22	-0.94	8.689	8.721
1883.46	29.16	-5.32	-1.18	8.670	8.702
1883.55	29.11	-5.45	-1.63	8.671	8.703
1883.63	28.75	-5.52	-2.02	8.751	8.783
1883.71	28.79	-5.52	-2.24	8.805	8.837
1883.8	28.81	-5.45	-2.07	8.751	8.783
1883.88	29.28	-5.42	-1.74	8.701	8.733
1883.96	29.47	-5.40	-1.43	8.690	8.721
1884.05	29.50	-5.29	-1.44	8.700	8.732
1884.13	29.21	-5.15	-1.58	8.721	8.752
1884.21	29.33	-5.13	-1.63	8.753	8.784
1884.3	29.23	-5.19	-1.64	8.771	8.803
1884.38	29.22	-5.24	-1.66	8.749	8.780
1884.46	28.93	-5.24	-1.64	8.723	8.754
1884.55	28.46	-5.24	-1.68	8.724	8.755
1884.63	28.49	-5.21	-1.79	8.734	8.765
1884.71	28.56	-5.25	-1.88	8.729	8.761
1884.8	28.76	-5.20	-1.79	8.748	8.779
1884.88	28.98	-5.10	-1.60	8.749	8.780
1884.96	29.24	-5.13	-1.31	8.733	8.764
1885.05	29.45	-5.11	-0.80	8.738	8.769
1885.13	29.33	-5.05	-0.62	8.749	8.780
1885.21	29.35	-4.99	-0.72	8.779	8.810
1885.3	29.07	-4.93	-0.96	8.802	8.832
1885.38	28.96	-4.87	-1.23	8.804	8.834
1885.46	28.59	-4.86	-1.42	8.818	8.848
1885.55	28.30	-4.80	-1.38	8.827	8.858
1885.63	27.85	-4.77	-1.55	8.793	8.824
1885.71	28.12	-4.83	-1.92	8.784	8.815
1885.8	28.56	-4.87	-2.12	8.797	8.828
1885.88	29.00	-4.91	-2.17	8.790	8.821
1885.96	29.11	-4.98	-2.04	8.766	8.796
1886.05	29.27	-5.09	-1.77	8.754	8.784
1886.13	29.24	-5.06	-1.46	8.754	8.784
1886.21	29.30	-5.00	-1.13	8.740	8.770
1886.3	29.57	-4.91	-1.13	8.730	8.760
1886.38	29.59	-4.86	-1.40	8.735	8.765
1886.46	29.00	-4.90	-1.61	8.731	8.761
1886.55	28.95	-5.04	-1.67	8.730	8.760
1886.63	29.04	-5.11	-1.66	8.729	8.759
1886.71	29.11	-5.10	-1.65	8.740	8.770
1886.8	29.23	-5.04	-1.82	8.750	8.779
1886.88	29.44	-5.08	-2.04	8.728	8.757
1886.96	29.49	-5.16	-2.22	8.736	8.765
1887.05	29.00	-5.14	-2.28	8.764	8.793
1887.13	29.19	-5.13	-2.22	8.759	8.789
1887.21	29.30	-5.21	-2.31	8.741	8.771
1887.3	29.15	-5.24	-2.14	8.766	8.795
1887.38	29.41	-5.32	-1.85	8.748	8.777
1887.46	28.93	-5.33	-1.61	8.722	8.751
1887.55	28.85	-5.28	-1.37	8.709	8.738
1887.63	28.88	-5.22	-1.27	8.730	8.760
1887.71	28.69	-5.10	-1.22	8.715	8.744
1887.8	28.95	-5.01	-1.26	8.725	8.754
1887.88	29.18	-4.88	-1.16	8.765	8.794
1887.96	29.29	-4.85	-1.08	8.795	8.824
